hometeam,awayteam,season,type,first_odd,last_odd,diff
Everton,Liverpool,13,draw,3.465248745819398,3.4506883440409077,-0.0042018345136281
Everton,Liverpool,13,away,2.609128467440488,2.6850030605998776,0.02908043590272924
Fulham,Swansea,13,home,3.551399670665726,3.446493866293944,-0.02953928425411978
Fulham,Swansea,13,draw,3.337091069849691,3.5994447775200067,0.07861748516264866
Fulham,Swansea,13,away,2.388010123378678,2.314657123221081,-0.030717206530855745
Hull,Crystal Palace,13,home,1.9046529108243897,1.9787970898943592,0.03892792153814395
Hull,Crystal Palace,13,draw,3.5546730795599575,3.5291948098115893,-0.007167542324742371
Hull,Crystal Palace,13,away,5.163952009561314,4.7327930397473335,-0.08349399239490762
Newcastle,Norwich,13,home,1.8445500429553263,1.8250960307298334,-0.010546752201053722
Newcastle,Norwich,13,draw,3.9132995386455542,3.925485876150759,0.003114082473079094
Newcastle,Norwich,13,away,4.942578844383056,5.067445403758252,0.02526344309450912
Stoke,Sunderland,13,home,2.1743427687756336,2.173100760809055,-5.712107513194953e-4
Stoke,Sunderland,13,draw,3.276826426182997,3.2341452637392982,-0.013025152050368471
Stoke,Sunderland,13,away,4.256811899433987,4.335999170628397,0.018602483047216456
West Ham,Chelsea,13,home,6.324745034889963,6.497755814480664,0.027354585621444105
West Ham,Chelsea,13,draw,4.2232974910394265,4.19902144615024,-0.005748125709991503
West Ham,Chelsea,13,away,1.6525946704067325,1.6448721480053252,-0.004672968235766239
Cardiff,Man United,13,home,5.788965087281794,5.521728039374569,-0.04616318182577028
Cardiff,Man United,13,draw,4.094135802469135,3.909097669279963,-0.045195895328527524
Cardiff,Man United,13,away,1.7152489147501613,1.7759347113700092,0.03538016908099162
Man City,Tottenham,13,home,1.7122266787423985,1.713165280801616,5.481762846417659e-4
Man City,Tottenham,13,draw,4.005387409200968,4.099359779061009,0.023461493298793767
Man City,Tottenham,13,away,6.013177026535805,5.802327647476902,-0.03506455541362519
West Brom,Aston Villa,13,home,2.18095815645846,2.1949946261323507,0.006435918833346044
West Brom,Aston Villa,13,draw,3.465073706522787,3.4098986285032797,-0.015923204725961093
West Brom,Aston Villa,13,away,3.9542605827377684,3.9816181590307758,0.00691850618354195
Aston Villa,Sunderland,13,home,2.0910993146837433,1.828014553014553,-0.12581170096599603
Aston Villa,Sunderland,13,draw,3.50896665488394,3.778577567683713,0.07683484607199564
Aston Villa,Sunderland,13,away,4.223000567214974,5.310433338366299,0.25750239760646676
Cardiff,Arsenal,13,home,6.459446421033588,7.511709601873537,0.1629029969833815
Cardiff,Arsenal,13,draw,4.210904945357339,4.352103120759837,0.03353155134935393
Cardiff,Arsenal,13,away,1.6455235344721642,1.5696109615855152,-0.04613277859377407
Everton,Stoke,13,home,1.6300768705407096,1.5693296078766799,-0.037266501820787945
Everton,Stoke,13,draw,4.1363200589970495,4.341132551658867,0.04951562977248902
Everton,Stoke,13,away,6.907450738916256,7.551124931406622,0.0931854915539152
Newcastle,West Brom,13,home,2.111159816039091,2.0722039814239652,-0.018452338055682582
Newcastle,West Brom,13,draw,3.620588090308587,3.7236558854014405,0.028467141945459185
Newcastle,West Brom,13,away,3.997945158875961,4.0181823396139835,0.00506189553228209
Norwich,Crystal Palace,13,home,2.020605187319885,2.019410581133862,-5.912120752336048e-4
Norwich,Crystal Palace,13,draw,3.5411616161616166,3.6410584720443877,0.028210193916834658
Norwich,Crystal Palace,13,away,4.490233749599745,4.344792462439521,-0.032390582600112516
West Ham,Fulham,13,home,1.9302891030392884,1.7167427606479453,-0.11062920163363565
West Ham,Fulham,13,draw,3.62567529935951,4.2203259532595325,0.16401100617175235
West Ham,Fulham,13,away,4.8512556822415975,5.538539144471347,0.1416712511660856
Chelsea,Southampton,13,home,1.5996170432982575,1.6423048141681218,0.026686244091177036
Chelsea,Southampton,13,draw,4.33017352485197,4.3315789473684205,3.2456494142429904e-4
Chelsea,Southampton,13,away,6.948654926938927,6.240758293838863,-0.10187534717771796
Hull,Liverpool,13,home,7.1974676516401654,6.199454002729986,-0.1386617762266359
Hull,Liverpool,13,draw,4.216388851244522,4.184119945736905,-0.007653209095762836
Hull,Liverpool,13,away,1.602840313911356,1.6675099050247322,0.040346870834291115
Man City,Swansea,13,home,1.3240784338345315,1.2953062581674268,-0.02172996321961107
Man City,Swansea,13,draw,5.846315546315546,6.384737933959127,0.09209601900172903
Man City,Swansea,13,away,13.566711337443046,14.013785816709012,0.032953784314115664
Tottenham,Man United,13,home,2.858729607775078,2.816043263699992,-0.01493192779022856
Tottenham,Man United,13,draw,3.5121535181236676,3.3772113053793387,-0.038421501807364145
Tottenham,Man United,13,away,2.7362126245847183,2.8670585402162967,0.04782008329905918
Crystal Palace,West Ham,13,home,3.430247984488213,3.263473344495402,-0.048618828943847836
Crystal Palace,West Ham,13,draw,3.34857541342897,3.4878371369294605,0.04158834916543963
Crystal Palace,West Ham,13,away,2.43996806039489,2.4578033625730993,0.007309645756314875
Arsenal,Hull,13,home,1.2525892857142855,1.332471264367816,0.06377348071277655
Arsenal,Hull,13,draw,7.128556910569105,5.944871794871794,-0.16604835039506083
Arsenal,Hull,13,away,16.293844367015097,12.29973474801061,-0.2451299723403566
Fulham,Tottenham,13,home,6.544075770706946,6.410910910910911,-0.020348917778751474
Fulham,Tottenham,13,draw,4.0161461894992785,4.161468486029889,0.03618451362915387
Fulham,Tottenham,13,away,1.6716953682179736,1.656407603776025,-0.00914506598067888
Liverpool,Norwich,13,home,1.3126818577878698,1.2781631520532744,-0.026296322699824848
Liverpool,Norwich,13,draw,6.370068550195399,6.9532075471698125,0.09154359837407489
Liverpool,Norwich,13,away,12.31275230948312,13.548529411764708,0.10036562672748706
Man United,Everton,13,home,1.7972981171759663,1.8371338509198825,0.02216423272423418
Man United,Everton,13,draw,4.023496921405288,4.033483817941418,0.002482143451632668
Man United,Everton,13,away,5.126384402399631,4.813495955762151,-0.06103491702475894
Southampton,Aston Villa,13,home,1.7550246631819184,1.7102272727272727,-0.025525219898292817
Southampton,Aston Villa,13,draw,3.836565542769775,3.909090909090909,0.018903721443730426
Southampton,Aston Villa,13,away,5.897699158832261,6.270833333333334,0.06326775314442323
Stoke,Cardiff,13,home,2.162077592322915,2.324588065909454,0.075164033966024
Stoke,Cardiff,13,draw,3.4572844518748505,3.3543397968605726,-0.029776160002817242
Stoke,Cardiff,13,away,4.02839928758279,3.6805977710233027,-0.08633739898414661
Sunderland,Chelsea,13,home,6.911433196665506,6.671722566403189,-0.03468320150702864
Sunderland,Chelsea,13,draw,4.304309727509139,4.614183698596404,0.07199155978642513
Sunderland,Chelsea,13,away,1.6051701359119592,1.5788045767824344,-0.01642539849182134
Swansea,Newcastle,13,home,2.244718309859155,2.285575482107274,0.01820146967602465
Swansea,Newcastle,13,draw,3.622159090909091,3.5814151527663083,-0.01124852253039954
Swansea,Newcastle,13,away,3.591549295774648,3.5303978428978424,-0.017026482957855693
West Brom,Man City,13,home,6.213409090909091,7.214487769704365,0.1611158486667108
West Brom,Man City,13,draw,4.081056874160323,4.931937966860047,0.20849527927120404
West Brom,Man City,13,away,1.683435960591133,1.5183032170705515,-0.09809267913143294
Crystal Palace,Cardiff,13,home,2.9048094857447375,2.5095575571053446,-0.13606810724733565
Crystal Palace,Cardiff,13,draw,3.3023097311624388,3.3766811032596307,0.022521016546504402
Crystal Palace,Cardiff,13,away,2.8334632878492525,3.27466656841795,0.15571166298879202
Liverpool,West Ham,13,home,1.3233830845771144,1.351799223471961,0.02147234555588029
Liverpool,West Ham,13,draw,6.138461538461538,6.16502373128879,0.004327174270103651
Liverpool,West Ham,13,away,12.276923076923076,10.199939595288432,-0.1691778525141
Man United,Newcastle,13,home,1.5719931663246525,1.4805927225259037,-0.05814302870822563
Man United,Newcastle,13,draw,4.562863281474803,4.860428523602277,0.06521458649343881
Man United,Newcastle,13,away,6.9106452831285035,8.413851057664447,0.2175203201654463
Southampton,Man City,13,home,5.417098214285714,5.247338935574229,-0.03133767784822583
Southampton,Man City,13,draw,3.917449556093624,4.287708857862211,0.09451539744593407
Southampton,Man City,13,away,1.7852960216572504,1.7355012043727995,-0.02789163067659084
Stoke,Chelsea,13,home,6.726067073170732,6.639798451003259,-0.012826012769272865
Stoke,Chelsea,13,draw,4.184654779969651,4.371799289223166,0.04472161243725625
Stoke,Chelsea,13,away,1.6330360116954736,1.611203024432012,-0.013369568770742468
Sunderland,Tottenham,13,home,4.353623801466441,3.6607217682799083,-0.1591552382071093
Sunderland,Tottenham,13,draw,3.6705025024073037,3.507766819744536,-0.044336077296238674
Sunderland,Tottenham,13,away,2.008580536039552,2.263733238323509,0.12703135259244225
West Brom,Norwich,13,home,1.8345964380447142,1.7264262807556525,-0.05896128164532344
West Brom,Norwich,13,draw,3.842460317460318,4.0760005090029905,0.06077881676004693
West Brom,Norwich,13,away,5.1368700265252,5.700271388530498,0.10967794767943695
Arsenal,Everton,13,home,1.7126480970188376,1.6918432163495536,-0.012147784886748503
Arsenal,Everton,13,draw,4.108316566063045,4.1073061216196995,-2.4595096972124253e-4
Arsenal,Everton,13,away,5.790381661349403,6.0437531764776224,0.043757308230555125
Fulham,Aston Villa,13,home,2.7737884534344714,2.759530791788856,-0.005140140239592417
Fulham,Aston Villa,13,draw,3.457037815126051,3.485185185185185,0.00814204864522372
Fulham,Aston Villa,13,away,2.855370466770779,2.851515151515151,-0.0013501979166955502
Swansea,Hull,13,home,1.8221946626245924,1.7686230586917608,-0.029399495581701407
Swansea,Hull,13,draw,3.7563677682037686,3.8004340725459858,0.011731094254194607
Swansea,Hull,13,away,5.405504837171276,5.832245086400211,0.07894549391472738
Cardiff,West Brom,13,home,2.679040450029341,2.9163644405130467,0.08858544501674337
Cardiff,West Brom,13,draw,3.4837712315970895,3.467006677532993,-0.004812185688901072
Cardiff,West Brom,13,away,2.9438885553554357,2.7124228712464005,-0.07862583102473752
Chelsea,Crystal Palace,13,home,1.2137494346449569,1.2089404934687953,-0.003962054307830254
Chelsea,Crystal Palace,13,draw,7.853672812408545,8.144980443285528,0.037091897999204315
Chelsea,Crystal Palace,13,away,20.50114591291062,19.978253917492804,-0.02550550089439263
Everton,Fulham,13,home,1.4194002688450005,1.4303423848878396,0.007708971375455009
Everton,Fulham,13,draw,5.197659977281333,5.006198347107439,-0.03683612067945219
Everton,Fulham,13,away,9.700937089228422,9.889795918367348,0.01946810162789614
Hull,Stoke,13,home,2.368678205727948,2.3000869864924747,-0.02895759291811184
Hull,Stoke,13,draw,3.2467227130236536,3.246582958810175,-4.304470256055737e-5
Hull,Stoke,13,away,3.7061646063760567,3.887757649735068,0.048997565582111546
Man City,Arsenal,13,home,1.8684192937506963,1.8174134871339844,-0.027298908113029596
Man City,Arsenal,13,draw,3.9001976514358794,4.118069866800704,0.05586183953641788
Man City,Arsenal,13,away,4.798672503075559,4.832428925327357,0.007034533452775271
Newcastle,Southampton,13,home,2.4902465405990077,2.423048048048048,-0.026984674591615243
Newcastle,Southampton,13,draw,3.378162315320785,3.4207737148913617,0.012613780983028455
Newcastle,Southampton,13,away,3.30672081620524,3.390231092436975,0.02525471029258841
West Ham,Sunderland,13,home,2.081634648969612,1.999074383565166,-0.03966126594083763
West Ham,Sunderland,13,draw,3.5714319957811975,3.6309718395367305,0.016671140266947715
West Ham,Sunderland,13,away,4.173473389355742,4.457119926622335,0.06796414180812094
Aston Villa,Man United,13,home,5.483873884735954,5.787593984962406,0.055384224110594404
Aston Villa,Man United,13,draw,3.8427889489692464,4.079946996466432,0.06171508522756586
Aston Villa,Man United,13,away,1.7939810477946614,1.717872419564813,-0.04242443270145391
Norwich,Swansea,13,home,2.8747580777431523,3.1182640313257504,0.08470485063347111
Norwich,Swansea,13,draw,3.415049489517575,3.5258802445709465,0.03245363072879748
Norwich,Swansea,13,away,2.783010479517307,2.527220522120216,-0.09191124477600099
Tottenham,Liverpool,13,home,2.518214285714286,2.38950707017312,-0.05111050964618713
Tottenham,Liverpool,13,draw,3.56831983805668,3.5229911932039593,-0.012703077893770565
Tottenham,Liverpool,13,away,3.099340659340659,3.359606094388703,0.0839744525222379
Crystal Palace,Newcastle,13,home,3.3990931418855093,3.161857745398773,-0.06979373220562579
Crystal Palace,Newcastle,13,draw,3.4195081157106477,3.325050403225806,-0.02762318710426903
Crystal Palace,Newcastle,13,away,2.419174398278876,2.611082525232535,0.07932794224764939
Fulham,Man City,13,home,9.206461686283932,8.44863026832168,-0.08231516556369245
Fulham,Man City,13,draw,5.536111512350138,5.861686370852587,0.05880930284300545
Fulham,Man City,13,away,1.4069675666746206,1.4063941029891496,-4.0758841856347594e-4
Liverpool,Cardiff,13,home,1.2216427640156453,1.2149135802469135,-0.005508307311224425
Liverpool,Cardiff,13,draw,7.9406779661016955,8.269579831932774,0.04141987211106435
Liverpool,Cardiff,13,away,18.01923076923077,17.86637618010167,-0.008482858735019416
Man United,West Ham,13,home,1.4181209677419355,1.351162969808996,-0.04721599881535943
Man United,West Ham,13,draw,5.10115456022279,5.895983868257436,0.15581361016434925
Man United,West Ham,13,away,10.120690647482016,11.07544191919192,0.0943365729637673
Stoke,Aston Villa,13,home,2.308202472435683,2.0679702175155854,-0.10407763521135027
Stoke,Aston Villa,13,draw,3.34995757061462,3.433034301984002,0.02479933838509485
Stoke,Aston Villa,13,away,3.727849125836391,4.441551797225593,0.19145159777062415
Sunderland,Norwich,13,home,2.103560932462122,2.2527621430060454,0.07092792428374772
Sunderland,Norwich,13,draw,3.5433769105065847,3.4454009245974815,-0.027650455591837098
Sunderland,Norwich,13,away,4.1254301782266865,3.761399234249913,-0.0882407235730388
West Brom,Hull,13,home,1.9479650409882967,2.0932161186349236,0.07456554639858126
West Brom,Hull,13,draw,3.579768216685299,3.287880927807051,-0.08153804135076714
West Brom,Hull,13,away,4.824018138154265,4.584653840327223,-0.04961927815607792
Southampton,Tottenham,13,home,2.601047418790653,2.6919476467019154,0.034947547382095046
Southampton,Tottenham,13,draw,3.4374626671860793,3.4911196043165464,0.015609460327431268
Southampton,Tottenham,13,away,3.0804561587246173,2.923286897590361,-0.05102142443712876
Swansea,Everton,13,home,3.0924638487208007,3.4660135186450973,0.12079354462908776
Swansea,Everton,13,draw,3.5517406579367616,3.486401833460657,-0.018396282490417137
Swansea,Everton,13,away,2.531125526345738,2.3548503611971103,-0.06964299609554381
Arsenal,Chelsea,13,home,2.387351778656126,2.610015204470509,0.09326795816397171
Arsenal,Chelsea,13,draw,3.51981351981352,3.3746680964052285,-0.0412366798954682
Arsenal,Chelsea,13,away,3.3667781493868447,3.119783799093655,-0.07336222920959967
Aston Villa,Crystal Palace,13,home,1.9789799818185194,1.9979405034324944,0.009580956749522862
Aston Villa,Crystal Palace,13,draw,3.458114504311743,3.5167830290010746,0.016965466185743905
Aston Villa,Crystal Palace,13,away,4.865842532615638,4.64826974267968,-0.04471430969612589
Cardiff,Southampton,13,home,3.4487179487179493,3.5906757464641172,0.041162484104836805
Cardiff,Southampton,13,draw,3.4487179487179493,3.386660079051383,-0.017994475219301753
Cardiff,Southampton,13,away,2.380530973451328,2.34618017524644,-0.014429889208744662
Chelsea,Swansea,13,home,1.3690399376268636,1.3345278340590823,-0.025208982308876804
Chelsea,Swansea,13,draw,5.547676762174528,5.796536928088686,0.04485844734339062
Chelsea,Swansea,13,away,11.197520683873451,12.795167630367994,0.14267863320810448
Everton,Sunderland,13,home,1.3837801506406038,1.3620648967551625,-0.015692705142062113
Everton,Sunderland,13,draw,5.301098959439371,5.786215538847119,0.09151245489275928
Everton,Sunderland,13,away,11.27373828610139,10.753143921751281,-0.0461776166111566
Hull,Man United,13,home,6.724882336347304,6.2234848484848495,-0.07455855177605886
Hull,Man United,13,draw,4.384459760323698,3.790955237655746,-0.13536548517077374
Hull,Man United,13,away,1.6045691896755725,1.7375211505922168,0.08285835336494651
Man City,Liverpool,13,home,1.784275561943546,1.868602412080673,0.04726111366187902
Man City,Liverpool,13,draw,4.221086186540731,4.2273300470021775,0.0014792070537095192
Man City,Liverpool,13,away,4.93479641131815,4.380494179139938,-0.11232524829330293
Newcastle,Stoke,13,home,1.795975096154321,1.7890527722381382,-0.0038543540670499254
Newcastle,Stoke,13,draw,3.80624267537251,3.641248583496446,-0.04334828489618481
Newcastle,Stoke,13,away,5.540991347794297,6.009112546752805,0.08448329361583506
Norwich,Fulham,13,home,2.1145337885141426,1.9167778948600862,-0.09352221975748953
Norwich,Fulham,13,draw,3.565083537156695,3.721403891616657,0.04384759931449844
Norwich,Fulham,13,away,4.055410212754178,4.771553482949576,0.1765896007124368
Tottenham,West Brom,13,home,1.549934795605131,1.5704952092854598,0.013265341057332458
