id_game,matchweek,date,hometeam,awayteam,results,results_categoric,market_tracktake,odds,probas,bets,log_growth
2397,19,2021-01-26,newcastle,leeds,1,away,0.02499196237719925,1.95,0.3640050088857596,0.0,0.2139891963009756
2398,19,2021-01-26,southampton,arsenal,0,home,0.02348789134962592,3.59,0.3028069199786101,0.0222730679077487,0.2139891963009756
2398,19,2021-01-26,southampton,arsenal,0,draw,0.02348789134962592,3.69,0.2845055832400697,0.015748657822873244,0.2139891963009756
2398,19,2021-01-26,southampton,arsenal,1,away,0.02348789134962592,2.11,0.4126874967813201,2.1885147635565628e-17,0.2139891963009756
2399,19,2021-01-26,west_brom,man_city,0,home,0.008561020036429891,18.0,0.09810322855309372,0.03720799556673219,0.2139891963009756
2399,19,2021-01-26,west_brom,man_city,0,draw,0.008561020036429891,7.5,0.18010829905860706,0.04172205404416939,0.2139891963009756
2399,19,2021-01-26,west_brom,man_city,1,away,0.008561020036429891,1.22,0.7217884723882992,0.0,0.2139891963009756
2400,19,2021-01-27,burnley,aston_villa,1,home,0.02334916134321729,4.01,0.17727327310002494,9.4449583320656e-18,0.2139891963009756
2400,19,2021-01-27,burnley,aston_villa,0,draw,0.02334916134321729,3.65,0.2859257271125057,0.028959983693346198,0.2139891963009756
2400,19,2021-01-27,burnley,aston_villa,0,away,0.02334916134321729,2.0,0.5368009997874695,0.06191298577587361,0.2139891963009756
2401,20,2021-01-27,chelsea,wolves,0,home,0.01490538321956292,1.63,0.5092730659524078,3.436615068366386e-17,0.23302962092720755
2401,20,2021-01-27,chelsea,wolves,1,draw,0.01490538321956292,4.26,0.27374690967007337,0.038238243920069435,0.23302962092720755
2401,20,2021-01-27,chelsea,wolves,0,away,0.01490538321956292,6.0,0.2169800243775188,0.04333306851473146,0.23302962092720755
2402,20,2021-01-27,brighton,fulham,0,home,0.01690016675607464,2.1,0.4300183385412287,1.6007680156932854e-17,0.23302962092720755
2402,20,2021-01-27,brighton,fulham,1,draw,0.01690016675607464,3.47,0.3178951372341332,0.020706279708902348,0.23302962092720755
2402,20,2021-01-27,brighton,fulham,0,away,0.01690016675607464,3.96,0.25208652422463823,0.005340627153384978,0.23302962092720755
2403,20,2021-01-27,everton,leicester,0,home,0.018630384813169483,2.92,0.34562224204110736,0.0017147565007767163,0.23302962092720755
2403,20,2021-01-27,everton,leicester,1,draw,0.018630384813169483,3.3,0.29108612861076544,0.0,0.23302962092720755
2403,20,2021-01-27,everton,leicester,0,away,0.018630384813169483,2.68,0.3632916293481273,0.0,0.23302962092720755
2404,20,2021-01-27,man_united,sheffield_united,0,home,0.01359469837730698,1.3,0.7065284961278544,5.3864690882911286e-18,0.23302962092720755
2404,20,2021-01-27,man_united,sheffield_united,0,draw,0.01359469837730698,6.21,0.18993772342457246,0.02012936236191216,0.23302962092720755
2404,20,2021-01-27,man_united,sheffield_united,1,away,0.01359469837730698,12.0,0.10353378044757316,0.013957309991610305,0.23302962092720755
2405,20,2021-01-28,tottenham,liverpool,0,home,0.01501501501501501,3.33,0.5099015086571087,0.2922222550782951,0.23302962092720755
2405,20,2021-01-28,tottenham,liverpool,0,draw,0.01501501501501501,3.7,0.2757691961151425,0.09720694569855697,0.23302962092720755
2405,20,2021-01-28,tottenham,liverpool,1,away,0.01501501501501501,2.25,0.2143292952277488,0.0,0.23302962092720755
2406,20,2021-01-30,everton,newcastle,0,home,0.023103124084891125,1.61,0.4995799146085848,0.0,0.23302962092720755
2406,20,2021-01-30,everton,newcastle,0,draw,0.023103124084891125,4.03,0.2765277579662481,0.035040828460287866,0.23302962092720755
2406,20,2021-01-30,everton,newcastle,1,away,0.023103124084891125,6.5,0.22389232742516707,0.06108607679012477,0.23302962092720755
2407,20,2021-01-30,crystal_palace,wolves,1,home,0.017727343025054187,3.05,0.3606074812288487,0.025187284318233884,0.23302962092720755
2407,20,2021-01-30,crystal_palace,wolves,0,draw,0.017727343025054187,3.2,0.3099196033007359,0.00774993696331032,0.23302962092720755
2407,20,2021-01-30,crystal_palace,wolves,0,away,0.017727343025054187,2.65,0.3294729154704154,4.92351047101084e-18,0.23302962092720755
2408,20,2021-01-30,man_city,sheffield_united,1,home,0.02143461818302339,1.14,0.7566730954065193,0.0,0.23302962092720755
2408,20,2021-01-30,man_city,sheffield_united,0,draw,0.02143461818302339,9.43,0.1689753179799605,0.053665673854208194,0.23302962092720755
2408,20,2021-01-30,man_city,sheffield_united,0,away,0.02143461818302339,26.18,0.07435158661352023,0.03138500751351096,0.23302962092720755
2409,20,2021-01-30,west_brom,fulham,0,home,0.02202246932136398,3.43,0.4490886791258295,0.15968587815185087,0.23302962092720755
2409,20,2021-01-30,west_brom,fulham,1,draw,0.02202246932136398,3.26,0.2293761328409742,1.3112097078713984e-18,0.23302962092720755
2409,20,2021-01-30,west_brom,fulham,0,away,0.02202246932136398,2.36,0.3215351880331963,0.0,0.23302962092720755
2410,20,2021-01-30,arsenal,man_united,0,home,0.01916807678702881,2.93,0.4007391785387687,0.0509361975171945,0.23302962092720755
2410,20,2021-01-30,arsenal,man_united,1,draw,0.01916807678702881,3.5,0.2775249277040621,0.01059464292261951,0.23302962092720755
2410,20,2021-01-30,arsenal,man_united,0,away,0.01916807678702881,2.55,0.3217358937571692,6.93889390390881e-18,0.23302962092720755
2411,21,2021-01-30,southampton,aston_villa,0,home,0.022760166525975345,2.9,0.22404923494540435,0.0,0.18604432238066448
2411,21,2021-01-30,southampton,aston_villa,0,draw,0.022760166525975345,3.73,0.2978427712408695,0.06980117630320157,0.18604432238066448
2411,21,2021-01-30,southampton,aston_villa,1,away,0.022760166525975345,2.44,0.4781079938137263,0.12420123415057947,0.18604432238066448
2412,21,2021-01-31,chelsea,burnley,1,home,0.02557070732484612,1.36,0.5835379122810497,0.0,0.18604432238066448
2412,21,2021-01-31,chelsea,burnley,0,draw,0.02557070732484612,5.25,0.2610588296488369,0.07856860374226177,0.18604432238066448
2412,21,2021-01-31,chelsea,burnley,0,away,0.02557070732484612,10.02,0.15540325807011346,0.0574441985429113,0.18604432238066448
2413,21,2021-01-31,leicester,leeds,0,home,0.01396702777203207,1.85,0.5048748693800303,5.8098728305963025e-18,0.18604432238066448
2413,21,2021-01-31,leicester,leeds,0,draw,0.01396702777203207,4.18,0.2724840403785743,0.027424870595546887,0.18604432238066448
2413,21,2021-01-31,leicester,leeds,1,away,0.01396702777203207,4.27,0.22264109024139545,0.0,0.18604432238066448
2414,21,2021-01-31,west_ham,liverpool,0,home,0.014511758020806063,4.65,0.3777921420684277,0.1982837834006807,0.18604432238066448
2414,21,2021-01-31,west_ham,liverpool,0,draw,0.014511758020806063,4.1,0.2576254192954107,0.0696909042251472,0.18604432238066448
2414,21,2021-01-31,west_ham,liverpool,1,away,0.014511758020806063,1.8,0.3645824386361615,0.0,0.18604432238066448
2415,21,2021-01-31,brighton,tottenham,1,home,0.01992738288146656,3.2,0.3026473089846434,0.02429461651076297,0.18604432238066448
2415,21,2021-01-31,brighton,tottenham,0,draw,0.01992738288146656,3.46,0.21991821857029684,3.769504789573733e-17,0.18604432238066448
2415,21,2021-01-31,brighton,tottenham,0,away,0.01992738288146656,2.39,0.4774344724450598,0.08114588642135358,0.18604432238066448
2416,21,2021-02-02,sheffield_united,west_brom,1,home,0.012329187684637866,2.11,0.4838215356092841,0.01032832824486616,0.18604432238066448
2416,21,2021-02-02,sheffield_united,west_brom,0,draw,0.012329187684637866,3.33,0.2874857964404467,4.352569642379442e-18,0.18604432238066448
2416,21,2021-02-02,sheffield_united,west_brom,0,away,0.012329187684637866,4.2,0.2286926679502693,0.0,0.18604432238066448
2417,21,2021-02-02,wolves,arsenal,1,home,0.02170628114024331,3.71,0.2740034362903873,0.006658711074892848,0.18604432238066448
2417,21,2021-02-02,wolves,arsenal,0,draw,0.02170628114024331,3.36,0.3057627930366222,0.00922828142792791,0.18604432238066448
2417,21,2021-02-02,wolves,arsenal,0,away,0.02170628114024331,2.2,0.4202337706729905,0.0,0.18604432238066448
2418,21,2021-02-02,man_united,southampton,1,home,0.01783171474952283,1.46,0.6237365039703188,8.14355787308827e-18,0.18604432238066448
2418,21,2021-02-02,man_united,southampton,0,draw,0.01783171474952283,4.81,0.2099678386581602,0.008870190810699832,0.18604432238066448
2418,21,2021-02-02,man_united,southampton,0,away,0.01783171474952283,8.0,0.1662956573715209,0.03463888059199012,0.18604432238066448
2419,21,2021-02-02,newcastle,crystal_palace,0,home,0.017860241979471336,3.01,0.3336571291862058,0.001169793330142542,0.18604432238066448
2419,21,2021-02-02,newcastle,crystal_palace,0,draw,0.017860241979471336,3.2,0.29678960313164066,0.0,0.18604432238066448
2419,21,2021-02-02,newcastle,crystal_palace,1,away,0.017860241979471336,2.68,0.3695532676821535,6.0660692338600565e-18,0.18604432238066448
2420,21,2021-02-03,burnley,man_city,0,home,0.02253193960511024,15.0,0.13303292283349055,0.06539368461793071,0.18604432238066448
2420,21,2021-02-03,burnley,man_city,0,draw,0.02253193960511024,7.0,0.20521397879712855,0.06695676021419296,0.18604432238066448
2420,21,2021-02-03,burnley,man_city,1,away,0.02253193960511024,1.23,0.6617530983693809,0.0,0.18604432238066448
2421,22,2021-02-03,fulham,leicester,0,home,0.023617323006436042,4.12,0.20027740456170226,4.5947336133600965e-17,0.10619455846989437
2421,22,2021-02-03,fulham,leicester,0,draw,0.023617323006436042,3.56,0.2892145472178878,0.024194163898021058,0.10619455846989437
2421,22,2021-02-03,fulham,leicester,1,away,0.023617323006436042,2.0,0.51050804822041,0.03971272830550332,0.10619455846989437
2422,22,2021-02-03,leeds,everton,0,home,0.01968297024667298,2.51,0.29853846327392153,3.743174415419454e-18,0.10619455846989437
2422,22,2021-02-03,leeds,everton,0,draw,0.01968297024667298,3.75,0.2837585041864505,0.057920284286264924,0.10619455846989437
2422,22,2021-02-03,leeds,everton,1,away,0.01968297024667298,2.82,0.4177030325396281,0.11170487162742354,0.10619455846989437
2423,22,2021-02-03,aston_villa,west_ham,0,home,0.02316212002829077,2.23,0.3397273816593568,8.775146785435346e-18,0.10619455846989437
2423,22,2021-02-03,aston_villa,west_ham,0,draw,0.02316212002829077,3.5,0.2764950428221721,0.03799297631316951,0.10619455846989437
2423,22,2021-02-03,aston_villa,west_ham,1,away,0.02316212002829077,3.46,0.3837775755184712,0.12970314458511104,0.10619455846989437
2424,22,2021-02-03,liverpool,brighton,0,home,0.02285630022856311,1.37,0.6754533741083729,1.8954573456783342e-17,0.10619455846989437
2424,22,2021-02-03,liverpool,brighton,0,draw,0.02285630022856311,5.5,0.20893187219727807,0.028090001512727635,0.10619455846989437
2424,22,2021-02-03,liverpool,brighton,1,away,0.02285630022856311,9.0,0.11561475369434886,0.007296942115156832,0.10619455846989437
2425,22,2021-02-04,tottenham,chelsea,0,home,0.020584283198961998,3.6,0.4309014292535697,0.23055732702160128,0.10619455846989437
2425,22,2021-02-04,tottenham,chelsea,0,draw,0.020584283198961998,3.52,0.2815392975692865,0.08391461206433748,0.10619455846989437
2425,22,2021-02-04,tottenham,chelsea,1,away,0.020584283198961998,2.18,0.2875592731771436,2.2607802585243576e-17,0.10619455846989437
2426,22,2021-02-06,aston_villa,arsenal,1,home,0.014505838449500487,2.84,0.3326646924323025,6.386148291473989e-18,0.10619455846989437
2426,22,2021-02-06,aston_villa,arsenal,0,draw,0.014505838449500487,3.6,0.2730239541112834,7.945070312739061e-19,0.10619455846989437
2426,22,2021-02-06,aston_villa,arsenal,0,away,0.014505838449500487,2.6,0.3943113534564142,0.01200761406081668,0.10619455846989437
2427,22,2021-02-06,burnley,brighton,0,home,0.021384035001358548,3.74,0.2901883182023845,0.0301718166466437,0.10619455846989437
2427,22,2021-02-06,burnley,brighton,1,draw,0.021384035001358548,3.21,0.3141997349162461,0.01617427407805725,0.10619455846989437
2427,22,2021-02-06,burnley,brighton,0,away,0.021384035001358548,2.26,0.3956119468813694,1.1054674814563034e-18,0.10619455846989437
2428,22,2021-02-06,newcastle,southampton,1,home,0.021702992299598375,3.06,0.3061412834045109,7.916126276594357e-18,0.10619455846989437
2428,22,2021-02-06,newcastle,southampton,0,draw,0.021702992299598375,3.32,0.2951010325327049,4.44990628847358e-18,0.10619455846989437
2428,22,2021-02-06,newcastle,southampton,0,away,0.021702992299598375,2.54,0.3987576840627843,0.006335298523059538,0.10619455846989437
2429,22,2021-02-06,fulham,west_ham,0,home,0.02360648819545874,3.66,0.24800078540118495,1.5715933906399608e-17,0.10619455846989437
2429,22,2021-02-06,fulham,west_ham,1,draw,0.02360648819545874,3.56,0.3098832748899969,0.03165600504298953,0.10619455846989437
2429,22,2021-02-06,fulham,west_ham,0,away,0.02360648819545874,2.13,0.4421159397088181,9.465199551648092e-18,0.10619455846989437
2430,22,2021-02-06,man_united,everton,0,home,0.026827732630499982,1.57,0.5998223444320144,7.707280577169029e-18,0.10619455846989437
2430,22,2021-02-06,man_united,everton,1,draw,0.026827732630499982,4.35,0.22016225727456712,4.0498366505831195e-18,0.10619455846989437
2430,22,2021-02-06,man_united,everton,0,away,0.026827732630499982,6.25,0.18001539829341853,0.018880405591265026,0.10619455846989437
2431,23,2021-02-07,tottenham,west_brom,1,home,0.02110795313489744,1.48,0.6912911040158677,0.06995712362787405,0.17597421903667182
2431,23,2021-02-07,tottenham,west_brom,0,draw,0.02110795313489744,4.6,0.22819495809122156,0.026159179357344072,0.17597421903667182
2431,23,2021-02-07,tottenham,west_brom,0,away,0.02110795313489744,7.81,0.08051393789291074,0.0,0.17597421903667182
2432,23,2021-02-07,wolves,leicester,0,home,0.016560499498764703,3.63,0.2887141843302721,0.013472354024852525,0.17597421903667182
2432,23,2021-02-07,wolves,leicester,1,draw,0.016560499498764703,3.49,0.2965253012007151,0.011714627057325854,0.17597421903667182
2432,23,2021-02-07,wolves,leicester,0,away,0.016560499498764703,2.2,0.4147605144690128,0.0,0.17597421903667182
2433,23,2021-02-07,liverpool,man_city,0,home,0.015513399234329484,3.44,0.4749659681214559,0.25984163560242485,0.17597421903667182
2433,23,2021-02-07,liverpool,man_city,0,draw,0.015513399234329484,3.7,0.2676257442646796,0.08153102525869084,0.17597421903667182
2433,23,2021-02-07,liverpool,man_city,1,away,0.015513399234329484,2.2,0.2574082876138645,3.469607015455876e-18,0.17597421903667182
2434,23,2021-02-07,sheffield_united,chelsea,0,home,0.01977894124490964,7.64,0.21279620741508531,0.08429448154544986,0.17597421903667182
2434,23,2021-02-07,sheffield_united,chelsea,0,draw,0.01977894124490964,4.5,0.2614807021605243,0.05619124880692407,0.17597421903667182
2434,23,2021-02-07,sheffield_united,chelsea,1,away,0.01977894124490964,1.5,0.5257230904243902,0.0,0.17597421903667182
2435,23,2021-02-08,leeds,crystal_palace,1,home,0.022216876429446364,1.88,0.3870871508700611,3.4353814171300926e-18,0.17597421903667182
2435,23,2021-02-08,leeds,crystal_palace,0,draw,0.022216876429446364,3.93,0.2803658201534883,0.05722849952870213,0.17597421903667182
2435,23,2021-02-08,leeds,crystal_palace,0,away,0.022216876429446364,4.24,0.3325470289764505,0.11373211500516855,0.17597421903667182
2436,23,2021-02-13,leicester,liverpool,1,home,0.015609351303402352,3.6,0.3580390520403168,0.08179313619881019,0.17597421903667182
2436,23,2021-02-13,leicester,liverpool,0,draw,0.015609351303402352,3.53,0.26657460576805314,0.011295783798462194,0.17597421903667182
2436,23,2021-02-13,leicester,liverpool,0,away,0.015609351303402352,2.2,0.37538634219163,3.6785436691925586e-18,0.17597421903667182
2437,23,2021-02-13,crystal_palace,burnley,0,home,0.009231090431877751,2.54,0.3978460399216525,3.0725582917296526e-05,0.17597421903667182
2437,23,2021-02-13,crystal_palace,burnley,0,draw,0.009231090431877751,3.2,0.2957833358257426,0.0,0.17597421903667182
2437,23,2021-02-13,crystal_palace,burnley,1,away,0.009231090431877751,3.3,0.3063706242526048,2.4059084189454813e-05,0.17597421903667182
2438,23,2021-02-13,man_city,tottenham,1,home,0.015208636368134075,1.35,0.6534259160347048,0.0,0.17597421903667182
2438,23,2021-02-13,man_city,tottenham,0,draw,0.015208636368134075,5.91,0.21052897322543432,0.039304630291253834,0.17597421903667182
2438,23,2021-02-13,man_city,tottenham,0,away,0.015208636368134075,9.5,0.1360451107398609,0.028538139736233648,0.17597421903667182
2439,23,2021-02-13,brighton,aston_villa,0,home,0.020392862498125552,2.85,0.3018456702359068,4.731294318746952e-18,0.17597421903667182
2439,23,2021-02-13,brighton,aston_villa,1,draw,0.020392862498125552,3.51,0.30650915684062,0.023459182051375604,0.17597421903667182
2439,23,2021-02-13,brighton,aston_villa,0,away,0.020392862498125552,2.6,0.3916451729234733,0.017754623954472606,0.17597421903667182
2440,23,2021-02-14,southampton,wolves,0,home,0.020733621778918018,2.45,0.3673911348415612,0.0,0.17597421903667182
2440,23,2021-02-14,southampton,wolves,0,draw,0.020733621778918018,3.28,0.31081574028432896,0.009263712948423484,0.17597421903667182
2440,23,2021-02-14,southampton,wolves,1,away,0.020733621778918018,3.25,0.3217931248741097,0.014127354979891186,0.17597421903667182
2441,24,2021-02-14,west_brom,man_united,0,home,0.015872089252124244,10.0,0.10920012791210808,0.009916290218671044,0.21575673433968146
2441,24,2021-02-14,west_brom,man_united,1,draw,0.015872089252124244,5.71,0.21107027203684706,0.03170462549496294,0.21575673433968146
2441,24,2021-02-14,west_brom,man_united,0,away,0.015872089252124244,1.35,0.6797296000510449,0.0,0.21575673433968146
2442,24,2021-02-14,arsenal,leeds,1,home,0.025195048787139074,1.93,0.4636170411871079,1.8905304173179672e-17,0.21575673433968146
2442,24,2021-02-14,arsenal,leeds,0,draw,0.025195048787139074,3.8,0.2872223411026235,0.024837989435691654,0.21575673433968146
2442,24,2021-02-14,arsenal,leeds,0,away,0.025195048787139074,4.1,0.2491606177102685,0.011628942367625229,0.21575673433968146
2443,24,2021-02-14,everton,fulham,0,home,0.023061448485734104,1.96,0.44790329797126455,2.0179659565485184e-17,0.21575673433968146
2443,24,2021-02-14,everton,fulham,0,draw,0.023061448485734104,3.61,0.27770527049778704,0.013522872231835882,0.21575673433968146
2443,24,2021-02-14,everton,fulham,1,away,0.023061448485734104,4.24,0.2743914315309484,0.03771489521735286,0.21575673433968146
2444,24,2021-02-15,west_ham,sheffield_united,1,home,0.02332274458167793,1.75,0.4885922369149563,4.916789752479977e-18,0.21575673433968146
2444,24,2021-02-15,west_ham,sheffield_united,0,draw,0.02332274458167793,3.82,0.3058998650018106,0.04802500224004442,0.21575673433968146
2444,24,2021-02-15,west_ham,sheffield_united,0,away,0.02332274458167793,5.26,0.2055078980832332,0.022901699532651885,0.21575673433968146
2445,24,2021-02-15,chelsea,newcastle,1,home,-0.001897723167456622,1.29,0.5497772439860306,0.0889466197912371,0.21575673433968146
2445,24,2021-02-15,chelsea,newcastle,0,draw,-0.001897723167456622,6.85,0.2461333394867537,0.1446023840387045,0.21575673433968146
2445,24,2021-02-15,chelsea,newcastle,0,away,-0.001897723167456622,13.0,0.2040894165272158,0.14840492487125814,0.21575673433968146
2446,24,2021-02-17,burnley,fulham,0,home,0.021942886074038714,2.87,0.4112823316053134,0.06482199489989908,0.21575673433968146
2446,24,2021-02-17,burnley,fulham,1,draw,0.021942886074038714,3.2,0.26662709861452244,0.0,0.21575673433968146
2446,24,2021-02-17,burnley,fulham,0,away,0.021942886074038714,2.77,0.3220905697801641,0.0,0.21575673433968146
2447,24,2021-02-17,everton,man_city,0,home,0.018493218602293915,9.5,0.1986176489110896,0.09159907015440248,0.21575673433968146
2447,24,2021-02-17,everton,man_city,0,draw,0.018493218602293915,5.62,0.2108938673970868,0.04710938203633871,0.21575673433968146
2447,24,2021-02-17,everton,man_city,1,away,0.018493218602293915,1.36,0.5904884836918236,0.0,0.21575673433968146
2448,24,2021-02-19,wolves,leeds,1,home,0.01306092612483578,2.45,0.3277374218512792,1.9301651222724055e-17,0.21575673433968146
2448,24,2021-02-19,wolves,leeds,0,draw,0.01306092612483578,3.42,0.3220875638578709,0.05057501863829866,0.21575673433968146
2448,24,2021-02-19,wolves,leeds,0,away,0.01306092612483578,3.2,0.3501750142908499,0.05833423713510287,0.21575673433968146
2449,24,2021-02-20,southampton,chelsea,0,home,0.024855246434119405,5.11,0.2528018273847365,0.060786931160309275,0.21575673433968146
2449,24,2021-02-20,southampton,chelsea,1,draw,0.024855246434119405,3.88,0.2829893290698797,0.04212261427755587,0.21575673433968146
2449,24,2021-02-20,southampton,chelsea,0,away,0.024855246434119405,1.75,0.4642088435453838,0.0,0.21575673433968146
2450,24,2021-02-20,burnley,west_brom,0,home,0.021410471770634487,2.06,0.4798211051319411,0.0,0.21575673433968146
2450,24,2021-02-20,burnley,west_brom,1,draw,0.021410471770634487,3.41,0.2965977855000635,0.0024445062580576824,0.21575673433968146
2450,24,2021-02-20,burnley,west_brom,0,away,0.021410471770634487,4.12,0.2235811093679955,2.7755575615628833e-17,0.21575673433968146
2451,25,2021-02-20,liverpool,everton,0,home,0.02504105090311981,1.5,0.6578817299503963,1.0088200208134976e-16,0.19160983153881653
2451,25,2021-02-20,liverpool,everton,0,draw,0.02504105090311981,4.64,0.2221548062842527,0.0053511793414909295,0.19160983153881653
2451,25,2021-02-20,liverpool,everton,1,away,0.02504105090311981,7.0,0.11996346376535102,0.0,0.19160983153881653
2452,25,2021-02-20,fulham,sheffield_united,1,home,0.018338409143007,2.25,0.4438285081482214,0.005307410965004831,0.19160983153881653
2452,25,2021-02-20,fulham,sheffield_united,0,draw,0.018338409143007,3.24,0.31439059095972616,0.007580307990976125,0.19160983153881653
2452,25,2021-02-20,fulham,sheffield_united,0,away,0.018338409143007,3.77,0.24178090089205234,1.5415254348304787e-17,0.19160983153881653
2453,25,2021-02-21,west_ham,tottenham,1,home,0.01756087050204691,2.73,0.355429096246242,1.7063769350927006e-17,0.19160983153881653
2453,25,2021-02-21,west_ham,tottenham,0,draw,0.01756087050204691,3.4,0.27195223441898675,1.1876940193584769e-17,0.19160983153881653
2453,25,2021-02-21,west_ham,tottenham,0,away,0.01756087050204691,2.8,0.3726186693347713,0.015248358708802175,0.19160983153881653
2454,25,2021-02-21,aston_villa,leicester,0,home,0.023432620969650264,2.94,0.31715971595383324,1.7144200846328697e-17,0.19160983153881653
2454,25,2021-02-21,aston_villa,leicester,0,draw,0.023432620969650264,3.55,0.2542026987104508,3.4307955535806574e-17,0.19160983153881653
2454,25,2021-02-21,aston_villa,leicester,1,away,0.023432620969650264,2.49,0.4286375853357159,0.028878315373752995,0.19160983153881653
2455,25,2021-02-21,arsenal,man_city,0,home,0.01927176134935116,6.5,0.2746222224499973,0.12179719521347106,0.19160983153881653
2455,25,2021-02-21,arsenal,man_city,0,draw,0.01927176134935116,4.54,0.20840970247731225,0.018056277869974397,0.19160983153881653
2455,25,2021-02-21,arsenal,man_city,1,away,0.01927176134935116,1.55,0.5169680750726904,2.116095706858776e-17,0.19160983153881653
2456,25,2021-02-21,man_united,newcastle,1,home,0.017632282899458396,1.31,0.6345400954852546,2.262323525161468e-17,0.19160983153881653
2456,25,2021-02-21,man_united,newcastle,0,draw,0.017632282899458396,5.85,0.2165462416589812,0.052798766190425415,0.19160983153881653
2456,25,2021-02-21,man_united,newcastle,0,away,0.017632282899458396,12.0,0.14891366285576413,0.06339365655757113,0.19160983153881653
2457,25,2021-02-22,brighton,crystal_palace,0,home,0.02574184621688591,1.75,0.3668334877219669,6.576177386736167e-18,0.19160983153881653
2457,25,2021-02-22,brighton,crystal_palace,0,draw,0.02574184621688591,3.61,0.3152648518473508,0.10109209673258238,0.19160983153881653
2457,25,2021-02-22,brighton,crystal_palace,1,away,0.02574184621688591,5.64,0.3179016604306823,0.16953517741930416,0.19160983153881653
2458,25,2021-02-23,leeds,southampton,1,home,0.014957264957264902,2.4,0.3760135696724695,2.042174994397873e-17,0.19160983153881653
2458,25,2021-02-23,leeds,southampton,0,draw,0.014957264957264902,3.6,0.2864832513357257,0.016412080239786794,0.19160983153881653
2458,25,2021-02-23,leeds,southampton,0,away,0.014957264957264902,3.12,0.3375031789918047,0.02352649423901369,0.19160983153881653
2459,25,2021-02-27,man_city,west_ham,1,home,0.023744005455091918,1.25,0.6879493419568808,5.20748056396869e-18,0.19160983153881653
2459,25,2021-02-27,man_city,west_ham,0,draw,0.023744005455091918,6.76,0.16850308857500235,0.026477235332845687,0.19160983153881653
2459,25,2021-02-27,man_city,west_ham,0,away,0.023744005455091918,13.19,0.1435475694681169,0.06263122794723106,0.19160983153881653
2460,25,2021-02-27,west_brom,brighton,1,home,0.02276550643879016,4.22,0.2841751871777377,0.06320508078466344,0.19160983153881653
2460,25,2021-02-27,west_brom,brighton,0,draw,0.02276550643879016,3.53,0.3263215282159535,0.06530795657758781,0.19160983153881653
2460,25,2021-02-27,west_brom,brighton,0,away,0.02276550643879016,1.99,0.3895032846063088,2.7034642513473833e-18,0.19160983153881653
2461,26,2021-02-27,leeds,aston_villa,0,home,0.012721294051217358,2.3,0.2884946640715781,0.0,0.16348297361019412
2461,26,2021-02-27,leeds,aston_villa,0,draw,0.012721294051217358,3.74,0.30430226763394297,0.08463140526233534,0.16348297361019412
2461,26,2021-02-27,leeds,aston_villa,1,away,0.012721294051217358,3.22,0.4072030682944788,0.1440302591605462,0.16348297361019412
2462,26,2021-02-27,newcastle,wolves,0,home,0.017127689963816417,3.56,0.3474694383554024,0.07136146973526987,0.16348297361019412
2462,26,2021-02-27,newcastle,wolves,1,draw,0.017127689963816417,3.2,0.30411203929503666,0.019367185149793277,0.16348297361019412
2462,26,2021-02-27,newcastle,wolves,0,away,0.017127689963816417,2.36,0.3484185223495609,0.0,0.16348297361019412
2463,26,2021-02-28,crystal_palace,fulham,0,home,0.02156629193871762,3.62,0.42626144265237415,0.17636441357259805,0.16348297361019412
2463,26,2021-02-28,crystal_palace,fulham,1,draw,0.02156629193871762,3.24,0.260091723578914,0.015335574702062862,0.16348297361019412
2463,26,2021-02-28,crystal_palace,fulham,0,away,0.02156629193871762,2.29,0.31364683376871194,0.0,0.16348297361019412
2464,26,2021-02-28,leicester,arsenal,0,home,0.019725162935588347,2.61,0.2728890120631097,0.0,0.16348297361019412
2464,26,2021-02-28,leicester,arsenal,0,draw,0.019725162935588347,3.4,0.2771699227205579,0.03208415235052492,0.16348297361019412
2464,26,2021-02-28,leicester,arsenal,1,away,0.019725162935588347,2.92,0.4499410652163325,0.13742724534587103,0.16348297361019412
2465,26,2021-02-28,tottenham,burnley,1,home,0.02343223517468496,1.56,0.6311493871134009,1.1237529363000492e-17,0.16348297361019412
2465,26,2021-02-28,tottenham,burnley,0,draw,0.02343223517468496,4.1,0.2415591875931534,0.0,0.16348297361019412
2465,26,2021-02-28,tottenham,burnley,0,away,0.02343223517468496,7.22,0.1272914252934458,0.0,0.16348297361019412
2466,26,2021-02-28,chelsea,man_united,0,home,0.017084693794821467,2.3,0.4971666245576294,0.07010078424134239,0.16348297361019412
2466,26,2021-02-28,chelsea,man_united,1,draw,0.017084693794821467,3.4,0.2622879452643254,0.0006022004856076071,0.16348297361019412
2466,26,2021-02-28,chelsea,man_united,0,away,0.017084693794821467,3.47,0.2405454301780453,1.5860611442447093e-17,0.16348297361019412
2467,26,2021-02-28,sheffield_united,liverpool,0,home,0.02190357947298427,8.0,0.2099985902055844,0.09053470024519257,0.16348297361019412
2467,26,2021-02-28,sheffield_united,liverpool,0,draw,0.02190357947298427,5.19,0.2422071476558433,0.0658705360587545,0.16348297361019412
2467,26,2021-02-28,sheffield_united,liverpool,1,away,0.02190357947298427,1.42,0.5477942621385724,3.884798569582603e-18,0.16348297361019412
2468,26,2021-03-01,everton,southampton,1,home,0.022515971139957625,2.21,0.4534187961805588,0.011046629991630034,0.16348297361019412
2468,26,2021-03-01,everton,southampton,0,draw,0.022515971139957625,3.58,0.29100849889894714,0.013264373386150562,0.16348297361019412
