result,season,matchweek,date,hometeam,awayteam,maxo_h,maxo_d,maxo_a,market_tracktake,diff_home,diff_draw,diff_away
A,16,21,2017-01-14,leicester,chelsea,6.1,4.1,1.67,0.006639260463479513,-0.18228024840282975,-0.08437347598633371,0.11023449120900919
A,16,21,2017-01-14,sunderland,stoke,3.1,3.45,2.65,-0.010205791808903797,0.09755035369861176,0.017820647358366193,-0.07684636233443998
A,16,21,2017-01-14,swansea,arsenal,7,4.8,1.53,0.004785247432306239,0.062131702645392695,0.04403608943714632,-0.026656454638802618
H,16,21,2017-01-14,tottenham,west_brom,1.35,5.51,12.56,0.0018467784024329692,0.017178891452209077,-0.021643468383534814,-0.09931947050967416
D,16,21,2017-01-14,watford,middlesbrough,2.51,3.3,3.3,0.0044669805625980885,-0.06403651554513212,-0.012886042234364625,0.11349936660606441
H,16,21,2017-01-14,west_ham,crystal_palace,2.41,3.41,3.3,0.011223194331211994,0.007046624541593438,-0.03638874029086092,0.026848248627551197
H,16,21,2017-01-15,everton,man_city,4.6,4,1.9,-0.0062929061784897655,0.04664724299891554,0.008069605346032516,-0.021372852427100963
D,16,21,2017-01-15,man_united,liverpool,2.2,3.4,3.88,0.006395060367164751,-0.060724413116731935,0.020372299157458862,0.1024598732439237
D,16,22,2017-01-21,bournemouth,watford,1.9,3.77,4.75,0.0020940946530783044,0.043114395687011475,-0.029516248575015225,-0.06375153473793527
A,16,22,2017-01-21,crystal_palace,everton,3.3,3.45,2.4,0.009552042160737795,-0.05251545174579886,-0.0397932050521852,0.07588125400686052
A,16,22,2017-01-21,liverpool,swansea,1.22,7.55,15,0.018789128940035482,0.035511745264682926,-0.1435982541639531,-0.07630954556254943
D,16,22,2017-01-21,man_city,tottenham,2.15,3.52,3.75,0.01587385482734316,0.00983274617138652,0.017491889885741463,-0.03424293052662408
A,16,22,2017-01-21,middlesbrough,west_ham,2.5,3.2,3.33,0.012800300300300327,0.044586377052804105,-0.018878637834528478,-0.03598808020362598
D,16,22,2017-01-21,stoke,man_united,6.08,4.2,1.64,0.01232501986673995,-0.02574822738223559,0.06679794656674898,-0.017720444153677684
H,16,22,2017-01-21,west_brom,sunderland,1.7,3.91,6,0.010656436487638699,-0.009948283793265289,0.022336011300432723,0.0018380461615767896
H,16,22,2017-01-22,arsenal,burnley,1.22,7.5,18,0.00856102003642989,-0.009851326434335506,0.025497209446599944,0.08099613042858778
H,16,22,2017-01-22,chelsea,hull,1.2,8.5,19,0.003611971104231282,0.001555171371202313,0.001555171371202091,-0.026265805611331405
H,16,22,2017-01-22,southampton,leicester,2,3.5,5.25,-0.023809523809523836,-0.015748073378763605,0.03488331459327276,-0.00549742650556273
A,16,23,2017-01-31,arsenal,watford,1.25,7,15,0.00952380952380949,-0.006578453332594769,0.05359920415386066,-0.028601526405012012
A,16,23,2017-01-31,bournemouth,crystal_palace,2.15,3.57,3.9,0.0016385802979510533,0.028584407255365152,-0.05856494619260677,0.016364955040387708
H,16,23,2017-01-31,burnley,leicester,2.9,3.3,2.7,0.018228259607569797,0.038085346562947375,-0.02733401367637922,-0.011089140779793838
D,16,23,2017-01-31,liverpool,chelsea,2.65,3.33,3,0.010992124199671327,-0.017954672525186233,-0.03800387875922051,0.05876640903000019
D,16,23,2017-01-31,middlesbrough,west_brom,2.73,3.15,3.1,0.006341328921974032,-0.007567312615002875,-0.01335465222324872,0.022627170059578816
D,16,23,2017-01-31,sunderland,tottenham,9.5,5.41,1.4,0.004391755729434621,-0.04130645080014972,0.05579930741909367,-0.006920514886405882
H,16,23,2017-01-31,swansea,southampton,3.4,3.42,2.36,0.010244121436858933,-0.01180883068257621,0.012053563365538533,3.5352217056150437e-4
D,16,23,2017-02-01,man_united,hull,1.2,7.88,20,0.010236886632825737,0.0027472929738119323,0.01801755631859092,-0.07153028428350738
D,16,23,2017-02-01,stoke,everton,2.88,3.4,2.67,0.01587170448703823,0.12416367162982,-0.007625920572738476,-0.08878797894752843
A,16,23,2017-02-01,west_ham,man_city,6,4.6,1.6,0.009057971014492683,-0.03529222437302926,0.02863680249349998,6.355797979162858e-5
H,16,24,2017-02-04,chelsea,arsenal,2.1,3.6,4.42,-0.019787402140343358,0.07162012681826835,-0.061929437761576,-0.06608567045625979
A,16,24,2017-02-04,crystal_palace,sunderland,1.75,3.91,5.75,0.001096090610157141,-0.015295257401443108,-0.02098393832754286,0.08418915316911746
H,16,24,2017-02-04,everton,bournemouth,1.74,4,5.5,0.0065308254963427625,-0.021117461813916383,0.009429431510067143,0.05454484835899298
H,16,24,2017-02-04,hull,liverpool,8,4.75,1.55,-0.0193123938879457,-0.06903384752160735,-0.03488267818209656,0.02681979425372938
A,16,24,2017-02-04,southampton,west_ham,1.87,3.75,4.84,0.00803759520337044,-0.03667392247740464,0.05304343134262823,0.03430752821571259
H,16,24,2017-02-04,tottenham,middlesbrough,1.3,6,13.45,0.010246878276617855,1.8175593922120648e-4,0.03380131076070758,-0.07046305210109549
H,16,24,2017-02-04,watford,burnley,2.15,3.4,4.1,0.003136365152981213,0.004863073295795939,-0.015100712713229436,0.00990292244389579
H,16,24,2017-02-04,west_brom,stoke,2.38,3.3,3.53,0.0064844892373638885,0.04385761006143296,-0.02682648872175042,-0.03346881146604508
A,16,24,2017-02-05,leicester,man_united,5.95,4,1.7,0.006302521008403339,-0.11048311099461383,-0.012363537936201041,0.04218365815651537
H,16,24,2017-02-05,man_city,swansea,1.25,7.55,15,-8.830022075054789e-4,-0.010218091007573649,0.03093775213042438,0.06393203633557887
H,16,25,2017-02-11,arsenal,hull,1.3,6.2,13,0.007444168734491274,0.003810922058872901,-0.018855776181166406,0.0020560078594693554
H,16,25,2017-02-11,liverpool,tottenham,2.3,3.41,3.61,0.005046050909768951,-3.8097191729746793e-4,0.017207632682398222,-0.01699513858903212
H,16,25,2017-02-11,man_united,watford,1.27,6.5,15,0.007914395315970157,2.9106671948286866e-4,0.008105840678228615,-0.01894529994819949
D,16,25,2017-02-11,middlesbrough,everton,3.9,3.35,2.2,0.009463173642278111,0.023635772474809524,-0.006017184138722542,-0.009221195199024201
H,16,25,2017-02-11,stoke,crystal_palace,2.15,3.42,3.9,0.013924196298737312,-2.5486009581943136e-4,-0.02948717412810553,0.03600532632557574
A,16,25,2017-02-11,sunderland,southampton,3.92,3.54,2.2,-0.007866628932004183,-0.027742701634802414,0.017282426155498243,0.005160220111133373
D,16,25,2017-02-11,west_ham,west_brom,2.28,3.4,3.65,0.0066867410266198135,0.009066704688099225,0.009525678172505936,-0.024372527860349713
D,16,25,2017-02-12,burnley,chelsea,9,5,1.44,0.005555555555555536,-0.04909758793740038,-0.06494514425043263,0.030716045243091017
H,16,25,2017-02-12,swansea,leicester,2.5,3.3,3.25,0.010722610722610826,0.02883172683459123,0.018323557802814916,-0.052175765429687826
A,16,25,2017-02-13,bournemouth,man_city,7.5,5,1.48,0.009009009009008917,0.10627784189048106,0.045903486940556126,-0.03243402264771744
H,16,26,2017-02-25,chelsea,swansea,1.27,6.51,15,0.007678072499002209,0.008856347396595243,-0.04669080268327663,0.007952791895683653
H,16,26,2017-02-25,crystal_palace,middlesbrough,2.15,3.4,4.37,-0.011933121926329004,-0.00899816966190714,0.04199176172716057,-0.036189437056385776
H,16,26,2017-02-25,everton,sunderland,1.45,5.25,8.5,-0.002221578286486947,0.004063966660043938,-0.044394718989571924,0.05103029632682232
D,16,26,2017-02-25,hull,burnley,2.2,3.35,3.91,0.008807392935346492,-0.023239438420308622,0.021203660943782676,0.017369354331978615
D,16,26,2017-02-25,watford,west_ham,2.63,3.3,3,0.016591773245765662,0.0796607939452092,-0.009374138243631758,-0.07016114932725803
H,16,26,2017-02-25,west_brom,bournemouth,2.11,3.5,4.1,0.0035503740277755824,0.04912695085257757,-0.03910989177279589,-0.03912471003339002
H,16,26,2017-02-26,tottenham,stoke,1.44,5,8.49,0.012230074597565643,-0.03456141513400446,0.0842978919859192,0.0840810179492526
H,16,26,2017-02-27,leicester,liverpool,6,4.27,1.7,-0.010906001744960259,-0.0019312750988799143,-0.053354019707368416,0.02256120894777336
H,16,26,2017-03-04,leicester,hull,1.87,3.6,5,0.012537136066547827,-0.019687221850028136,0.01867120317971449,0.02820912973246914
H,16,26,2017-03-04,liverpool,arsenal,2.15,3.6,3.8,0.006051951584387316,-0.06503597591101151,0.060265185607923044,0.06478114689748371
D,16,27,2017-03-04,man_united,bournemouth,1.27,6.55,15,0.006739997195007064,-0.019251542179663295,0.06581830373691244,0.08325869352862947
H,16,27,2017-03-04,stoke,middlesbrough,2,3.4,4.75,0.004643962848297267,0.009820060102620376,-0.0032079214708605752,-0.017566364256598188
H,16,27,2017-03-04,swansea,burnley,2.05,3.5,4.27,0.00771120123379232,-0.019220295762601536,0.012241561535278889,0.02606650172411973
A,16,27,2017-03-04,watford,southampton,3.7,3.4,2.3,-8.294739752540137e-4,0.16316667200309443,0.0378591347092585,-0.10229096804400739
A,16,27,2017-03-04,west_brom,crystal_palace,2.23,3.4,3.8,0.005706035069208193,0.060912861391899664,-0.016974214093892992,-0.07115366213749219
A,16,27,2017-03-05,sunderland,man_city,11,6.5,1.3,0.013986013986013957,0.011773385622583676,0.038161780039964954,-0.00884589496534105
H,16,27,2017-03-05,tottenham,everton,1.7,4.2,5.88,-0.0036014405762305746,-0.010873156716564636,0.0277524851785369,0.0013382857931070191
A,16,27,2017-03-06,west_ham,chelsea,6,4.3,1.63,0.012721738716887865,0.06856445114246745,-0.012552702787141268,-0.013194133727228996
D,16,27,2017-03-08,man_city,stoke,1.25,6.8,15,0.013725490196078605,-0.010057905816721613,0.034613935601297774,0.04562046683109866
H,16,27,2017-03-11,bournemouth,west_ham,2.67,3.5,2.85,0.011123313902734466,-0.03006816172550597,0.03224054153498468,0.006932609635065923
H,16,28,2017-03-11,everton,west_brom,1.7,3.89,6,0.011971369524673703,-0.018176379962398737,0.007384534099809548,0.057989331167791036
H,16,28,2017-03-11,hull,swansea,2.6,3.3,3.1,0.010226332806977823,-0.008339884559041666,0.01483041472390334,-0.0038373693230450145
H,16,28,2017-03-12,liverpool,burnley,1.26,6.55,15,0.012989216042651242,0.02417499641391463,-0.06836984171402483,-0.09226867242901104
H,16,28,2017-03-18,bournemouth,swansea,2.3,3.51,3.7,-0.010046836133792647,0.03252189479965617,-3.51018832160932e-5,-0.05138465070542941
H,16,28,2017-03-18,crystal_palace,watford,2,3.5,4.75,-0.003759398496240629,-1.565081378702704e-4,-0.005952702293592682,0.008481448595279772
H,16,28,2017-03-18,everton,hull,1.53,4.46,7.5,0.011143351211934771,0.03308919662492715,-0.06260382170230261,-0.041777674468064685
A,16,28,2017-03-18,stoke,chelsea,6.54,4.1,1.65,0.00286824386175466,-0.0734442665227597,-0.08571632771615567,0.06030507329288404
D,16,28,2017-03-18,sunderland,burnley,2.62,3.3,3.04,0.013657060764332707,0.01558663609580302,-0.012073140999382947,-0.006266360872028143
H,16,28,2017-03-18,west_brom,arsenal,5.36,4.02,1.73,0.013358065165502087,0.09339516903213174,0.04916094851858133,-0.0450567388614056
A,16,28,2017-03-18,west_ham,leicester,2.38,3.5,3.3,0.008912655971479388,0.03421970242873962,-0.028761349727866814,-0.01840189006149906
D,16,29,2017-03-19,man_city,liverpool,2,3.75,4.1,0.010569105691056846,-0.004972490125235818,0.03268966347077429,-0.02431374542427478
A,16,29,2017-03-19,middlesbrough,man_united,6,3.8,1.73,0.007859243484433787,0.00167901215894517,0.02027597381889623,-0.009226842174619665
H,16,29,2017-03-19,tottenham,southampton,1.73,4,5.53,0.008866508482371582,-0.017757185103399298,0.022927428531371197,0.026795146903263456
A,16,29,2017-04-01,burnley,tottenham,6.07,3.91,1.7,0.008734415619983338,-0.15761129629241089,-0.024946279846732478,0.066556474691988
A,16,29,2017-04-01,chelsea,crystal_palace,1.3,6,13,0.012820512820512775,0.04237405106970349,-0.11338448422847403,-0.10325173547679922
H,16,29,2017-04-01,hull,west_ham,2.5,3.5,3.1,0.008294930875575979,-0.011170403673153917,-0.019500707649495408,0.033277251370623206
H,16,29,2017-04-01,leicester,stoke,2.07,3.5,4.1,0.0127085121782895,-0.08651814346402309,0.049354157857078196,0.14805094755360826
H,16,29,2017-04-01,liverpool,everton,1.73,4,5.3,0.016713927363943837,5.714628694319934e-5,-0.04528549510641933,0.06672762270607291
D,16,29,2017-04-01,man_united,west_brom,1.37,5.5,11,0.002654280026542777,0.007224361851050576,-7.436540873961839e-5,-0.052203189960890684
D,16,29,2017-04-01,southampton,bournemouth,1.67,4.2,6,0.0035642999714857737,6.339910469941312e-4,6.339910469941312e-4,-0.0029589496748980704
H,16,30,2017-04-01,watford,sunderland,1.87,3.67,4.8,0.015572255654800804,0.0562621243012118,-0.016479256864443403,-0.10144336343510496
D,16,30,2017-04-02,arsenal,man_city,3.25,3.82,2.4,-0.013860920928983722,-0.0998973121506459,0.004656952041857121,0.080095388626652
D,16,30,2017-04-02,swansea,middlesbrough,2,3.5,4.5,0.007936507936507908,-0.01466254357379515,4.964942173770748e-4,0.03407020207702094
H,16,30,2017-04-04,burnley,stoke,2.5,3.3,3.43,-0.005424507465323747,-0.003826039925673874,0.029529083900681652,-0.026037446903641848
H,16,30,2017-04-04,leicester,sunderland,1.5,4.61,8.5,0.0012334651865084645,0.019574983663573686,-0.024526383588886702,-0.05619916891186483
D,16,30,2017-04-04,man_united,everton,1.57,4.23,6.75,0.021497442692726576,0.02468051852004094,-0.04329749394157678,-0.030383978633462982
H,16,30,2017-04-04,watford,west_brom,2.56,3.3,3.2,0.006155303030302983,-0.023584148955328565,-1.5016853025640042e-4,0.031193086374751378
H,16,30,2017-04-05,arsenal,west_ham,1.42,5.32,8,0.017195276924706127,0.010887451720344554,0.009478938261667125,-0.06870088470295665
H,16,30,2017-04-05,chelsea,man_city,2.41,3.56,3.3,-0.0011330612291029496,-0.07847184913077088,-0.04737412190169621,0.17904011966907651
H,16,30,2017-04-05,hull,middlesbrough,2.2,3.35,4.2,-0.008851844672740139,1.3417230073509145e-4,-0.005890732351678918,0.007277987817168929
D,16,31,2017-04-05,liverpool,bournemouth,1.4,5.5,9.5,0.0013670539986327945,0.027286716555774193,-0.0877698256154914,-0.007158794650237832
H,16,31,2017-04-05,southampton,crystal_palace,1.85,3.7,4.86,0.01657212768323868,0.012599222274388922,-0.02265488607448407,-0.002411209136820469
A,16,31,2017-04-05,swansea,tottenham,5.4,4,1.73,0.01321986726611013,0.023335120177401025,0.008365713594259194,-0.010834273103538572
A,16,31,2017-04-08,bournemouth,chelsea,6.5,4.26,1.62,0.005871888500996514,0.07942626269444575,0.057009885079119416,-0.03712382544113424
H,16,31,2017-04-08,man_city,hull,1.22,7.6,17,0.010074607927726742,-0.01717233234478943,0.07809298105512341,0.07658788286362017
D,16,31,2017-04-08,middlesbrough,burnley,2.5,3.3,3.45,-0.007114624505928813,0.09058489500451561,-0.03520743680023808,-0.07273941294302078
A,16,31,2017-04-08,stoke,liverpool,4.3,3.75,1.98,0.0042753112520554915,-0.13552444888199888,-0.11057022800631411,0.16659046356949592
H,16,31,2017-04-08,tottenham,watford,1.3,6.6,18,-0.023698523698523766,-0.011269898108662413,0.07976237605740844,-0.028213861548332497
A,16,31,2017-04-08,west_brom,southampton,3.11,3.31,2.63,0.003886348867635725,-3.54110801576657e-4,-0.00941434544687969,0.007579586731744303
H,16,31,2017-04-08,west_ham,swansea,2.1,3.6,3.92,0.009070294784580435,0.05790868966943674,-0.02533429076080107,-0.06844394229115125
H,16,32,2017-04-09,everton,leicester,1.76,3.98,5.3,0.008117344871872323,0.004958377594518337,-0.02582690728821424,0.01946813445872042
A,16,32,2017-04-09,sunderland,man_united,10.52,5.32,1.4,-0.0026873266817233343,-0.08659266964581391,-0.012228092585728101,0.01566193774126301
H,16,32,2017-04-10,crystal_palace,arsenal,5,3.96,1.85,-0.006934206934206988,0.05203290210727696,0.04763012631678043,-0.04047099345351879
D,16,32,2017-04-15,crystal_palace,leicester,1.8,3.85,5.2,0.007603507603507698,0.1487374633532479,-0.08358423091595246,-0.20010155449741052
H,16,32,2017-04-15,everton,burnley,1.45,4.82,8.67,0.012464305830401035,0.06050494599548384,-0.12027478580372997,-0.09089689378748711
A,16,32,2017-04-15,southampton,man_city,5,4.1,1.8,-5.420054200541147e-4,-0.0024139619196834605,-0.01002209252219477,0.005347852850447143
H,16,32,2017-04-15,stoke,hull,2,3.54,4.33,0.013432757923304894,0.02497172482720278,0.005374285987307159,-0.05607255108936682
D,16,32,2017-04-15,sunderland,west_ham,3.3,3.54,2.33,0.014700728092740922,-0.16059091497533584,-0.008589244917903582,0.1672469680171298
H,16,32,2017-04-15,tottenham,bournemouth,1.27,6.67,12.45,0.017647897424971193,-0.012523205268451076,0.0529137877257535,0.031480981536132546
H,16,32,2017-04-15,watford,swansea,2.57,3.4,3.1,0.005803350585872558,0.04696316412942614,-0.005803684989815094,-0.045655016689043815
H,16,33,2017-04-16,man_united,chelsea,2.67,3.3,3,0.010895471569628778,0.06802181257447804,-0.008812519797245288,-0.059466264842307215
A,16,33,2017-04-16,west_brom,liverpool,4.5,3.8,1.93,0.0035148319849711562,0.05631209345786958,0.0036647906056024304,-0.024972098452219704
A,16,33,2017-04-17,middlesbrough,arsenal,7,4.39,1.55,0.01580886598154585,-0.021886225967447936,0.12635018034282175,-0.03329867219843874
H,16,33,2017-04-22,bournemouth,middlesbrough,1.93,3.79,4.5,0.004209179992192169,-0.012381113346310868,-0.0047281298891138634,0.03397175421125609
H,16,33,2017-04-22,hull,watford,1.95,3.7,4.5,0.00531300531300527,-0.014406273909020384,0.012062266311183567,0.019567372019581697
H,16,33,2017-04-22,swansea,stoke,2.25,3.53,3.68,-5.303061406030096e-4,0.09342639913340034,0.00320273929290682,-0.13011405804373355
D,16,33,2017-04-22,west_ham,everton,3.5,3.68,2.3,-0.00776397515527949,0.12893951906741408,-0.021306408443678593,-0.06153196609073275
A,16,33,2017-04-23,burnley,man_united,6.25,4,1.7,-0.0017647058823528905,-0.04920783272393814,-0.10414437868925541,0.06872804558992929
A,16,33,2017-04-23,liverpool,crystal_palace,1.5,4.91,7.5,0.0036659877800406804,-6.799906734484829e-4,-0.08412626436466764,0.14552519922802287
H,16,33,2017-04-25,chelsea,southampton,1.45,4.72,8.66,0.01699302030199923,0.012287457620602904,0.015342887606455857,-0.09150651403773413
H,16,34,2017-04-26,arsenal,leicester,1.61,4.54,5.75,0.015295373081237962,-0.0923530095491426,0.12435722626757428,0.27793277037366004
A,16,34,2017-04-26,crystal_palace,tottenham,5.68,4.22,1.7,0.0012584567903659583,0.030503056154606467,0.07879940791751361,-0.035827070630045865
H,16,34,2017-04-26,middlesbrough,sunderland,2.3,3.44,3.58,0.004809892052804354,-0.007349652452958044,0.004545334217243013,0.007229327094675497
D,16,34,2017-04-27,man_city,man_united,1.93,3.77,4.42,0.009631048307229939,0.010036979581381722,-0.08272309299450231,0.08990960609680787
A,16,34,2017-04-29,crystal_palace,burnley,1.83,3.63,5.02,0.021133368346601733,0.024448181995782026,-0.0604900703637723,0.022999919561396798
D,16,34,2017-04-29,southampton,hull,1.7,4.06,5.77,0.00785093814015192,-0.050279331981319064,0.060483170702168465,0.11757744550432592
D,16,34,2017-04-29,stoke,west_ham,2.15,3.5,3.85,0.010570824524312794,-0.019068992256809802,-0.029641570727772293,0.07535071916812397
A,16,34,2017-04-29,sunderland,bournemouth,3.05,3.6,2.45,0.013809895542916673,0.09155174328787274,0.011934388905914473,-0.06854140591901936
A,16,34,2017-04-29,west_brom,leicester,2.6,3.5,2.94,0.010465724751439032,0.10017241431564927,-0.02958689452795016,-0.07310460824108522
A,16,34,2017-04-30,everton,chelsea,3.9,3.7,2.05,0.01448540472930726,0.21198617311407708,0.012752429110999275,-0.0918554178525447
D,16,35,2017-04-30,man_united,swansea,1.37,5.5,10.06,0.011148767646278923,0.02749074016686226,-0.05786070811018884,-0.0687978559928959
D,16,35,2017-04-30,middlesbrough,man_city,13,5.93,1.33,-0.002563159747858479,0.0317627264053022,0.057826009350935514,-0.015145405090601805
