date,hometeam,awayteam,fthg,ftag,ftr,referee,hs,as,hst,ast,hf,af,hc,ac,hy,ay,hr,ar,b365h,b365d,b365a,bwh,bwd,bwa,iwh,iwd,iwa,psh,psd,psa,whh,whd,wha,vch,vcd,vca,psch,pscd,psca,season
10/01/2015,Leicester,Aston Villa,1,0,H,M Oliver,11,12,3,1,18,6,6,6,1,1,1,1,2.2,3.4,3.6,2.2,3.2,3.3,2.3,3.3,2.9,2.18,3.29,3.89,2.2,3.1,3.5,2.2,3.25,3.8,2.22,3.36,3.7,14
10/01/2015,Sunderland,Liverpool,0,1,A,C Pawson,5,21,1,4,12,11,6,6,1,4,1,0,4.5,3.6,1.91,3.8,3.5,1.91,4,3.45,1.85,4.58,3.59,1.91,4.33,3.2,1.95,4.4,3.5,1.95,3.91,3.38,2.12,14
10/01/2015,Swansea,West Ham,1,1,D,M Dean,19,11,3,5,9,7,4,5,0,1,0,0,2.25,3.5,3.4,2.25,3.2,3.2,2.2,3.2,3.2,2.24,3.42,3.55,2.3,3.2,3.2,2.25,3.4,3.5,2.18,3.54,3.58,14
10/01/2015,West Brom,Hull,1,0,H,N Swarbrick,9,12,3,2,5,13,5,2,1,0,0,0,2.05,3.4,4.2,2.05,3.4,3.5,2,3.3,3.6,2.04,3.32,4.4,2.05,3.1,4,2.05,3.4,4.1,2.01,3.28,4.57,14
11/01/2015,Arsenal,Stoke,3,0,H,J Moss,14,7,6,2,11,11,9,1,0,3,0,0,1.44,4.75,8,1.48,4.5,7.5,1.45,4,7,1.47,4.58,8.17,1.44,4.2,8,1.5,4.5,8,1.5,4.55,7.45,14
11/01/2015,Man United,Southampton,0,1,A,P Dowd,10,9,0,1,9,10,3,5,2,3,0,0,1.83,3.75,4.75,1.87,3.8,4.25,1.7,3.6,4.7,1.85,3.7,4.8,1.85,3.4,4.5,1.83,3.7,4.8,1.84,3.64,4.95,14
17/01/2015,Aston Villa,Liverpool,0,2,A,M Clattenburg,15,12,4,5,13,11,9,5,1,1,0,0,4.5,3.6,1.91,4,3.4,1.91,3.8,3.45,1.9,4.88,3.55,1.88,4.33,3.3,1.91,4.75,3.4,1.91,4.5,3.7,1.89,14
17/01/2015,Burnley,Crystal Palace,2,3,A,P Dowd,7,11,4,4,10,20,5,7,1,3,0,0,2.55,3.25,3.1,2.55,3.25,2.9,2.4,3.2,2.85,2.57,3.22,3.13,2.5,3.2,2.9,2.55,3.2,3.12,2.47,3.19,3.32,14
17/01/2015,Leicester,Stoke,0,1,A,A Marriner,7,13,3,3,9,6,6,5,1,0,0,0,2.63,3.3,2.9,2.62,3.25,2.65,2.5,3.2,2.75,2.61,3.27,3.02,2.62,3.1,2.8,2.62,3.2,3,2.54,3.36,3.04,14
17/01/2015,Newcastle,Southampton,1,2,A,R Madley,16,5,3,3,9,8,9,0,0,2,0,0,3.3,3.3,2.38,2.9,3.25,2.4,3.2,3.2,2.2,3.32,3.36,2.38,3.1,3.1,2.4,3.3,3.3,2.4,2.87,3.24,2.74,14
17/01/2015,QPR,Man United,0,2,A,N Swarbrick,18,12,4,7,12,10,3,3,3,2,0,0,6,4.2,1.62,4.75,4,1.65,5,3.9,1.6,6.29,4.13,1.62,5.5,3.6,1.67,6,4.2,1.62,5.83,4.42,1.61,14
17/01/2015,Swansea,Chelsea,0,5,A,J Moss,11,21,0,11,9,13,1,2,0,0,0,0,7,4.2,1.55,6,3.9,1.55,5.6,3.9,1.55,7.17,4.15,1.56,7,3.6,1.57,7,4.1,1.57,6.93,4.38,1.54,14
17/01/2015,Tottenham,Sunderland,2,1,H,C Foy,25,8,8,4,14,8,6,6,1,2,0,0,1.62,4.2,6,1.62,3.9,5,1.55,3.9,5.6,1.59,4.26,6.4,1.62,3.6,6,1.6,4.2,6.25,1.57,4.35,6.5,14
18/01/2015,Man City,Arsenal,0,2,A,M Dean,12,9,4,3,12,5,16,3,3,3,0,0,1.8,4,4.5,1.8,3.7,4.1,1.8,3.5,4.2,1.8,4.06,4.57,1.83,3.8,4,1.8,4,4.5,1.8,4.17,4.45,14
18/01/2015,West Ham,Hull,3,0,H,M Atkinson,17,9,6,3,5,14,4,7,1,3,0,0,1.75,3.75,5.25,1.75,3.5,4.75,1.75,3.5,4.5,1.79,3.62,5.4,1.75,3.5,5,1.75,3.7,5.5,1.77,3.7,5.4,14
19/01/2015,Everton,West Brom,0,0,D,M Oliver,17,5,4,0,11,12,8,1,3,2,0,0,1.85,3.6,4.75,1.85,3.4,4.2,1.8,3.5,4.2,1.85,3.67,4.84,1.85,3.4,4.5,1.85,3.6,4.8,1.9,3.59,4.64,14
31/01/2015,Chelsea,Man City,1,1,D,M Clattenburg,3,10,2,5,12,14,1,4,0,2,0,0,2.15,3.5,3.6,2.15,3.4,3.5,1.9,3.45,3.8,2.16,3.52,3.66,2.15,3.2,3.6,2.2,3.4,3.6,2.12,3.47,3.84,14
31/01/2015,Crystal Palace,Everton,0,1,A,R East,13,14,3,2,12,14,6,1,0,3,0,0,2.8,3.3,2.75,2.8,3.1,2.75,2.6,3.2,2.6,2.8,3.24,2.82,2.7,3.1,2.7,2.8,3.2,2.8,2.55,3.3,3.07,14
31/01/2015,Hull,Newcastle,0,3,A,P Dowd,13,12,8,5,15,13,3,3,4,1,0,0,2.7,3.25,2.88,2.7,3.2,2.8,2.5,3.2,2.75,2.65,3.23,3,2.7,3.1,2.7,2.7,3.12,3,2.6,3.24,3.06,14
31/01/2015,Liverpool,West Ham,2,0,H,A Marriner,21,7,7,2,12,12,5,7,1,1,0,0,1.67,4,5.75,1.7,3.8,4.5,1.6,3.7,5.4,1.65,4.2,5.67,1.7,3.4,5.5,1.67,4.1,5.5,1.65,4.25,5.63,14
31/01/2015,Man United,Leicester,3,1,H,M Atkinson,12,4,5,1,8,12,4,3,0,1,0,0,1.36,5.5,9.5,1.36,5,7.5,1.3,5,9,1.36,5.28,10.15,1.36,4.5,10,1.36,5.25,10,1.38,5.2,9.45,14
31/01/2015,Stoke,QPR,3,1,H,M Dean,15,14,3,4,11,12,3,5,2,2,0,0,1.65,4,6,1.7,3.8,4.5,1.65,3.6,5.1,1.65,4.01,6.09,1.7,3.4,5.5,1.62,4,6.5,1.79,3.7,5.18,14
31/01/2015,Sunderland,Burnley,2,0,H,L Mason,8,13,3,4,12,12,6,3,3,1,0,0,2.25,3.3,3.6,2.25,3.2,3.2,2.1,3.2,3.4,2.25,3.32,3.64,2.25,3.1,3.4,2.25,3.3,3.6,2.36,3.23,3.5,14
31/01/2015,West Brom,Tottenham,0,3,A,K Friend,13,14,4,4,8,13,6,3,2,1,0,0,2.9,3.3,2.63,2.75,3.1,2.62,2.75,3.2,2.5,2.88,3.26,2.73,2.8,3.1,2.62,2.9,3.25,2.7,3.09,3.29,2.55,14
01/02/2015,Arsenal,Aston Villa,5,0,H,A Taylor,13,9,8,2,6,10,7,7,0,2,0,0,1.25,6.5,15,1.28,6,11,1.27,5.2,10,1.27,6.21,14.32,1.29,5,12,1.29,5.75,13,1.29,6.05,12.45,14
01/02/2015,Southampton,Swansea,0,1,A,M Oliver,15,6,6,1,11,9,9,0,1,1,1,0,1.6,4,6.5,1.62,3.9,6,1.65,3.6,5.1,1.62,3.99,6.62,1.62,3.6,6,1.6,3.9,7,1.67,3.95,5.95,14
07/02/2015,Aston Villa,Chelsea,1,2,A,N Swarbrick,8,12,1,5,8,7,7,7,3,2,0,0,10,5.25,1.36,9,4.4,1.36,7.6,4.8,1.35,10.8,4.92,1.38,9.5,4.5,1.36,10.5,4.6,1.4,8.3,4.7,1.45,14
07/02/2015,Everton,Liverpool,0,0,D,A Taylor,6,17,1,6,11,7,3,6,4,1,0,0,3.4,3.4,2.3,3.2,3.4,2.3,3.1,3.3,2.2,3.36,3.47,2.3,3.3,3.1,2.3,3.4,3.4,2.3,3.51,3.3,2.31,14
07/02/2015,Leicester,Crystal Palace,0,1,A,L Mason,19,14,5,2,15,6,8,6,4,1,0,0,2.4,3.3,3.25,2.4,3.25,2.9,2.3,3.3,2.9,2.42,3.29,3.3,2.4,3.1,3.1,2.45,3.25,3.25,2.37,3.31,3.36,14
07/02/2015,Man City,Hull,1,1,D,J Moss,18,7,5,3,9,8,13,1,2,4,0,0,1.18,8,19,1.19,6.5,13.5,1.2,5.8,13,1.19,8,18,1.2,6,17,1.2,7.5,19,1.22,7.2,17,14
07/02/2015,QPR,Southampton,0,1,A,R East,12,16,3,5,13,16,3,4,2,2,0,0,4.75,3.6,1.85,4.2,3.4,1.85,4,3.45,1.85,4.62,3.63,1.89,4.5,3.4,1.85,4.75,3.6,1.87,4.43,3.7,1.91,14
07/02/2015,Swansea,Sunderland,1,1,D,P Dowd,16,4,7,1,11,13,7,1,3,4,0,0,1.91,3.5,4.6,1.9,3.4,4,1.9,3.45,3.8,1.91,3.48,4.78,1.91,3.1,4.5,1.92,3.4,4.75,1.97,3.52,4.36,14
07/02/2015,Tottenham,Arsenal,2,1,H,M Atkinson,23,7,8,3,8,12,10,3,3,5,0,0,3.25,3.5,2.3,3.1,3.2,2.3,3.1,3.3,2.2,3.2,3.64,2.31,3.3,3.1,2.3,3.25,3.5,2.3,3.44,3.46,2.27,14
08/02/2015,Burnley,West Brom,2,2,D,M Dean,12,12,5,5,10,15,5,6,0,4,0,0,2.6,3.25,3,2.6,3.2,2.7,2.5,3.3,2.65,2.6,3.28,3.02,2.62,3.1,2.8,2.62,3.2,3,2.53,3.14,3.25,14
08/02/2015,Newcastle,Stoke,1,1,D,K Friend,9,7,3,3,14,17,5,8,2,4,0,0,2.3,3.4,3.4,2.3,3.2,3.1,2.3,3.3,2.9,2.28,3.34,3.54,2.3,3.2,3.2,2.3,3.3,3.5,2.26,3.38,3.54,14
08/02/2015,West Ham,Man United,1,1,D,M Clattenburg,13,18,6,6,7,13,9,9,2,2,0,1,4.2,3.6,1.95,3.75,3.25,2,3.8,3.45,1.9,4.1,3.72,1.97,4,3.2,2,3.7,3.7,2,4.3,3.71,1.93,14
10/02/2015,Arsenal,Leicester,2,1,H,M Jones,17,11,7,4,13,14,6,6,2,2,0,0,1.29,6,12,1.29,5.5,11.5,1.3,5,9,1.29,6.14,12.21,1.29,5,11,1.29,5.75,12,1.3,5.95,11.75,14
10/02/2015,Hull,Aston Villa,2,0,H,M Oliver,10,11,4,4,16,11,3,7,1,2,0,0,2.38,3.1,3.5,2.3,3.2,3.4,2.3,3.1,3.1,2.34,3.16,3.63,2.3,3,3.4,2.3,3.1,3.75,2.19,3.21,3.97,14
10/02/2015,Liverpool,Tottenham,3,2,H,P Dowd,16,14,7,5,13,17,5,7,3,6,0,0,1.91,3.8,4.2,1.91,3.75,4,1.9,3.45,3.8,1.92,3.84,4.19,1.91,3.3,4.2,1.93,3.8,4.1,1.9,3.77,4.36,14
10/02/2015,Sunderland,QPR,0,2,A,M Atkinson,16,19,5,4,8,12,8,4,2,3,0,0,1.91,3.6,4.5,1.91,3.5,4.25,1.9,3.45,3.8,1.9,3.69,4.5,1.91,3.3,4.33,1.93,3.5,4.6,1.92,3.65,4.45,14
11/02/2015,Chelsea,Everton,1,0,H,J Moss,21,7,7,4,8,13,10,2,3,3,0,1,1.33,5.5,11,1.33,5,8.25,1.33,4.8,8.3,1.33,5.68,11.14,1.33,4.8,10,1.33,5.5,10.5,1.4,5.15,9.15,14
11/02/2015,Crystal Palace,Newcastle,1,1,D,A Marriner,7,5,3,1,10,11,5,2,1,2,0,0,2.38,3.3,3.3,2.4,3.1,3,2.3,3.3,2.9,2.35,3.35,3.38,2.3,3.2,3.2,2.4,3.2,3.4,2.23,3.39,3.6,14
11/02/2015,Man United,Burnley,3,1,H,K Friend,11,13,7,3,15,8,5,8,4,3,0,0,1.29,6,12,1.3,5.75,8,1.27,5.2,10,1.31,5.98,11.42,1.3,5,11,1.29,5.75,13,1.32,5.55,11.75,14
11/02/2015,Southampton,West Ham,0,0,D,C Pawson,21,4,7,1,12,11,8,2,2,1,0,1,1.73,3.9,5.25,1.72,3.7,4.5,1.7,3.6,4.7,1.71,3.9,5.57,1.73,3.5,5,1.7,3.9,5.5,1.68,4.14,5.45,14
11/02/2015,Stoke,Man City,1,4,A,L Mason,17,14,5,8,6,11,3,2,1,2,0,0,5.75,3.8,1.7,5,3.6,1.7,4.7,3.6,1.7,5.64,3.98,1.69,5.5,3.5,1.7,5.5,3.8,1.73,5.59,4.19,1.65,14
11/02/2015,West Brom,Swansea,2,0,H,R Madley,11,10,4,3,11,12,5,4,2,1,0,0,2.55,3.25,3.1,2.55,3.2,2.75,2.4,3.1,2.9,2.48,3.27,3.21,2.5,3,3.1,2.5,3.2,3.2,2.37,3.24,3.45,14
21/02/2015,Aston Villa,Stoke,1,2,A,R East,3,11,2,6,11,14,11,3,1,3,1,0,2.7,3.2,2.9,2.65,3.1,2.7,2.6,3.1,2.7,2.64,3.25,3.01,2.7,3,2.75,2.62,3.2,3,2.62,3.23,3.04,14
21/02/2015,Chelsea,Burnley,1,1,D,M Atkinson,14,10,5,5,9,9,7,7,1,2,1,0,1.2,7.5,17,1.2,6.25,12.5,1.2,5.8,13,1.21,7.45,17.66,1.2,6,17,1.2,7,19,1.2,7.5,17.95,14
21/02/2015,Crystal Palace,Arsenal,1,2,A,M Clattenburg,22,12,3,4,15,14,10,1,1,3,0,0,4.75,3.75,1.83,4.1,3.6,1.83,4.2,3.5,1.8,4.93,3.73,1.82,5,3.1,1.85,4.8,3.7,1.83,5.03,3.84,1.78,14
21/02/2015,Hull,QPR,2,1,H,A Taylor,16,8,6,3,18,16,5,7,0,4,0,1,2.05,3.3,4.2,2.05,3.25,3.6,2.1,3.2,3.4,2.08,3.46,3.99,2.1,3.1,3.75,2.05,3.3,4.2,1.85,3.54,5.02,14
21/02/2015,Man City,Newcastle,5,0,H,C Foy,16,8,9,1,9,8,7,3,3,2,0,0,1.3,6,11,1.3,5.25,9,1.3,5,9,1.3,6.07,11.7,1.3,4.5,13,1.29,6,12,1.29,6.3,11.9,14
21/02/2015,Sunderland,West Brom,0,0,D,M Jones,13,5,2,1,11,12,11,2,1,2,0,0,2.7,3.2,2.9,2.7,3,2.75,2.4,3.1,2.95,2.67,3.2,2.99,2.75,2.9,2.8,2.75,3,3,2.87,3.21,2.78,14
21/02/2015,Swansea,Man United,2,1,H,N Swarbrick,11,18,6,3,6,15,4,10,2,4,0,0,4.2,3.5,2,3.6,3.4,2,3.6,3.3,2,3.97,3.56,2.05,4,3.2,2,4.1,3.6,2,3.83,3.3,2.19,14
22/02/2015,Everton,Leicester,2,2,D,P Dowd,18,15,3,4,7,6,4,7,0,1,0,0,1.83,3.6,5,1.83,3.5,4.2,1.7,3.6,4.7,1.86,3.62,4.84,1.83,3.2,4.8,1.83,3.7,4.8,1.79,3.68,5.23,14
22/02/2015,Southampton,Liverpool,0,2,A,K Friend,13,6,5,4,11,14,6,1,2,3,0,0,2.63,3.3,2.9,2.6,3.25,2.65,2.6,3.2,2.6,2.5,3.38,3.09,2.62,3.1,2.75,2.55,3.3,3,2.66,3.31,2.92,14
22/02/2015,Tottenham,West Ham,2,2,D,J Moss,27,12,8,5,6,12,7,9,0,2,0,0,1.8,3.8,4.75,1.83,3.6,4,1.75,3.5,4.5,1.83,4.02,4.46,1.83,3.2,4.8,1.8,3.9,4.75,1.8,3.8,4.94,14
28/02/2015,Burnley,Swansea,0,1,A,J Moss,13,8,6,2,14,8,6,4,0,0,0,0,2.63,3.3,2.9,2.6,3.25,2.9,2.6,3.2,2.6,2.62,3.35,2.94,2.7,3.1,2.75,2.62,3.3,2.9,2.52,3.22,3.2,14
28/02/2015,Man United,Sunderland,2,0,H,R East,30,5,10,3,6,11,13,1,1,1,0,1,1.36,5.25,10,1.36,5,9.25,1.35,4.8,7.6,1.36,5.25,10.35,1.4,4,11,1.36,5.25,10,1.39,4.98,9.97,14
28/02/2015,Newcastle,Aston Villa,1,0,H,L Mason,14,13,5,3,6,16,9,5,1,5,0,0,1.95,3.5,4.5,2,3.4,4,1.9,3.45,3.8,1.96,3.41,4.63,2,3.1,4.2,1.95,3.5,4.4,1.99,3.5,4.31,14
28/02/2015,Stoke,Hull,1,0,H,N Swarbrick,17,1,2,0,9,10,5,2,2,2,0,0,1.91,3.5,4.75,1.95,3.4,3.8,1.9,3.45,3.8,1.95,3.44,4.6,2,3.1,4.2,1.95,3.4,4.6,2.04,3.26,4.48,14
28/02/2015,West Brom,Southampton,1,0,H,P Dowd,7,12,3,2,10,17,2,3,2,1,0,0,3.4,3.2,2.38,3.5,3.2,2.25,2.95,3.2,2.35,3.48,3.24,2.36,3.1,3.1,2.4,3.3,3.25,2.4,3.4,3.27,2.38,14
28/02/2015,West Ham,Crystal Palace,1,3,A,M Dean,22,12,5,5,12,19,11,7,2,2,0,1,2.15,3.4,3.75,2.15,3.4,3.5,2.1,3.3,3.3,2.14,3.4,3.86,2.15,3.1,3.6,2.15,3.4,3.8,2.28,3.32,3.58,14
01/03/2015,Arsenal,Everton,2,0,H,A Marriner,17,8,4,2,12,5,8,9,2,0,0,0,1.57,4.5,6,1.57,4.2,6,1.55,4,5.5,1.55,4.47,6.6,1.57,3.75,6.5,1.57,4.3,6.5,1.56,4.5,6.35,14
01/03/2015,Liverpool,Man City,2,1,H,M Clattenburg,11,8,5,1,8,16,3,0,1,3,0,0,3.1,3.6,2.38,3,3.4,2.4,2.75,3.3,2.4,3.16,3.59,2.36,3.1,3.1,2.4,3.1,3.5,2.4,3.29,3.62,2.27,14
03/03/2015,Aston Villa,West Brom,2,1,H,J Moss,16,3,8,1,15,13,0,3,2,4,0,0,2.88,3.1,2.88,2.8,3.1,2.8,2.6,3.1,2.7,2.82,3.14,2.88,2.8,3,2.7,2.9,3,2.88,2.95,3.1,2.77,14
03/03/2015,Hull,Sunderland,1,1,D,M Dean,15,9,5,3,9,15,6,4,2,6,0,0,2.15,3.3,3.9,2.15,3.2,3.75,2.2,3.1,3.3,2.22,3.24,3.82,2.1,3.1,3.8,2.2,3.2,3.9,2.28,3.22,3.69,14
03/03/2015,Southampton,Crystal Palace,1,0,H,M Atkinson,23,9,3,3,11,10,10,2,0,2,0,0,1.7,3.8,5.75,1.7,3.6,5,1.7,3.6,4.7,1.71,3.79,5.86,1.7,3.3,6,1.7,3.7,6,1.69,3.88,5.85,14
04/03/2015,Liverpool,Burnley,2,0,H,L Mason,20,9,8,1,8,14,6,5,0,1,0,0,1.36,5.25,10,1.36,5,9.25,1.35,4.8,7.6,1.4,5.16,9.14,1.36,4.33,9.5,1.36,5.25,9.5,1.37,5.37,9.8,14
04/03/2015,Man City,Leicester,2,0,H,R Madley,22,6,9,2,11,3,10,3,0,1,0,0,1.25,7,13,1.25,6.5,11.5,1.25,5.5,10.3,1.26,6.63,12.62,1.25,5.5,13,1.25,6.5,13,1.25,7.2,12,14
04/03/2015,Newcastle,Man United,0,1,A,A Taylor,9,11,2,5,6,14,4,1,1,2,0,0,4.2,3.5,2,4,3.4,2,3.8,3.45,1.9,4.14,3.54,2.01,4.2,3.1,2,4.2,3.5,2,4.6,3.76,1.86,14
04/03/2015,QPR,Arsenal,1,2,A,K Friend,10,20,3,9,10,8,1,6,2,1,0,0,7,4.33,1.53,6,4.33,1.55,5.6,3.9,1.55,6.62,4.57,1.54,7,3.8,1.53,6.5,4.4,1.55,6.9,5.05,1.48,14
04/03/2015,Stoke,Everton,2,0,H,M Clattenburg,11,10,3,5,11,14,5,6,2,2,0,0,2.5,3.3,3.1,2.5,3.2,2.8,2.5,3.2,2.75,2.44,3.36,3.2,2.5,3.1,3,2.55,3.2,3.12,2.65,3.33,2.9,14
04/03/2015,Tottenham,Swansea,3,2,H,M Oliver,20,10,7,5,14,7,6,4,1,0,0,0,1.75,3.8,5.25,1.75,3.5,4.75,1.7,3.6,4.7,1.74,3.99,5.15,1.75,3.4,5,1.75,3.8,5.2,1.79,3.76,5.12,14
04/03/2015,West Ham,Chelsea,0,1,A,A Marriner,18,12,5,3,10,10,5,4,3,4,0,0,6.25,4,1.62,5.75,4.1,1.62,5.1,3.6,1.65,6.25,4.18,1.61,5,4,1.62,6,4,1.65,6.18,4.24,1.61,14
07/03/2015,QPR,Tottenham,1,2,A,C Pawson,17,13,6,6,15,12,3,5,1,2,0,0,4.75,3.9,1.8,4.5,3.8,1.8,4,3.45,1.85,4.67,3.98,1.8,5,3.2,1.83,4.8,3.9,1.8,4.51,3.99,1.82,14
14/03/2015,Arsenal,West Ham,3,0,H,A Taylor,19,7,9,1,10,9,7,5,1,1,0,0,1.4,5,9,1.4,4.5,7.5,1.4,4.4,7.3,1.38,5.36,9.08,1.4,4.5,8,1.36,5.25,9.5,1.34,5.75,10,14
14/03/2015,Burnley,Man City,1,0,H,A Marriner,10,21,4,5,6,9,2,6,2,1,0,0,7.5,5,1.44,6.5,4.5,1.44,7,4,1.45,7.62,4.85,1.46,7,4.5,1.44,8,4.8,1.45,8,5.15,1.43,14
14/03/2015,Crystal Palace,QPR,3,1,H,L Mason,15,11,4,4,17,16,6,3,1,3,0,0,1.83,3.75,4.75,1.83,3.6,4.1,1.85,3.45,4,1.78,3.83,5.04,1.75,3.6,4.75,1.83,3.6,5,1.78,3.77,5.15,14
14/03/2015,Leicester,Hull,0,0,D,J Moss,15,12,3,5,10,15,7,5,0,4,0,1,2.2,3.3,3.75,2.2,3.25,3.25,2.1,3.3,3.3,2.21,3.29,3.78,2.25,3.1,3.4,2.25,3.2,3.75,2.12,3.3,4.05,14
14/03/2015,Sunderland,Aston Villa,0,4,A,N Swarbrick,12,14,2,8,10,9,2,5,1,1,0,0,2.38,3.25,3.4,2.35,3.1,3.1,2.25,3,3.3,2.31,3.25,3.57,2.4,3,3.2,2.38,3.1,3.6,2.32,3.29,3.49,14
14/03/2015,West Brom,Stoke,1,0,H,M Oliver,14,9,5,2,7,16,7,5,1,2,0,0,2.38,3.25,3.4,2.35,3,3.2,2.3,3.2,3,2.38,3.23,3.44,2.4,3,3.25,2.4,3.1,3.5,2.56,3.16,3.18,14
15/03/2015,Chelsea,Southampton,1,1,D,M Dean,22,12,7,5,10,11,9,2,3,3,0,0,1.62,4,6.5,1.62,3.9,6,1.5,4,6.1,1.62,4,6.55,1.62,3.6,6,1.62,3.9,6.5,1.62,3.86,7,14
15/03/2015,Everton,Newcastle,3,0,H,M Atkinson,15,12,9,4,11,9,3,4,1,2,0,1,1.83,3.75,4.75,1.83,3.5,4.2,1.85,3.45,4,1.82,3.67,5.05,1.85,3.4,4.5,1.85,3.6,4.8,1.82,3.69,5.02,14
15/03/2015,Man United,Tottenham,3,0,H,M Clattenburg,11,5,3,1,12,10,4,2,1,1,0,0,1.91,3.75,4.33,1.91,3.5,4.25,1.9,3.45,3.8,1.89,3.74,4.45,1.95,3.4,4,1.92,3.75,4.2,1.85,3.85,4.55,14
16/03/2015,Swansea,Liverpool,0,1,A,R East,10,16,3,5,13,16,4,5,0,3,0,0,4,3.6,2,3.9,3.5,2,3.3,3.3,2.1,4.24,3.51,2,4,3.1,2.05,4.1,3.4,2.05,4.2,3.55,2,14
21/03/2015,Aston Villa,Swansea,0,1,A,R Madley,12,9,3,6,13,9,4,9,0,0,0,0,2.5,3.25,2.8,2.5,3,3,2.3,3.2,3,2.52,3.22,3.2,2.4,3.1,3.1,2.55,3.2,3.12,2.65,3.21,3.01,14
21/03/2015,Man City,West Brom,3,0,H,N Swarbrick,43,3,16,0,6,5,9,2,0,0,0,1,1.3,5.5,8.5,1.3,5,10,1.3,5,9,1.32,5.85,10.89,1.33,5,9,1.3,5.75,12,1.31,6,11.25,14
21/03/2015,Newcastle,Arsenal,1,2,A,M Jones,16,7,4,3,11,7,9,4,0,0,0,0,6,3.8,1.57,5.5,3.8,1.6,4.9,3.7,1.65,6.15,4.34,1.6,6,3.75,1.6,6,4.33,1.6,5.75,4.2,1.65,14
21/03/2015,Southampton,Burnley,2,0,H,R East,20,15,3,3,10,7,10,5,0,0,0,0,1.4,4.5,7.5,1.45,4.2,7,1.45,4,7,1.46,4.55,8.5,1.44,4,8,1.45,4.5,8.5,1.47,4.62,8.1,14
21/03/2015,Stoke,Crystal Palace,1,2,A,A Marriner,17,12,4,3,15,14,8,4,3,4,0,0,2.1,3.3,3.5,2.2,3.1,3.4,2.1,3.2,3.4,2.16,3.34,3.88,2.15,3.2,3.5,2.2,3.25,3.8,2.54,3.17,3.2,14
21/03/2015,Tottenham,Leicester,4,3,H,M Dean,10,14,4,5,8,9,4,4,2,1,0,0,1.53,4,6,1.6,4,5.25,1.5,4,6.1,1.59,4.36,6.15,1.6,4,5.5,1.57,4.33,6.25,1.67,4.11,5.65,14
21/03/2015,West Ham,Sunderland,1,0,H,L Mason,15,7,4,3,14,11,6,4,0,1,0,0,1.8,3.5,4.5,1.85,3.4,4.25,1.8,3.5,4.2,1.81,3.69,5.14,1.85,3.5,4.33,1.83,3.6,5,1.85,3.61,4.98,14
22/03/2015,Hull,Chelsea,2,3,A,M Oliver,19,8,8,3,14,11,6,6,0,2,0,0,7,4.33,1.44,6.75,4.25,1.45,7,4,1.45,8.52,4.42,1.48,7,4,1.5,9,4.4,1.45,8,4.08,1.54,14
22/03/2015,Liverpool,Man United,1,2,A,M Atkinson,7,6,1,4,14,17,2,3,2,2,1,0,2.05,3.4,3.6,2.15,3.4,3.6,2.2,3.2,3.2,2.14,3.49,3.76,2.1,3.25,3.5,2.1,3.5,3.8,2.33,3.25,3.5,14
22/03/2015,QPR,Everton,1,2,A,J Moss,14,8,1,3,11,12,1,3,2,1,0,0,3.3,3.4,2.15,3.25,3.25,2.2,3.1,3.3,2.2,3.55,3.42,2.25,3.3,3.3,2.2,3.6,3.4,2.2,3.65,3.55,2.15,14
04/04/2015,Arsenal,Liverpool,4,1,H,A Taylor,16,13,10,2,7,9,6,5,1,0,0,1,1.83,3.75,4.2,1.85,3.6,4,1.9,3.45,3.8,1.85,3.89,4.51,1.83,3.4,4.5,1.87,3.8,4.4,1.85,3.74,4.67,14
04/04/2015,Chelsea,Stoke,2,1,H,J Moss,19,7,10,2,5,22,9,0,1,6,0,0,1.29,5.5,11,1.28,5.25,10.5,1.28,5.1,10,1.27,6.06,14.38,1.29,5,12,1.25,6,15,1.32,5.5,12.55,14
04/04/2015,Everton,Southampton,1,0,H,L Mason,11,11,1,2,12,17,4,10,0,1,0,0,2.63,3.2,2.8,2.6,3.1,2.75,2.5,3.3,2.65,2.73,3.3,2.85,2.6,3.1,2.8,2.75,3.2,2.88,2.9,3.21,2.75,14
04/04/2015,Leicester,West Ham,2,1,H,M Clattenburg,20,14,7,7,12,10,7,6,0,3,0,0,2.38,3.3,3.1,2.3,3.3,3,2.2,3.3,3.1,2.33,3.54,3.24,2.25,3.4,3.1,2.38,3.5,3.13,2.12,3.64,3.65,14
04/04/2015,Man United,Aston Villa,3,1,H,R East,19,4,7,2,15,12,10,2,0,1,0,0,1.3,5.5,10,1.3,5,9.5,1.3,5,9,1.31,5.7,12,1.33,4.8,10,1.3,5.5,13,1.36,5.14,10.85,14
04/04/2015,Swansea,Hull,3,1,H,A Marriner,9,10,4,1,11,14,4,7,1,5,0,1,1.91,3.5,4.2,1.91,3.3,4.1,1.9,3.45,3.8,1.97,3.4,4.56,2,3.1,4.2,1.93,3.4,4.75,2.07,3.32,4.25,14
04/04/2015,West Brom,QPR,1,4,A,L Probert,21,12,6,7,6,15,2,4,2,3,1,0,1.8,3.5,4.5,1.75,3.5,4.75,1.75,3.5,4.5,1.78,3.67,5.41,1.73,3.3,5.5,1.8,3.6,5.2,1.85,3.7,4.92,14
