date,hometeam,awayteam,fthg,ftag,ftr,referee,hs,as,hst,ast,hf,af,hc,ac,hy,ay,hr,ar,b365h,b365d,b365a,bwh,bwd,bwa,iwh,iwd,iwa,psh,psd,psa,whh,whd,wha,vch,vcd,vca,psch,pscd,psca,season
01/01/14,West Brom,Newcastle,1,0,H,L Mason,13,9,4,3,7,15,3,4,0,0,0,1,2.6,3.4,2.88,2.45,3.2,2.85,2.5,3.3,2.65,2.52,3.42,3.03,2.38,3.3,2.75,2.5,3.4,3.0,2.35,3.48,3.25,13
11/01/14,Cardiff,West Ham,0,2,A,L Mason,19,10,7,3,7,16,8,7,1,3,0,1,2.0,3.5,4.1,1.95,3.3,4.0,1.9,3.45,3.8,2.01,3.58,4.11,2.0,3.3,3.8,2.0,3.5,4.2,2.08,3.67,3.77,13
11/01/14,Everton,Norwich,2,0,H,K Friend,23,12,5,3,7,14,10,5,1,2,0,0,1.4,5.0,9.0,1.36,4.33,10.0,1.42,4.4,7.2,1.39,4.98,9.75,1.4,4.0,10.0,1.4,5.0,9.5,1.35,5.38,10.98,13
11/01/14,Fulham,Sunderland,1,4,A,M Dean,17,10,5,6,15,13,10,6,3,3,0,0,2.2,3.3,3.75,2.2,3.2,3.4,2.15,3.3,3.2,2.19,3.37,3.75,2.2,3.1,3.5,2.2,3.4,3.6,2.16,3.37,3.81,13
11/01/14,Hull,Chelsea,0,2,A,M Clattenburg,10,14,2,5,12,7,1,7,2,1,0,0,6.5,4.0,1.6,6.0,3.8,1.57,5.5,3.8,1.57,6.43,3.97,1.63,6.0,3.6,1.62,6.5,4.0,1.62,6.11,3.88,1.67,13
11/01/14,Man United,Swansea,2,0,H,C Foy,16,13,5,2,9,10,3,5,0,2,0,0,1.57,4.0,7.0,1.52,3.9,6.25,1.45,4.0,7.0,1.58,4.18,6.78,1.53,3.75,7.0,1.6,4.2,6.25,1.57,4.16,7.07,13
11/01/14,Southampton,West Brom,1,0,H,H Webb,18,4,5,2,11,17,4,4,1,2,0,0,1.83,3.7,4.75,1.75,3.7,4.5,1.8,3.5,4.2,1.85,3.71,4.78,1.85,3.3,4.5,1.85,3.75,4.6,1.8,3.9,4.8,13
11/01/14,Tottenham,Crystal Palace,2,0,H,M Oliver,10,14,4,2,12,12,5,11,1,2,0,0,1.36,5.0,10.0,1.34,4.75,9.25,1.37,4.6,7.5,1.38,5.06,10.1,1.4,4.0,10.0,1.4,5.0,9.5,1.41,4.87,9.25,13
12/01/14,Newcastle,Man City,0,2,A,M Jones,13,14,5,6,18,15,5,6,4,2,0,0,5.25,4.0,1.7,5.0,4.0,1.62,5.4,3.7,1.6,5.38,4.24,1.67,5.5,3.3,1.73,5.2,4.0,1.73,5.59,4.46,1.62,13
12/01/14,Stoke,Liverpool,3,5,A,A Taylor,13,13,4,9,10,8,11,2,1,1,0,0,5.75,4.0,1.67,5.5,3.75,1.62,4.7,3.6,1.7,5.98,4.14,1.64,6.0,3.4,1.67,5.75,4.0,1.67,7.17,4.68,1.5,13
13/01/14,Aston Villa,Arsenal,1,2,A,N Swarbrick,11,8,5,4,12,9,3,5,2,2,0,0,6.0,4.2,1.62,6.0,3.9,1.55,5.5,3.8,1.57,6.26,4.26,1.6,6.0,3.6,1.62,6.0,4.2,1.62,7.18,4.67,1.5,13
18/01/14,Arsenal,Fulham,2,0,H,L Probert,22,8,8,2,5,7,4,4,0,0,0,0,1.22,7.0,15.0,1.2,6.5,12.5,1.2,6.0,12.5,1.23,6.9,16.14,1.22,5.5,15.0,1.22,7.0,15.0,1.21,7.8,15.0,13
18/01/14,Crystal Palace,Stoke,1,0,H,M Clattenburg,12,17,6,2,9,13,4,3,0,2,0,0,2.35,3.2,3.5,2.2,3.2,3.4,2.2,3.2,3.2,2.25,3.29,3.67,2.3,3.0,3.4,2.38,3.12,3.5,2.26,3.26,3.69,13
18/01/14,Liverpool,Aston Villa,2,2,D,J Moss,14,12,6,3,14,18,2,3,1,4,0,0,1.22,7.0,15.0,1.2,6.75,11.5,1.22,5.5,12.0,1.22,7.15,16.57,1.2,6.5,13.0,1.22,7.0,15.0,1.19,8.45,15.99,13
18/01/14,Man City,Cardiff,4,2,H,N Swarbrick,24,7,9,6,6,5,10,7,2,0,0,0,1.13,11.0,23.0,1.13,8.5,15.5,1.12,8.0,16.0,1.13,10.2,25.0,1.14,6.5,26.0,1.14,9.5,22.0,1.1,12.38,30.0,13
18/01/14,Norwich,Hull,1,0,H,H Webb,25,10,4,0,8,16,10,8,1,2,0,1,2.4,3.3,3.25,2.45,3.0,3.1,2.2,3.3,3.1,2.41,3.24,3.36,2.4,3.1,3.1,2.45,3.25,3.25,2.61,3.21,3.08,13
18/01/14,Sunderland,Southampton,2,2,D,C Foy,10,17,5,8,8,8,4,7,2,0,0,0,3.2,3.3,2.45,3.0,3.2,2.4,2.75,3.3,2.4,3.19,3.28,2.49,3.0,3.0,2.5,3.1,3.3,2.5,3.08,3.31,2.54,13
18/01/14,West Ham,Newcastle,1,3,A,A Marriner,11,19,2,9,9,6,4,3,0,0,0,0,3.0,3.4,2.5,2.95,3.3,2.35,2.75,3.3,2.4,3.03,3.38,2.54,3.0,3.0,2.5,3.0,3.4,2.5,3.07,3.44,2.48,13
19/01/14,Chelsea,Man United,3,1,H,P Dowd,13,10,6,4,15,21,5,4,1,3,0,1,1.73,3.8,5.5,1.75,3.75,4.4,1.8,3.5,4.2,1.76,3.8,5.27,1.75,3.6,4.75,1.75,3.8,5.25,1.68,3.93,5.86,13
19/01/14,Swansea,Tottenham,1,3,A,M Atkinson,13,11,3,5,6,9,8,2,2,1,0,0,3.25,3.4,2.38,3.1,3.2,2.35,2.9,3.3,2.3,3.16,3.43,2.43,3.1,3.1,2.4,3.2,3.4,2.4,3.12,3.49,2.42,13
20/01/14,West Brom,Everton,1,1,D,M Oliver,14,13,6,4,16,12,4,2,3,2,0,0,3.5,3.4,2.25,3.2,3.25,2.25,3.1,3.3,2.2,3.46,3.39,2.3,3.2,3.2,2.3,3.4,3.4,2.25,4.08,3.54,2.03,13
28/01/14,Crystal Palace,Hull,1,0,H,R East,13,13,3,4,14,8,8,3,4,0,0,1,2.5,3.2,3.2,2.5,3.0,3.0,2.2,3.2,3.2,2.56,3.17,3.18,2.5,3.0,3.0,2.6,3.1,3.2,2.5,3.12,3.33,13
28/01/14,Liverpool,Everton,4,0,H,M Atkinson,20,18,9,4,11,13,5,8,0,3,0,0,1.83,3.9,4.5,1.75,3.8,4.33,1.8,3.5,4.2,1.83,3.89,4.58,1.85,3.3,4.5,1.85,3.8,4.4,1.8,3.94,4.73,13
28/01/14,Man United,Cardiff,2,0,H,C Pawson,17,7,5,1,9,9,5,5,0,1,0,0,1.25,6.5,15.0,1.22,6.0,12.5,1.3,5.0,9.0,1.24,6.54,16.32,1.25,5.0,15.0,1.25,6.5,15.0,1.22,6.92,16.99,13
28/01/14,Norwich,Newcastle,0,0,D,C Foy,9,22,2,3,13,7,7,7,1,1,1,1,2.7,3.4,2.8,2.55,3.3,2.7,2.75,3.3,2.4,2.63,3.42,2.88,2.7,3.0,2.8,2.6,3.4,2.88,2.6,3.38,2.95,13
28/01/14,Southampton,Arsenal,2,2,D,L Mason,13,7,5,4,11,4,7,5,1,1,0,1,4.33,3.5,1.95,4.1,3.5,1.87,4.0,3.45,1.85,4.26,3.6,1.97,4.0,3.4,1.91,4.2,3.5,1.95,4.0,3.6,2.03,13
28/01/14,Swansea,Fulham,2,0,H,M Oliver,14,15,7,4,14,9,5,8,1,1,0,0,1.75,3.75,5.25,1.7,3.5,5.25,1.72,3.6,4.6,1.76,3.77,5.38,1.75,3.5,5.0,1.75,3.8,5.0,1.7,3.94,5.67,13
29/01/14,Aston Villa,West Brom,4,3,H,M Clattenburg,10,12,6,4,15,10,3,3,1,3,0,0,2.6,3.3,3.0,2.5,3.25,2.8,2.6,3.1,2.7,2.64,3.31,2.95,2.62,3.1,2.8,2.6,3.3,2.9,2.72,3.23,2.91,13
29/01/14,Chelsea,West Ham,0,0,D,N Swarbrick,39,1,9,1,12,11,13,3,1,3,0,0,1.18,8.0,19.0,1.2,6.5,13.0,1.17,6.5,14.0,1.2,7.45,18.95,1.2,6.0,17.0,1.2,7.5,17.0,1.2,7.91,16.0,13
29/01/14,Sunderland,Stoke,1,0,H,R Madley,16,14,6,5,16,15,2,3,2,2,0,1,2.1,3.4,3.9,2.0,3.3,3.8,2.05,3.3,3.5,2.15,3.33,3.93,2.1,3.2,3.6,2.15,3.4,3.75,2.04,3.5,4.08,13
29/01/14,Tottenham,Man City,1,5,A,A Marriner,4,24,2,10,11,10,3,5,1,4,1,0,3.75,3.75,2.05,3.5,3.6,2.0,3.6,3.3,2.0,3.77,3.68,2.07,3.6,3.5,2.0,3.5,3.75,2.05,4.26,3.9,1.89,13
01/02/14,Cardiff,Norwich,2,1,H,M Clattenburg,14,27,5,6,8,9,7,14,1,4,0,0,2.3,3.4,3.4,2.2,3.25,3.3,2.2,3.3,3.1,2.27,3.35,3.57,2.3,3.1,3.3,2.3,3.4,3.4,2.22,3.44,3.6,13
01/02/14,Everton,Aston Villa,2,1,H,R Madley,13,4,6,1,4,18,13,1,1,0,0,0,1.53,4.33,7.0,1.42,4.33,7.5,1.45,4.0,7.0,1.52,4.35,7.5,1.53,3.75,7.0,1.55,4.33,7.0,1.59,4.11,6.74,13
01/02/14,Fulham,Southampton,0,3,A,M Jones,8,17,4,5,10,9,4,5,0,3,0,0,3.6,3.4,2.2,3.4,3.3,2.15,3.0,3.3,2.25,3.63,3.39,2.22,3.3,3.2,2.25,3.4,3.5,2.2,3.67,3.45,2.19,13
01/02/14,Hull,Tottenham,1,1,D,A Taylor,9,19,4,3,13,9,4,10,1,1,0,0,4.0,3.5,2.05,3.75,3.5,1.95,3.8,3.45,1.9,3.87,3.48,2.11,4.0,3.1,2.05,3.8,3.5,2.1,3.7,3.36,2.21,13
01/02/14,Newcastle,Sunderland,0,3,A,P Dowd,28,16,10,5,18,13,7,3,2,2,0,0,1.95,3.5,4.33,1.8,3.5,4.4,1.9,3.45,3.8,1.93,3.56,4.54,1.95,3.3,4.0,1.95,3.6,4.3,2.01,3.45,4.35,13
01/02/14,Stoke,Man United,2,1,H,N Swarbrick,13,19,6,4,18,7,7,10,2,2,0,0,7.0,4.0,1.57,6.0,3.9,1.55,5.4,3.7,1.6,6.95,4.13,1.58,7.0,3.5,1.57,6.5,4.0,1.6,7.82,4.44,1.5,13
01/02/14,West Ham,Swansea,2,0,H,H Webb,11,20,4,0,7,7,8,11,1,0,1,0,2.9,3.4,2.6,2.85,3.25,2.45,2.65,3.3,2.5,2.97,3.39,2.58,2.8,3.1,2.62,2.9,3.3,2.62,2.85,3.4,2.67,13
02/02/14,Arsenal,Crystal Palace,2,0,H,J Moss,11,10,6,2,9,14,6,5,1,2,0,0,1.22,7.0,16.0,1.2,6.5,12.5,1.22,5.5,12.0,1.23,6.88,17.01,1.22,5.5,15.0,1.22,6.5,17.0,1.25,6.37,16.46,13
02/02/14,West Brom,Liverpool,1,1,D,K Friend,12,12,4,3,13,15,3,4,4,2,0,0,5.75,4.33,1.62,5.75,3.6,1.62,5.4,3.7,1.6,5.89,4.19,1.64,6.0,3.4,1.67,5.0,4.0,1.65,5.66,4.15,1.66,13
03/02/14,Man City,Chelsea,0,1,A,M Dean,25,18,3,6,11,13,12,6,3,3,0,0,1.85,3.8,4.5,1.8,3.75,4.1,1.85,3.45,4.0,1.88,3.63,4.72,1.85,3.3,4.5,1.87,3.75,4.4,2.1,3.47,3.87,13
08/02/14,Aston Villa,West Ham,0,2,A,M Dean,16,10,1,2,9,8,8,10,0,2,0,0,2.1,3.5,3.8,2.0,3.3,3.8,2.1,3.2,3.4,2.14,3.45,3.8,2.15,3.0,3.75,2.15,3.5,3.6,2.08,3.4,4.1,13
08/02/14,Chelsea,Newcastle,3,0,H,H Webb,18,12,8,6,7,10,6,5,0,3,0,0,1.25,6.25,15.0,1.25,5.5,12.0,1.3,5.0,9.0,1.25,6.42,16.02,1.25,5.0,15.0,1.25,6.25,15.0,1.23,6.81,16.93,13
08/02/14,Crystal Palace,West Brom,3,1,H,C Foy,10,16,6,6,13,13,4,7,0,3,0,0,2.6,3.3,3.0,2.5,3.2,2.85,2.4,3.1,2.9,2.66,3.2,3.03,2.6,3.1,2.8,2.62,3.2,3.0,2.68,3.23,2.96,13
08/02/14,Liverpool,Arsenal,5,1,H,M Oliver,22,11,12,6,14,14,6,6,1,2,0,0,2.2,3.6,3.4,2.1,3.5,3.25,2.2,3.3,3.1,2.17,3.7,3.45,2.2,3.1,3.5,2.2,3.6,3.4,2.22,3.64,3.4,13
08/02/14,Norwich,Man City,0,0,D,J Moss,7,15,2,2,7,6,4,14,2,1,0,0,9.0,5.5,1.36,9.0,5.25,1.31,9.0,5.0,1.3,9.51,5.42,1.37,10.0,4.33,1.36,9.0,5.5,1.36,9.2,5.5,1.38,13
08/02/14,Southampton,Stoke,2,2,D,C Pawson,17,5,5,4,7,14,7,4,0,4,0,0,1.55,4.0,7.5,1.5,4.2,6.25,1.6,3.7,5.4,1.55,4.2,7.43,1.53,3.6,7.5,1.57,4.1,7.0,1.54,4.21,7.58,13
08/02/14,Sunderland,Hull,0,2,A,M Jones,7,25,3,9,12,16,2,6,1,3,1,0,2.15,3.4,3.8,2.1,3.2,3.6,1.95,3.35,3.7,2.14,3.33,3.97,2.15,3.0,3.75,2.15,3.3,3.9,2.43,3.3,3.3,13
08/02/14,Swansea,Cardiff,3,0,H,A Marriner,17,7,6,1,7,8,5,1,1,1,0,0,1.85,3.6,4.75,1.75,3.7,4.5,1.7,3.6,4.7,1.89,3.61,4.66,1.85,3.2,4.8,1.91,3.6,4.5,1.9,3.58,4.68,13
09/02/14,Man United,Fulham,2,2,D,K Friend,31,6,9,3,3,6,10,1,0,0,0,0,1.2,7.0,19.0,1.2,6.25,14.0,1.2,5.8,13.0,1.21,7.2,18.45,1.22,5.0,21.0,1.22,7.0,15.0,1.15,9.49,20.15,13
09/02/14,Tottenham,Everton,1,0,H,M Clattenburg,8,11,2,3,9,13,9,7,1,0,0,0,2.1,3.5,3.75,2.05,3.3,3.6,2.1,3.3,3.3,2.16,3.49,3.7,2.15,3.0,3.75,2.15,3.5,3.6,2.25,3.37,3.63,13
11/02/14,Cardiff,Aston Villa,0,0,D,C Foy,12,18,3,6,5,9,7,9,0,0,0,0,2.5,3.4,3.0,2.45,3.2,2.9,2.3,3.3,2.9,2.53,3.4,3.02,2.5,3.1,2.9,2.6,3.4,2.9,2.74,3.43,2.75,13
11/02/14,Hull,Southampton,0,1,A,M Atkinson,12,16,4,7,6,8,2,2,0,3,0,0,3.0,3.25,2.6,2.85,3.2,2.5,2.85,3.2,2.4,2.95,3.31,2.64,2.8,3.1,2.6,2.88,3.25,2.7,2.98,3.26,2.67,13
11/02/14,West Brom,Chelsea,1,1,D,A Taylor,12,15,1,4,9,13,5,8,3,4,0,0,7.5,4.5,1.5,7.0,4.25,1.45,6.1,4.0,1.5,8.0,4.38,1.5,7.0,4.0,1.5,7.0,4.33,1.53,7.01,4.43,1.53,13
11/02/14,West Ham,Norwich,2,0,H,M Oliver,12,13,7,6,12,16,5,5,1,3,0,0,2.05,3.5,4.0,2.0,3.4,3.7,2.0,3.3,3.6,2.05,3.55,3.99,2.05,3.2,3.75,2.05,3.5,3.8,2.24,3.45,3.52,13
12/02/14,Arsenal,Man United,0,0,D,M Clattenburg,17,6,5,2,10,14,5,5,1,2,0,0,2.15,3.5,3.6,2.1,3.4,3.4,2.2,3.3,3.1,2.14,3.61,3.64,2.15,3.1,3.6,2.15,3.5,3.5,2.39,3.34,3.29,13
12/02/14,Fulham,Liverpool,2,3,A,P Dowd,10,21,3,7,7,9,7,5,4,3,0,0,8.0,5.25,1.4,7.25,4.5,1.42,7.0,4.0,1.45,8.0,5.21,1.42,7.0,4.33,1.44,7.5,5.0,1.44,8.26,5.29,1.41,13
12/02/14,Newcastle,Tottenham,0,4,A,N Swarbrick,13,15,5,8,6,11,8,6,0,0,0,0,3.3,3.5,2.3,3.0,3.5,2.25,2.75,3.3,2.4,3.22,3.41,2.4,3.2,3.1,2.38,3.3,3.5,2.3,3.07,3.4,2.49,13
12/02/14,Stoke,Swansea,1,1,D,J Moss,7,13,4,3,11,12,2,5,2,2,0,0,2.7,3.25,2.9,2.5,3.2,2.85,2.4,3.3,2.75,2.75,3.24,2.88,2.7,3.1,2.7,2.7,3.25,2.88,2.84,3.16,2.85,13
22/02/14,Arsenal,Sunderland,4,1,H,A Marriner,12,7,9,3,10,11,7,3,0,1,0,0,1.33,5.5,11.0,1.28,5.25,10.5,1.27,5.2,10.0,1.34,5.3,11.5,1.33,4.5,11.0,1.33,5.4,11.0,1.35,5.42,10.6,13
22/02/14,Cardiff,Hull,0,4,A,H Webb,23,12,5,6,4,11,9,2,1,1,0,0,2.75,3.2,2.88,2.5,3.1,2.9,2.3,3.3,2.9,2.77,3.18,2.91,2.7,3.1,2.7,2.8,3.12,2.88,3.01,3.22,2.65,13
22/02/14,Chelsea,Everton,1,0,H,L Probert,25,8,8,2,15,12,8,8,1,2,0,0,1.57,4.0,7.0,1.53,4.1,6.0,1.5,4.0,6.1,1.58,4.08,6.99,1.6,3.4,7.0,1.62,4.0,6.25,1.63,3.97,6.6,13
22/02/14,Crystal Palace,Man United,0,2,A,M Oliver,15,14,6,5,12,10,6,4,0,2,0,0,6.5,4.0,1.6,6.5,3.6,1.57,5.1,3.6,1.65,6.89,4.12,1.58,6.0,3.6,1.62,7.0,4.0,1.57,6.26,4.15,1.61,13
22/02/14,Man City,Stoke,1,0,H,C Foy,19,7,7,2,16,13,8,3,3,1,0,0,1.18,8.0,19.0,1.16,7.5,14.5,1.15,7.0,15.0,1.17,8.6,20.55,1.2,6.0,15.0,1.18,8.0,19.0,1.18,8.36,18.7,13
22/02/14,West Brom,Fulham,1,1,D,M Dean,16,7,5,3,13,15,8,2,3,3,0,0,1.8,3.9,4.75,1.72,3.8,4.5,1.8,3.5,4.2,1.77,3.9,5.01,1.8,3.5,4.5,1.83,3.8,4.6,1.74,3.81,5.46,13
22/02/14,West Ham,Southampton,3,1,H,M Clattenburg,10,25,5,5,10,8,5,11,0,1,0,0,3.2,3.4,2.4,3.0,3.25,2.35,2.65,3.3,2.5,3.24,3.33,2.44,3.0,3.0,2.5,3.0,3.4,2.5,3.67,3.46,2.15,13
23/02/14,Liverpool,Swansea,4,3,H,M Jones,21,14,10,5,9,11,3,5,1,0,0,0,1.3,5.75,12.0,1.31,5.25,9.0,1.27,5.2,10.0,1.31,6.01,11.14,1.3,5.0,11.0,1.3,5.75,11.0,1.29,6.28,12.04,13
23/02/14,Newcastle,Aston Villa,1,0,H,M Atkinson,23,10,5,2,12,10,10,1,2,2,0,0,2.1,3.4,3.9,2.05,3.25,3.7,2.1,3.3,3.3,2.07,3.42,4.09,2.15,3.1,3.6,2.1,3.4,3.8,1.98,3.52,4.23,13
23/02/14,Norwich,Tottenham,1,0,H,C Pawson,13,9,3,2,8,15,5,3,1,3,0,0,3.8,3.5,2.1,3.7,3.4,2.0,4.0,3.45,1.85,3.77,3.46,2.15,3.5,3.3,2.1,3.75,3.5,2.1,4.02,3.51,2.03,13
01/03/14,Everton,West Ham,1,0,H,J Moss,22,6,3,1,9,8,11,5,1,1,0,0,1.53,4.2,7.5,1.5,4.0,6.75,1.5,4.0,6.1,1.54,4.28,7.23,1.57,3.5,7.0,1.55,4.3,7.0,1.51,4.39,7.61,13
01/03/14,Fulham,Chelsea,1,3,A,M Clattenburg,7,17,3,8,14,13,5,4,2,1,0,0,8.0,4.75,1.45,6.75,4.33,1.45,7.3,4.4,1.4,7.44,4.6,1.5,8.0,4.0,1.44,8.0,4.75,1.45,8.06,4.85,1.45,13
01/03/14,Hull,Newcastle,1,4,A,K Friend,13,17,3,7,13,10,6,3,3,2,0,0,2.45,3.2,3.3,2.4,3.3,3.1,2.3,3.2,3.0,2.38,3.24,3.42,2.4,3.1,3.1,2.45,3.2,3.3,2.31,3.28,3.55,13
01/03/14,Southampton,Liverpool,0,3,A,L Probert,13,12,2,5,10,6,3,6,1,2,0,0,3.75,3.75,2.05,3.75,3.5,2.05,3.8,3.45,1.9,3.58,3.74,2.11,3.75,3.1,2.1,3.5,3.75,2.1,3.82,3.76,2.03,13
01/03/14,Stoke,Arsenal,1,0,H,M Jones,8,10,4,2,13,11,3,4,3,1,0,0,5.5,3.8,1.73,5.25,3.7,1.65,5.4,3.7,1.6,5.97,3.74,1.71,6.0,3.1,1.73,5.5,3.75,1.73,5.19,3.7,1.8,13
02/03/14,Aston Villa,Norwich,4,1,H,A Taylor,10,7,4,4,12,10,6,2,0,3,0,0,2.1,3.4,3.9,1.95,3.4,3.75,2.0,3.3,3.6,2.11,3.38,4.01,2.15,3.2,3.5,2.1,3.4,3.9,2.27,3.39,3.49,13
02/03/14,Swansea,Crystal Palace,1,1,D,M Dean,7,7,5,4,8,11,1,4,1,4,1,0,1.85,3.5,5.0,1.75,3.3,5.0,1.8,3.5,4.2,1.85,3.52,5.12,1.83,3.1,5.0,1.87,3.5,4.8,1.8,3.63,5.31,13
02/03/14,Tottenham,Cardiff,1,0,H,P Dowd,15,8,6,2,11,12,4,7,1,3,0,0,1.33,5.25,12.0,1.31,5.0,9.75,1.35,4.8,7.6,1.36,5.29,10.58,1.36,4.2,11.0,1.33,5.25,11.0,1.34,5.49,10.87,13
08/03/14,Cardiff,Fulham,3,1,H,M Atkinson,19,14,9,6,9,12,7,6,1,0,0,0,2.35,3.5,3.2,2.25,3.2,3.25,2.2,3.3,3.1,2.3,3.48,3.36,2.4,3.1,3.1,2.38,3.4,3.25,2.26,3.49,3.43,13
08/03/14,Chelsea,Tottenham,4,0,H,M Oliver,12,6,4,2,11,18,5,4,2,3,0,1,1.57,4.0,7.0,1.57,3.75,6.25,1.55,3.9,5.6,1.56,4.22,7.07,1.6,3.4,7.0,1.6,4.0,6.5,1.51,4.39,7.75,13
08/03/14,Crystal Palace,Southampton,0,1,A,H Webb,6,11,1,3,14,18,8,3,1,5,0,0,3.9,3.3,2.15,3.5,3.25,2.1,3.0,3.2,2.3,3.92,3.3,2.16,3.5,3.1,2.2,3.9,3.3,2.15,3.79,3.36,2.18,13
08/03/14,Norwich,Stoke,1,1,D,A Marriner,13,6,5,3,9,12,3,1,0,2,0,1,2.25,3.3,3.6,2.25,3.1,3.4,2.1,3.3,3.3,2.24,3.26,3.75,2.3,3.1,3.3,2.3,3.2,3.6,2.26,3.2,3.81,13
08/03/14,West Brom,Man United,0,3,A,J Moss,14,14,3,5,11,10,3,5,1,2,0,0,5.0,3.6,1.83,4.75,3.6,1.72,4.7,3.6,1.7,5.0,3.7,1.82,4.8,3.2,1.83,5.0,3.6,1.83,4.69,3.59,1.89,13
15/03/14,Aston Villa,Chelsea,1,0,H,C Foy,13,15,4,2,14,8,4,5,4,0,0,2,7.0,4.33,1.53,7.25,4.0,1.48,6.1,4.0,1.5,7.65,4.32,1.52,7.0,3.75,1.53,7.5,4.2,1.53,7.54,4.44,1.51,13
15/03/14,Everton,Cardiff,2,1,H,R East,19,10,6,3,10,10,10,5,1,3,0,0,1.36,5.0,11.0,1.31,5.0,9.75,1.37,4.6,7.5,1.36,5.23,10.6,1.36,4.33,10.0,1.33,5.0,12.0,1.33,5.6,11.32,13
15/03/14,Fulham,Newcastle,1,0,H,H Webb,12,12,3,3,11,6,9,7,1,0,0,0,2.9,3.4,2.6,2.85,3.3,2.45,2.6,3.2,2.6,2.96,3.41,2.57,2.8,3.2,2.5,2.9,3.5,2.5,2.7,3.48,2.75,13
15/03/14,Hull,Man City,0,2,A,L Mason,15,8,5,3,9,14,3,4,2,2,0,1,6.5,4.33,1.57,6.25,4.0,1.53,6.1,4.0,1.5,6.62,4.34,1.56,6.0,3.8,1.57,6.5,4.3,1.57,6.37,4.46,1.56,13
15/03/14,Southampton,Norwich,4,2,H,K Friend,16,6,6,3,11,17,6,1,1,2,0,0,1.62,4.0,6.5,1.57,3.8,6.0,1.65,3.6,5.1,1.59,3.95,7.26,1.62,3.6,6.0,1.62,4.0,6.5,1.55,4.16,7.38,13
15/03/14,Stoke,West Ham,3,1,H,C Pawson,17,8,9,2,13,13,6,4,1,1,0,0,2.25,3.3,3.6,2.2,3.2,3.4,2.2,3.2,3.2,2.29,3.16,3.74,2.3,3.0,3.4,2.25,3.2,3.7,2.33,3.25,3.54,13
15/03/14,Sunderland,Crystal Palace,0,0,D,N Swarbrick,19,12,2,5,16,14,6,2,4,4,0,0,2.15,3.3,3.9,2.05,3.1,4.0,2.1,3.3,3.3,2.16,3.22,4.03,2.15,3.1,3.6,2.15,3.3,4.0,2.24,3.37,3.6,13
15/03/14,Swansea,West Brom,1,2,A,M Atkinson,15,13,4,4,7,13,4,1,1,3,0,0,1.95,3.6,4.33,1.91,3.4,4.0,2.1,3.3,3.3,1.93,3.56,4.54,1.95,3.2,4.2,1.92,3.6,4.4,2.01,3.42,4.33,13
16/03/14,Man United,Liverpool,0,3,A,M Clattenburg,13,17,1,7,13,12,3,4,1,4,1,0,2.5,3.6,2.9,2.45,3.3,2.8,2.4,3.3,2.75,2.49,3.52,2.98,2.5,3.0,3.0,2.45,3.5,3.0,2.52,3.54,2.93,13
16/03/14,Tottenham,Arsenal,0,1,A,M Dean,17,7,2,3,18,11,5,2,5,3,0,0,3.1,3.4,2.45,2.95,3.2,2.4,2.75,3.3,2.4,3.11,3.44,2.45,3.2,3.0,2.4,3.1,3.4,2.45,3.47,3.52,2.25,13
22/03/14,Cardiff,Liverpool,3,6,A,N Swarbrick,9,19,3,9,14,11,4,6,2,3,0,0,9.5,5.25,1.36,7.5,5.0,1.37,7.0,4.0,1.45,9.27,5.26,1.38,8.0,4.5,1.4,8.5,5.2,1.4,10.1,5.6,1.35,13
22/03/14,Chelsea,Arsenal,6,0,H,A Marriner,21,12,11,5,14,8,7,1,0,1,0,1,1.85,3.6,4.75,1.87,3.4,4.25,1.9,3.45,3.8,1.88,3.61,4.75,1.91,3.1,4.5,1.91,3.5,4.6,1.84,3.64,4.95,13
22/03/14,Everton,Swansea,3,2,H,M Oliver,9,21,6,7,9,6,5,12,0,0,0,0,1.67,3.9,6.0,1.62,3.5,6.25,1.6,3.7,5.4,1.65,3.92,6.31,1.67,3.4,6.0,1.67,3.9,6.0,1.76,3.73,5.38,13
22/03/14,Hull,West Brom,2,0,H,C Foy,12,17,5,4,18,13,4,5,2,0,0,0,2.25,3.3,3.6,2.1,3.25,3.5,2.1,3.2,3.4,2.21,3.23,3.89,2.25,3.0,3.5,2.3,3.12,3.7,2.29,3.22,3.67,13
22/03/14,Man City,Fulham,5,0,H,J Moss,22,6,12,0,8,15,13,2,0,3,0,1,1.17,9.0,17.0,1.16,8.0,13.0,1.15,7.0,15.0,1.15,9.47,20.63,1.17,6.5,17.0,1.17,8.5,19.0,1.13,11.28,21.51,13
22/03/14,Newcastle,Crystal Palace,1,0,H,L Probert,21,8,8,1,4,8,9,5,0,1,0,0,1.85,3.6,4.75,1.8,3.5,4.5,1.9,3.45,3.8,1.86,3.49,5.1,1.91,3.1,4.5,1.91,3.4,4.8,2.05,3.45,4.12,13
22/03/14,Norwich,Sunderland,2,0,H,P Dowd,14,10,8,2,16,20,8,5,2,4,0,1,2.2,3.3,3.75,2.1,3.25,3.5,2.2,3.2,3.2,2.14,3.34,3.93,2.25,3.0,3.5,2.25,3.2,3.7,2.32,3.28,3.51,13
