h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda.att,ppda.def,ppda_allowed.att,ppda_allowed.def,team_id,team_name,league_name,year
h,1.62116,1.85067,0.859992,1.85067,6,10,3,1,1.1847,w,2015-02-11,1,0,0,3,-0.9906780000000001,205,24,312,31,89,Manchester United,EPL,2014
a,1.47171,1.04218,1.47171,1.04218,10,6,1,2,1.7129,l,2015-02-21,0,0,1,0,0.42952999999999997,171,34,291,14,89,Manchester United,EPL,2014
h,3.03534,0.272806,2.27417,0.272806,10,0,2,0,2.9045,w,2015-02-28,1,0,0,3,2.0013639999999997,122,21,265,19,89,Manchester United,EPL,2014
a,1.68865,1.19246,1.68865,1.19246,7,3,1,0,1.7829,w,2015-03-04,1,0,0,3,0.4961899999999999,99,25,277,23,89,Manchester United,EPL,2014
h,1.02781,0.206431,1.02781,0.206431,5,2,3,0,2.1402,w,2015-03-15,1,0,0,3,0.8213789999999999,287,36,268,29,89,Manchester United,EPL,2014
a,1.22632,0.557648,0.465151,0.557648,3,7,2,1,2.0502000000000002,w,2015-03-22,1,0,0,3,-0.09249700000000005,217,45,283,22,89,Manchester United,EPL,2014
h,1.9836,0.311787,1.9836,0.311787,11,3,3,1,2.6148999999999996,w,2015-04-04,1,0,0,3,1.671813,117,33,351,14,89,Manchester United,EPL,2014
h,2.66017,1.75844,2.66017,1.75844,3,7,4,2,2.0276,w,2015-04-12,1,0,0,3,0.9017299999999999,179,26,320,30,89,Manchester United,EPL,2014
a,0.744613,1.1493,0.744613,1.1493,8,5,0,1,0.9084000000000001,l,2015-04-18,0,0,1,0,-0.404687,151,29,394,27,89,Manchester United,EPL,2014
a,0.750462,1.07922,0.750462,1.07922,8,2,0,3,1.0058,l,2015-04-26,0,0,1,0,-0.3287580000000001,163,29,263,16,89,Manchester United,EPL,2014
h,2.10841,0.317533,1.34724,0.317533,19,2,0,1,2.6857999999999995,l,2015-05-02,0,0,1,0,1.029707,69,27,298,14,89,Manchester United,EPL,2014
a,2.29775,1.04344,1.53658,1.04344,7,13,2,1,2.3348999999999998,w,2015-05-09,1,0,0,3,0.49314000000000013,106,20,252,20,89,Manchester United,EPL,2014
h,0.715214,1.06814,0.715214,1.06814,7,6,1,1,0.9642999999999999,d,2015-05-17,0,1,0,1,-0.3529260000000001,229,45,271,19,89,Manchester United,EPL,2014
a,0.399522,0.984196,0.399522,0.984196,3,2,0,0,0.7733,d,2015-05-24,0,1,0,1,-0.5846739999999999,163,24,294,21,89,Manchester United,EPL,2014
a,1.11757,1.90067,1.11757,1.12689,5,1,1,0,0.7402,w,2014-08-16,1,0,0,3,-0.009319999999999995,216,21,218,17,91,Hull,EPL,2014
h,0.870175,1.60916,0.870175,1.60916,2,13,1,1,0.7265999999999999,d,2014-08-24,0,1,0,1,-0.7389849999999999,246,12,186,19,91,Hull,EPL,2014
a,0.28888,0.639316,0.28888,0.639316,7,6,1,2,0.9139,l,2014-08-31,0,0,1,0,-0.35043599999999997,278,24,366,13,91,Hull,EPL,2014
h,0.439084,0.661678,0.439084,0.661678,1,0,2,2,1.049,d,2014-09-15,0,1,0,1,-0.22259400000000001,273,37,192,23,91,Hull,EPL,2014
a,0.854291,1.91632,0.854291,1.91632,2,12,2,2,0.5712999999999999,d,2014-09-20,0,1,0,1,-1.062029,310,16,187,23,91,Hull,EPL,2014
h,1.12374,1.78953,0.362605,1.78953,2,13,2,4,0.8489,l,2014-09-27,0,0,1,0,-1.426925,426,20,280,25,91,Hull,EPL,2014
h,1.07209,0.616109,1.07209,0.616109,3,4,2,0,1.7394,w,2014-10-04,1,0,0,3,0.45598099999999997,146,27,335,26,91,Hull,EPL,2014
a,0.552062,2.14845,0.552062,2.14845,0,17,2,2,0.31499999999999995,d,2014-10-18,0,1,0,1,-1.596388,352,8,253,40,91,Hull,EPL,2014
a,0.222999,0.678924,0.222999,0.678924,2,11,0,0,0.7686,d,2014-10-25,0,1,0,1,-0.45592499999999997,335,32,150,24,91,Hull,EPL,2014
h,0.256678,1.90484,0.256678,1.90484,10,5,0,1,0.184,l,2014-11-01,0,0,1,0,-1.6481620000000001,333,13,239,29,91,Hull,EPL,2014
a,0.526656,1.10315,0.526656,1.10315,6,7,0,1,0.8296,l,2014-11-08,0,0,1,0,-0.5764940000000001,128,19,207,25,91,Hull,EPL,2014
h,0.94244000000000006,2.16438,0.94244000000000006,2.16438,2,6,1,2,0.5483,l,2014-11-23,0,0,1,0,-1.22194,320,24,100,25,91,Hull,EPL,2014
a,0.230407,1.76885,0.230407,1.76885,1,8,0,3,0.1537,l,2014-11-29,0,0,1,0,-1.538443,508,26,151,25,91,Hull,EPL,2014
a,0.29547,1.27965,0.29547,1.27965,1,7,1,1,0.4724,d,2014-12-03,0,1,0,1,-0.9841799999999999,317,36,192,17,91,Hull,EPL,2014
h,0.586305,1.06151,0.586305,0.300343,3,4,0,0,0.7852999999999999,d,2014-12-06,0,1,0,1,0.28596199999999994,303,32,285,23,91,Hull,EPL,2014
a,0.435091,1.21862,0.435091,1.21862,0,11,0,2,0.6282,l,2014-12-13,0,0,1,0,-0.783529,300,28,226,30,91,Hull,EPL,2014
h,0.825885,1.45331,0.825885,1.45331,6,2,0,1,0.8313999999999999,l,2014-12-20,0,0,1,0,-0.6274250000000001,212,27,253,17,91,Hull,EPL,2014
a,0.85573,1.35551,0.85573,1.35551,1,5,3,1,0.9067000000000001,w,2014-12-26,1,0,0,3,-0.49978,268,20,222,24,91,Hull,EPL,2014
h,1.72314,0.180127,1.72314,0.180127,5,0,0,1,2.5995000000000004,l,2014-12-28,0,0,1,0,1.543013,179,22,298,27,91,Hull,EPL,2014
h,1.95682,0.957698,1.95682,0.957698,10,7,2,0,2.105,w,2015-01-01,1,0,0,3,0.999122,223,29,142,22,91,Hull,EPL,2014
a,0.395844,0.784159,0.395844,0.784159,2,3,0,1,0.8780999999999999,l,2015-01-10,0,0,1,0,-0.3883150000000001,260,19,266,13,91,Hull,EPL,2014
a,0.423719,2.68629,0.423719,2.68629,6,6,0,3,0.13740000000000002,l,2015-01-18,0,0,1,0,-2.262571,271,23,223,24,91,Hull,EPL,2014
h,0.989377,0.50926,0.989377,0.50926,3,5,0,3,1.7966,l,2015-01-31,0,0,1,0,0.4801169999999999,236,33,304,30,91,Hull,EPL,2014
a,1.13348,0.992526,1.13348,0.992526,1,24,1,1,1.5181000000000002,d,2015-02-07,0,1,0,1,0.14095400000000002,339,12,123,20,91,Hull,EPL,2014
h,0.985975,0.423817,0.985975,0.423817,5,2,2,0,1.8925,w,2015-02-10,1,0,0,3,0.562158,252,25,131,18,91,Hull,EPL,2014
h,1.09259,0.190631,1.09259,0.190631,6,0,2,1,2.213,w,2015-02-21,1,0,0,3,0.901959,167,26,212,22,91,Hull,EPL,2014
a,0.344489,0.895577,0.344489,0.895577,3,7,0,1,0.7827,l,2015-02-28,0,0,1,0,-0.551088,299,9,200,18,91,Hull,EPL,2014
h,1.3938,1.23136,1.3938,1.23136,5,2,1,1,1.4213,d,2015-03-03,0,1,0,1,0.16243999999999992,217,19,136,18,91,Hull,EPL,2014
a,1.0475,0.53913,1.0475,0.53913,5,8,0,0,1.8366000000000002,d,2015-03-14,0,1,0,1,0.5083700000000001,161,21,181,22,91,Hull,EPL,2014
h,1.32415,0.758601,1.32415,0.758601,3,5,2,3,1.7904000000000002,l,2015-03-22,0,0,1,0,0.565549,245,25,211,11,91,Hull,EPL,2014
a,0.919329,1.49943,0.919329,1.49943,3,3,1,3,0.8685,l,2015-04-04,0,0,1,0,-0.5801010000000001,407,19,263,26,91,Hull,EPL,2014
a,0.737337,2.37369,0.737337,1.61253,3,9,0,2,0.3106,l,2015-04-11,0,0,1,0,-0.875193,353,22,266,25,91,Hull,EPL,2014
a,2.37709,0.913865,2.37709,0.913865,10,3,2,0,2.4697,w,2015-04-25,1,0,0,3,1.463225,168,15,180,22,91,Hull,EPL,2014
h,0.730978,0.523697,0.730978,0.523697,2,7,1,0,1.5545,w,2015-04-28,1,0,0,3,0.20728100000000005,336,26,101,20,91,Hull,EPL,2014
h,0.474706,2.94938,0.474706,2.94938,0,18,1,3,0.1306,l,2015-05-04,0,0,1,0,-2.4746740000000003,453,20,162,25,91,Hull,EPL,2014
h,1.12811,1.21303,1.12811,1.21303,6,8,0,1,1.2615,l,2015-05-09,0,0,1,0,-0.0849200000000001,198,24,214,18,91,Hull,EPL,2014
a,1.13285,1.70119,1.13285,1.70119,5,9,0,2,0.876,l,2015-05-16,0,0,1,0,-0.5683400000000001,316,18,233,25,91,Hull,EPL,2014
h,0.984196,0.399522,0.984196,0.399522,2,3,0,0,1.8662,d,2015-05-24,0,1,0,1,0.5846739999999999,294,21,163,24,91,Hull,EPL,2014
h,0.371141,2.12996,0.371141,2.12996,2,10,1,3,0.2082,l,2014-08-18,0,0,1,0,-1.7588190000000001,377,21,206,15,92,Burnley,EPL,2014
a,0.843331,0.914215,0.843331,0.914215,9,2,0,1,1.2368000000000001,l,2014-08-23,0,0,1,0,-0.07088399999999995,385,28,252,18,92,Burnley,EPL,2014
h,0.513746,0.467281,0.513746,0.467281,2,11,0,0,1.3137,d,2014-08-30,0,1,0,1,0.046465000000000034,305,27,150,21,92,Burnley,EPL,2014
a,1.2493,0.780534,0.488131,0.780534,4,5,0,0,1.8456,d,2014-09-13,0,1,0,1,-0.29240299999999997,150,20,191,15,92,Burnley,EPL,2014
h,0.710673,0.643512,0.710673,0.643512,13,4,0,0,1.3611,d,2014-09-20,0,1,0,1,0.06716100000000003,294,35,169,15,92,Burnley,EPL,2014
a,0.473814,1.81127,0.473814,1.81127,2,3,0,4,0.3542,l,2014-09-28,0,0,1,0,-1.337456,342,18,228,20,92,Burnley,EPL,2014
a,0.957718,1.57773,0.957718,1.57773,9,1,2,2,0.8319,d,2014-10-04,0,1,0,1,-0.6200120000000001,195,29,153,20,92,Burnley,EPL,2014
h,1.74404,2.84138,1.74404,2.84138,4,5,1,3,0.7121,l,2014-10-18,0,0,1,0,-1.09734,243,14,158,17,92,Burnley,EPL,2014
h,1.55564,1.32187,1.55564,1.32187,6,2,1,3,1.5895000000000001,l,2014-10-26,0,0,1,0,0.2337699999999998,412,31,185,13,92,Burnley,EPL,2014
a,0.684259,4.3298,0.684259,4.3298,2,19,0,3,0.0275,l,2014-11-01,0,0,1,0,-3.6455409999999997,312,24,168,20,92,Burnley,EPL,2014
h,1.10315,0.526656,1.10315,0.526656,7,6,1,0,1.8499,w,2014-11-08,1,0,0,3,0.5764940000000001,207,25,128,19,92,Burnley,EPL,2014
a,1.27532,1.94307,1.27532,1.94307,1,8,2,1,0.8734,w,2014-11-22,1,0,0,3,-0.6677500000000001,286,19,82,26,92,Burnley,EPL,2014
h,2.3058,1.0873,1.54463,1.0873,7,11,1,1,2.2776,d,2014-11-29,0,1,0,1,0.45733,263,25,254,11,92,Burnley,EPL,2014
h,0.678486,1.0006,0.678486,1.0006,11,4,1,1,1.0115,d,2014-12-02,0,1,0,1,-0.3221139999999999,248,28,125,16,92,Burnley,EPL,2014
a,1.2646,1.63744,1.2646,1.63744,12,11,0,2,1.0792,l,2014-12-06,0,0,1,0,-0.37284000000000006,161,25,157,14,92,Burnley,EPL,2014
h,0.396158,1.713,0.396158,0.951835,2,7,1,0,0.3273,w,2014-12-13,1,0,0,3,-0.555677,249,31,139,19,92,Burnley,EPL,2014
a,0.655135,1.77346,0.655135,1.77346,3,6,1,2,0.5189,l,2014-12-20,0,0,1,0,-1.118325,305,26,151,19,92,Burnley,EPL,2014
h,0.61207,1.06708,0.61207,1.06708,8,5,0,1,0.8775999999999999,l,2014-12-26,0,0,1,0,-0.45501,320,31,240,21,92,Burnley,EPL,2014
a,0.962215,1.38586,0.962215,1.38586,4,17,2,2,1.0237,d,2014-12-28,0,1,0,1,-0.42364500000000005,263,17,176,24,92,Burnley,EPL,2014
a,1.65582,1.24639,1.65582,1.24639,2,3,3,3,1.6915999999999998,d,2015-01-01,0,1,0,1,0.40942999999999996,218,33,227,18,92,Burnley,EPL,2014
h,2.19126,1.69555,2.19126,0.93438,8,7,2,1,1.6804999999999999,w,2015-01-10,1,0,0,3,1.2568800000000002,170,27,138,12,92,Burnley,EPL,2014
h,1.08428,0.528431,1.08428,0.528431,7,5,2,3,1.8602,l,2015-01-17,0,0,1,0,0.5558489999999999,173,28,170,23,92,Burnley,EPL,2014
a,1.34786,1.89994,1.34786,1.89994,7,6,0,2,0.859,l,2015-01-31,0,0,1,0,-0.5520799999999999,226,36,218,17,92,Burnley,EPL,2014
h,1.09795,2.55442,1.09795,2.55442,7,0,2,2,0.4696,d,2015-02-08,0,1,0,1,-1.45647,176,18,282,21,92,Burnley,EPL,2014
a,1.85067,1.62116,1.85067,0.859992,10,6,1,3,1.5408,l,2015-02-11,0,0,1,0,0.9906780000000001,312,31,205,24,92,Burnley,EPL,2014
a,0.513251,1.53973,0.513251,1.53973,2,11,1,1,0.486,d,2015-02-21,0,1,0,1,-1.0264790000000001,279,27,203,23,92,Burnley,EPL,2014
h,0.898885,1.41451,0.898885,1.41451,5,4,0,1,0.8543000000000001,l,2015-02-28,0,0,1,0,-0.5156249999999999,233,25,188,17,92,Burnley,EPL,2014
a,0.319239,1.30453,0.319239,1.30453,3,7,0,2,0.5109,l,2015-03-04,0,0,1,0,-0.9852909999999999,398,36,219,17,92,Burnley,EPL,2014
h,0.242058,1.2576,0.242058,1.2576,3,13,1,0,0.4818,w,2015-03-14,1,0,0,3,-1.015542,375,19,144,29,92,Burnley,EPL,2014
a,1.05022,1.92097,1.05022,1.92097,10,9,0,2,0.7578,l,2015-03-21,0,0,1,0,-0.8707500000000001,326,19,187,15,92,Burnley,EPL,2014
h,1.51355,0.377376,1.51355,0.377376,4,4,0,0,2.3229,d,2015-04-05,0,1,0,1,1.136174,312,29,154,13,92,Burnley,EPL,2014
h,0.65718,1.21096,0.65718,1.21096,6,7,0,1,0.8343,l,2015-04-11,0,0,1,0,-0.55378,341,40,124,23,92,Burnley,EPL,2014
a,1.06159,2.36114,1.06159,1.59997,5,14,0,1,0.5037,l,2015-04-18,0,0,1,0,-0.5383799999999999,296,21,111,18,92,Burnley,EPL,2014
h,1.98975,1.21926,1.22858,1.21926,4,1,0,1,2.0483000000000002,l,2015-04-25,0,0,1,0,0.009319999999999995,93,23,180,25,92,Burnley,EPL,2014
a,0.758485,3.23925,0.758485,2.47808,8,10,0,1,0.17220000000000002,l,2015-05-02,0,0,1,0,-1.719595,228,21,167,17,92,Burnley,EPL,2014
a,1.21303,1.12811,1.21303,1.12811,8,6,1,0,1.4367,w,2015-05-09,1,0,0,3,0.0849200000000001,214,18,198,24,92,Burnley,EPL,2014
h,0.909845,1.76276,0.909845,1.76276,5,3,0,0,0.6360999999999999,d,2015-05-16,0,1,0,1,-0.8529150000000001,259,13,169,23,92,Burnley,EPL,2014
a,0.66113,0.654751,0.66113,0.654751,6,5,1,0,1.3295,w,2015-05-24,1,0,0,3,0.0063790000000000235,275,14,162,15,92,Burnley,EPL,2014
h,1.90067,1.11757,1.12689,1.11757,1,5,0,1,2.0149,l,2014-08-16,0,0,1,0,0.009319999999999995,218,17,216,21,202,Queens Park Rangers,EPL,2014
a,1.07617,2.38894,1.07617,2.38894,2,8,0,4,0.5381,l,2014-08-24,0,0,1,0,-1.3127699999999998,456,28,224,29,202,Queens Park Rangers,EPL,2014
h,1.27277,0.964343,1.27277,0.964343,7,7,1,0,1.5890999999999997,w,2014-08-30,1,0,0,3,0.308427,322,26,166,21,202,Queens Park Rangers,EPL,2014
a,0.563524,2.20911,0.563524,2.20911,4,9,0,4,0.3136,l,2014-09-14,0,0,1,0,-1.6455859999999998,546,12,228,26,202,Queens Park Rangers,EPL,2014
h,1.05642,1.45847,1.05642,1.45847,3,6,2,2,0.9737,d,2014-09-20,0,1,0,1,-0.40205,238,24,235,24,202,Queens Park Rangers,EPL,2014
a,0.456323,2.34463,0.456323,2.34463,3,8,1,2,0.2299,l,2014-09-27,0,0,1,0,-1.888307,262,18,210,22,202,Queens Park Rangers,EPL,2014
a,0.697342,1.64038,0.697342,1.64038,0,5,0,2,0.5123,l,2014-10-05,0,0,1,0,-0.9430379999999999,234,24,273,22,202,Queens Park Rangers,EPL,2014
h,2.60852,1.51813,2.60852,1.51813,8,8,2,3,2.1516,l,2014-10-19,0,0,1,0,1.09039,258,34,126,20,202,Queens Park Rangers,EPL,2014
h,0.81667,1.18709,0.81667,1.18709,3,6,2,0,0.9961,w,2014-10-27,1,0,0,3,-0.37041999999999997,340,25,123,22,202,Queens Park Rangers,EPL,2014
a,0.510067,2.23703,0.510067,1.47586,3,12,1,2,0.24209999999999998,l,2014-11-01,0,0,1,0,-0.9657929999999999,300,23,176,32,202,Queens Park Rangers,EPL,2014
h,1.86489,1.70189,1.86489,1.70189,4,15,2,2,1.5175999999999998,d,2014-11-08,0,1,0,1,0.16300000000000003,271,28,175,21,202,Queens Park Rangers,EPL,2014
a,0.402285,1.47871,0.402285,1.47871,5,9,0,1,0.47050000000000003,l,2014-11-22,0,0,1,0,-1.076425,184,26,149,34,202,Queens Park Rangers,EPL,2014
h,2.98194,2.10013,2.98194,2.10013,7,8,3,2,1.9742000000000002,w,2014-11-29,1,0,0,3,0.8818099999999998,105,13,175,29,202,Queens Park Rangers,EPL,2014
a,0.789519,1.54207,0.789519,1.54207,4,6,0,2,0.7788,l,2014-12-02,0,0,1,0,-0.7525510000000001,335,28,186,24,202,Queens Park Rangers,EPL,2014
h,1.63744,1.2646,1.63744,1.2646,11,12,2,0,1.654,w,2014-12-06,1,0,0,3,0.37284000000000006,157,14,161,25,202,Queens Park Rangers,EPL,2014
a,0.972265,0.747708,0.972265,0.747708,4,5,1,3,1.5516999999999999,l,2014-12-15,0,0,1,0,0.224557,286,28,232,29,202,Queens Park Rangers,EPL,2014
h,2.92864,1.30117,2.16747,1.30117,4,12,3,2,2.5012,w,2014-12-20,1,0,0,3,0.8662999999999998,184,22,157,17,202,Queens Park Rangers,EPL,2014
a,1.21752,2.13888,0.456385,1.37771,7,11,1,2,0.6531,l,2014-12-26,0,0,1,0,-0.921325,304,35,221,18,202,Queens Park Rangers,EPL,2014
h,0.405679,0.328577,0.405679,0.328577,4,5,0,0,1.3231,d,2014-12-28,0,1,0,1,0.077102,112,24,177,22,202,Queens Park Rangers,EPL,2014
h,3.16214,1.69725,3.16214,1.69725,9,6,1,1,2.3068999999999997,d,2015-01-01,0,1,0,1,1.46489,293,37,155,15,202,Queens Park Rangers,EPL,2014
a,1.69555,2.19126,0.93438,2.19126,7,8,1,2,1.0748,l,2015-01-10,0,0,1,0,-1.2568800000000002,138,12,170,27,202,Queens Park Rangers,EPL,2014
h,0.929623,1.55645,0.929623,1.55645,6,8,0,2,0.8639,l,2015-01-17,0,0,1,0,-0.6268269999999999,262,25,172,30,202,Queens Park Rangers,EPL,2014
a,1.11577,0.782569,1.11577,0.782569,4,5,1,3,1.6808999999999998,l,2015-01-31,0,0,1,0,0.33320099999999997,192,17,180,24,202,Queens Park Rangers,EPL,2014
h,1.03037,0.963892,1.03037,0.963892,5,10,0,1,1.3948999999999998,l,2015-02-07,0,0,1,0,0.06647800000000004,212,22,174,27,202,Queens Park Rangers,EPL,2014
a,1.26883,1.80831,1.26883,1.80831,4,4,2,0,0.9351,w,2015-02-10,1,0,0,3,-0.5394800000000002,252,30,218,27,202,Queens Park Rangers,EPL,2014
a,0.190631,1.09259,0.190631,1.09259,0,6,1,2,0.4784,l,2015-02-21,0,0,1,0,-0.901959,212,22,167,26,202,Queens Park Rangers,EPL,2014
h,0.318849,2.1651,0.318849,2.1651,2,15,1,2,0.1923,l,2015-03-04,0,0,1,0,-1.8462509999999999,255,36,177,20,202,Queens Park Rangers,EPL,2014
h,1.49775,2.62405,1.49775,2.62405,8,4,1,2,0.6722,l,2015-03-07,0,0,1,0,-1.1263,193,25,100,28,202,Queens Park Rangers,EPL,2014
a,0.266048,2.20095,0.266048,2.20095,2,5,1,3,0.1302,l,2015-03-14,0,0,1,0,-1.9349020000000001,110,23,191,21,202,Queens Park Rangers,EPL,2014
h,1.39318,0.839996,1.39318,0.839996,18,9,1,2,1.8243,l,2015-03-22,0,0,1,0,0.5531840000000001,156,31,151,27,202,Queens Park Rangers,EPL,2014
a,1.20939,2.13361,1.20939,2.13361,5,9,4,1,0.7600999999999999,w,2015-04-04,1,0,0,3,-0.92422,222,21,182,16,202,Queens Park Rangers,EPL,2014
a,1.43061,1.86698,1.43061,1.86698,3,5,3,3,1.0679,d,2015-04-07,0,1,0,1,-0.43637000000000015,195,22,117,18,202,Queens Park Rangers,EPL,2014
h,0.780982,0.920984,0.780982,0.920984,2,8,0,1,1.1843,l,2015-04-12,0,0,1,0,-0.14000200000000007,212,30,116,17,202,Queens Park Rangers,EPL,2014
h,2.28143,0.824309,1.52026,0.824309,15,4,0,0,2.4533,d,2015-04-25,0,1,0,1,0.695951,98,20,105,22,202,Queens Park Rangers,EPL,2014
a,0.386314,2.28745,0.386314,1.52628,1,9,1,2,0.1852,l,2015-05-02,0,0,1,0,-1.139966,236,23,113,21,202,Queens Park Rangers,EPL,2014
a,0.872314,5.35103,0.872314,4.58986,1,13,0,6,0.009600000000000001,l,2015-05-10,0,0,1,0,-3.7175459999999996,268,21,169,25,202,Queens Park Rangers,EPL,2014
h,0.470106,2.11207,0.470106,2.11207,2,10,2,1,0.312,w,2015-05-16,1,0,0,3,-1.6419640000000002,118,40,124,31,202,Queens Park Rangers,EPL,2014
a,1.26755,2.17428,1.26755,2.17428,1,3,1,5,0.7654000000000001,l,2015-05-24,0,0,1,0,-0.90673,182,27,223,21,202,Queens Park Rangers,EPL,2014
