h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda.att,ppda.def,ppda_allowed.att,ppda_allowed.def,team_id,team_name,league_name,year
h,2.24197,0.843284,2.24197,0.843284,4,3,3,0,2.5338,w,2018-05-13,1,0,0,3,1.3986859999999997,321,31,197,23,86,Newcastle United,EPL,2017
a,2.61549,2.17647,1.85432,2.17647,10,2,3,3,1.6904,d,2017-08-12,0,1,0,1,-0.32215000000000016,206,14,259,23,87,Liverpool,EPL,2017
h,2.84978,0.727364,2.84978,0.727364,11,4,1,0,2.6897,w,2017-08-19,1,0,0,3,2.122416,127,31,401,19,87,Liverpool,EPL,2017
h,3.45998,0.484816,3.45998,0.484816,4,9,4,0,2.8756,w,2017-08-27,1,0,0,3,2.975164,329,19,275,27,87,Liverpool,EPL,2017
a,0.665186,3.14589,0.665186,3.14589,3,9,0,5,0.14,l,2017-09-09,0,0,1,0,-2.4807040000000002,534,11,213,23,87,Liverpool,EPL,2017
h,2.18727,0.334402,2.18727,0.334402,19,0,1,1,2.7088,d,2017-09-16,0,1,0,1,1.852868,145,11,367,18,87,Liverpool,EPL,2017
a,1.92902,2.88766,1.92902,2.12649,14,1,3,2,0.7016,w,2017-09-23,1,0,0,3,-0.19747000000000003,160,19,227,19,87,Liverpool,EPL,2017
a,1.64475,0.280437,1.64475,0.280437,8,2,1,1,2.5325,d,2017-10-01,0,1,0,1,1.3643129999999999,148,21,342,16,87,Liverpool,EPL,2017
h,1.92702,0.230358,1.92702,0.230358,9,3,0,0,2.6422999999999996,d,2017-10-14,0,1,0,1,1.696662,192,22,336,25,87,Liverpool,EPL,2017
a,0.667771,2.62043,0.667771,2.62043,8,5,1,4,0.2378,l,2017-10-22,0,0,1,0,-1.9526589999999997,224,24,388,12,87,Liverpool,EPL,2017
h,2.14257,0.0554802,1.3631,0.0554802,16,0,3,0,2.8686,w,2017-10-28,1,0,0,3,1.3076197999999999,135,21,474,15,87,Liverpool,EPL,2017
a,2.8773,1.13045,2.8773,1.13045,8,2,4,1,2.5121000000000002,w,2017-11-04,1,0,0,3,1.74685,249,29,293,18,87,Liverpool,EPL,2017
h,2.06277,0.563886,2.06277,0.563886,12,3,3,0,2.4604,w,2017-11-18,1,0,0,3,1.4988839999999999,173,20,315,28,87,Liverpool,EPL,2017
h,1.50368,0.739983,1.50368,0.739983,13,9,1,1,1.9700999999999997,d,2017-11-25,0,1,0,1,0.763697,304,26,315,14,87,Liverpool,EPL,2017
a,2.58757,0.846748,2.58757,0.846748,7,2,3,0,2.5635,w,2017-11-29,1,0,0,3,1.740822,184,23,334,15,87,Liverpool,EPL,2017
a,1.77566,1.65878,1.77566,0.897613,8,1,5,1,1.4419,w,2017-12-02,1,0,0,3,0.878047,313,22,409,10,87,Liverpool,EPL,2017
h,1.89569,0.823217,1.89569,0.062048,17,0,1,1,2.1845999999999997,d,2017-12-10,0,1,0,1,1.833642,66,17,342,20,87,Liverpool,EPL,2017
h,2.13915,0.520382,2.13915,0.520382,11,1,0,0,2.5703,d,2017-12-13,0,1,0,1,1.6187679999999998,136,34,410,14,87,Liverpool,EPL,2017
a,3.25041,0.539178,3.25041,0.539178,14,6,4,0,2.8301000000000003,w,2017-12-17,1,0,0,3,2.711232,320,32,416,5,87,Liverpool,EPL,2017
a,2.05947,1.13104,2.05947,1.13104,8,12,3,3,2.0694,d,2017-12-22,0,1,0,1,0.9284300000000001,277,30,229,25,87,Liverpool,EPL,2017
h,3.06422,0.2719,3.06422,0.2719,9,4,5,0,2.8776,w,2017-12-26,1,0,0,3,2.79232,345,24,396,19,87,Liverpool,EPL,2017
h,2.56607,0.789667,2.56607,0.789667,17,6,2,1,2.5399,w,2017-12-30,1,0,0,3,1.7764029999999997,206,21,279,8,87,Liverpool,EPL,2017
a,1.62514,0.900466,1.62514,0.900466,8,7,2,1,2.0183,w,2018-01-01,1,0,0,3,0.724674,192,18,306,14,87,Liverpool,EPL,2017
h,1.01595,0.722959,1.01595,0.722959,9,5,4,3,1.5801999999999998,w,2018-01-14,1,0,0,3,0.2929909999999999,459,34,193,30,87,Liverpool,EPL,2017
a,2.19675,0.498742,2.19675,0.498742,19,1,0,1,2.6491999999999996,l,2018-01-22,0,0,1,0,1.6980080000000002,149,19,366,7,87,Liverpool,EPL,2017
a,2.05148,0.288048,1.29032,0.288048,7,4,3,0,2.7096,w,2018-01-30,1,0,0,3,1.0022719999999998,173,20,566,13,87,Liverpool,EPL,2017
h,1.28962,2.54392,1.28962,1.02158,1,6,2,2,0.49760000000000004,d,2018-02-04,0,1,0,1,0.26804000000000006,337,25,130,13,87,Liverpool,EPL,2017
a,2.35575,0.854343,2.35575,0.854343,11,5,2,0,2.4261,w,2018-02-11,1,0,0,3,1.501407,318,29,276,21,87,Liverpool,EPL,2017
h,3.9205,0.33527,3.9205,0.33527,19,2,4,1,2.9612000000000003,w,2018-02-24,1,0,0,3,3.58523,160,30,365,17,87,Liverpool,EPL,2017
h,1.56935,0.255322,1.56935,0.255322,13,4,2,0,2.4459,w,2018-03-03,1,0,0,3,1.314028,168,36,466,16,87,Liverpool,EPL,2017
a,0.777089,0.845051,0.777089,0.845051,9,3,1,2,1.2183,l,2018-03-10,0,0,1,0,-0.06796199999999997,134,23,273,17,87,Liverpool,EPL,2017
h,1.81208,0.35476,1.81208,0.35476,14,2,5,0,2.5058,w,2018-03-17,1,0,0,3,1.45732,224,19,371,19,87,Liverpool,EPL,2017
a,1.72037,1.90868,1.72037,1.14752,12,4,2,1,1.1996,w,2018-03-31,1,0,0,3,0.5728499999999999,152,24,380,22,87,Liverpool,EPL,2017
a,0.947321,0.723427,0.947321,0.723427,6,5,0,0,1.5379999999999998,d,2018-04-07,0,1,0,1,0.22389399999999993,151,11,328,23,87,Liverpool,EPL,2017
h,2.6402,0.540593,2.6402,0.540593,19,3,3,0,2.7361999999999997,w,2018-04-14,1,0,0,3,2.0996070000000002,196,25,356,10,87,Liverpool,EPL,2017
a,1.6393,1.39669,1.6393,1.39669,8,4,2,2,1.54,d,2018-04-21,0,1,0,1,0.24261,184,15,369,21,87,Liverpool,EPL,2017
h,2.11658,0.777827,2.11658,0.777827,20,2,0,0,2.3600000000000003,d,2018-04-28,0,1,0,1,1.3387529999999999,94,11,315,20,87,Liverpool,EPL,2017
a,0.427002,0.806168,0.427002,0.806168,16,8,0,1,0.9240999999999999,l,2018-05-06,0,0,1,0,-0.379166,163,27,438,20,87,Liverpool,EPL,2017
h,3.50981,0.0408165,3.50981,0.0408165,19,2,4,0,2.9675000000000002,w,2018-05-13,1,0,0,3,3.4689935,165,21,441,9,87,Liverpool,EPL,2017
a,1.86751,0.276343,1.86751,0.276343,18,2,2,0,2.7116,w,2017-08-12,1,0,0,3,1.591167,98,18,404,6,88,Manchester City,EPL,2017
h,1.14216,0.59971,1.14216,0.59971,14,1,1,1,1.7959,d,2017-08-21,0,1,0,1,0.5424500000000001,149,13,279,13,88,Manchester City,EPL,2017
a,1.76626,0.415402,1.76626,0.415402,12,5,2,1,2.4138,w,2017-08-26,1,0,0,3,1.350858,120,29,316,21,88,Manchester City,EPL,2017
h,3.14589,0.665186,3.14589,0.665186,9,3,5,0,2.7884,w,2017-09-09,1,0,0,3,2.4807040000000002,213,23,534,11,88,Manchester City,EPL,2017
a,3.99349,0.803933,3.23232,0.803933,16,1,6,0,2.9137999999999997,w,2017-09-16,1,0,0,3,2.428387,188,23,384,13,88,Manchester City,EPL,2017
h,5.72543,0.611018,5.72543,0.611018,18,2,5,0,2.9928,w,2017-09-23,1,0,0,3,5.114412000000001,163,23,377,13,88,Manchester City,EPL,2017
a,1.23068,0.911532,1.23068,0.911532,8,2,1,0,1.5708,w,2017-09-30,1,0,0,3,0.319148,237,30,404,11,88,Manchester City,EPL,2017
h,4.45388,0.681236,4.45388,0.681236,19,2,7,2,2.9608000000000003,w,2017-10-14,1,0,0,3,3.7726439999999997,125,24,586,8,88,Manchester City,EPL,2017
h,3.71812,0.14859,2.95695,0.14859,13,4,3,0,2.9749000000000003,w,2017-10-21,1,0,0,3,2.80836,102,18,523,25,88,Manchester City,EPL,2017
a,2.77085,1.11852,2.77085,1.11852,17,1,3,2,2.5583,w,2017-10-28,1,0,0,3,1.6523299999999999,124,29,499,23,88,Manchester City,EPL,2017
h,2.15028,0.340407,1.38911,0.340407,10,1,3,1,2.7409,w,2017-11-05,1,0,0,3,1.0487030000000002,247,30,375,32,88,Manchester City,EPL,2017
a,2.40056,0.0970457,2.40056,0.0970457,18,1,2,0,2.9136,w,2017-11-18,1,0,0,3,2.3035143000000002,147,25,487,18,88,Manchester City,EPL,2017
a,2.66178,0.537698,1.90061,0.537698,11,1,2,1,2.8167,w,2017-11-26,1,0,0,3,1.362912,61,24,312,13,88,Manchester City,EPL,2017
h,1.64952,1.7066,1.64952,1.7066,13,4,2,1,1.2873999999999999,w,2017-11-29,1,0,0,3,-0.0570799999999998,121,31,339,19,88,Manchester City,EPL,2017
h,2.45603,0.474483,2.45603,0.474483,23,1,2,1,2.7279,w,2017-12-03,1,0,0,3,1.9815470000000002,117,25,293,10,88,Manchester City,EPL,2017
a,2.03041,1.43756,2.03041,1.43756,14,2,2,1,1.8121,w,2017-12-10,1,0,0,3,0.5928499999999999,178,28,324,25,88,Manchester City,EPL,2017
a,3.56828,0.589496,3.56828,0.589496,13,3,4,0,2.8743000000000003,w,2017-12-13,1,0,0,3,2.978784,115,21,461,16,88,Manchester City,EPL,2017
h,4.14588,0.182456,3.28559,0.182456,10,1,4,1,2.99,w,2017-12-16,1,0,0,3,3.103134,247,31,230,32,88,Manchester City,EPL,2017
h,1.55724,0.334896,1.55724,0.334896,14,2,4,0,2.3899999999999997,w,2017-12-23,1,0,0,3,1.2223439999999999,128,26,510,13,88,Manchester City,EPL,2017
a,1.93187,0.174705,1.93187,0.174705,12,1,1,0,2.6405000000000003,w,2017-12-27,1,0,0,3,1.757165,95,18,448,16,88,Manchester City,EPL,2017
a,1.09586,1.72153,1.09586,0.9604,11,3,0,0,0.8452999999999999,d,2017-12-31,0,1,0,1,0.13546000000000002,69,24,342,16,88,Manchester City,EPL,2017
h,2.77398,0.965283,2.77398,0.965283,14,2,3,1,2.5715000000000003,w,2018-01-02,1,0,0,3,1.808697,142,26,536,21,88,Manchester City,EPL,2017
a,0.722959,1.01595,0.722959,1.01595,5,9,3,4,1.0786,l,2018-01-14,0,0,1,0,-0.2929909999999999,193,30,459,34,88,Manchester City,EPL,2017
h,2.5505,0.992018,1.78933,0.992018,21,1,3,1,2.4482,w,2018-01-20,1,0,0,3,0.7973120000000001,74,19,347,21,88,Manchester City,EPL,2017
h,2.68955,0.118043,2.68955,0.118043,16,1,3,0,2.8834,w,2018-01-31,1,0,0,3,2.571507,135,28,364,13,88,Manchester City,EPL,2017
a,2.24914,0.795971,2.24914,0.795971,18,7,1,1,2.4204000000000003,d,2018-02-03,0,1,0,1,1.4531690000000002,108,12,384,19,88,Manchester City,EPL,2017
h,2.59121,0.109716,2.59121,0.109716,19,3,5,1,2.9052,w,2018-02-10,1,0,0,3,2.4814939999999996,159,26,372,13,88,Manchester City,EPL,2017
a,1.92605,1.30172,1.92605,0.540552,7,7,3,0,1.9022999999999999,w,2018-03-01,1,0,0,3,1.3854980000000001,295,14,417,39,88,Manchester City,EPL,2017
h,0.953312,0.118301,0.953312,0.118301,9,3,1,0,2.1623,w,2018-03-04,1,0,0,3,0.8350110000000001,253,29,580,7,88,Manchester City,EPL,2017
a,1.64562,0.157023,1.64562,0.157023,12,3,2,0,2.5544,w,2018-03-12,1,0,0,3,1.4885970000000002,119,23,541,12,88,Manchester City,EPL,2017
a,1.91312,0.859628,1.91312,0.859628,22,1,3,1,2.1922,w,2018-03-31,1,0,0,3,1.0534919999999999,86,13,588,21,88,Manchester City,EPL,2017
h,3.42967,1.21683,3.42967,1.21683,17,3,2,3,2.6439,l,2018-04-07,0,0,1,0,2.21284,170,24,364,29,88,Manchester City,EPL,2017
a,3.61987,0.445014,2.85871,0.445014,7,6,3,1,2.9547000000000003,w,2018-04-14,1,0,0,3,2.413696,237,22,361,29,88,Manchester City,EPL,2017
h,3.41675,0.297493,2.53389,0.297493,21,1,5,0,2.9632,w,2018-04-22,1,0,0,3,2.236397,120,29,594,15,88,Manchester City,EPL,2017
a,2.29076,0.228917,2.29076,0.228917,23,2,4,1,2.7589,w,2018-04-29,1,0,0,3,2.061843,157,27,502,16,88,Manchester City,EPL,2017
h,0.78641,0.54565,0.78641,0.54565,9,2,0,0,1.4994,d,2018-05-06,0,1,0,1,0.24076000000000009,58,17,302,13,88,Manchester City,EPL,2017
h,1.64765,1.00939,1.64765,1.00939,19,0,3,1,1.8637000000000001,w,2018-05-09,1,0,0,3,0.63826,196,21,409,8,88,Manchester City,EPL,2017
a,0.765614,0.506624,0.765614,0.506624,9,2,1,0,1.5672000000000001,w,2018-05-13,1,0,0,3,0.25899000000000005,103,10,284,16,88,Manchester City,EPL,2017
h,2.63853,0.62654,2.63853,0.62654,10,9,4,0,2.6584999999999996,w,2017-08-13,1,0,0,3,2.01199,234,25,267,20,89,Manchester United,EPL,2017
a,3.41021,0.304164,3.41021,0.304164,4,4,4,0,2.9635,w,2017-08-19,1,0,0,3,3.106046,217,26,341,19,89,Manchester United,EPL,2017
h,2.73725,0.670573,1.97608,0.670573,13,3,2,0,2.7186999999999997,w,2017-08-26,1,0,0,3,1.305507,147,18,325,19,89,Manchester United,EPL,2017
a,1.96635,1.49928,1.96635,1.49928,9,1,2,2,1.7025,d,2017-09-09,0,1,0,1,0.4670700000000001,189,17,310,20,89,Manchester United,EPL,2017
h,3.28722,1.06298,2.52605,1.06298,5,1,4,0,2.6885000000000003,w,2017-09-17,1,0,0,3,1.46307,326,31,218,23,89,Manchester United,EPL,2017
a,1.07247,0.802062,1.07247,0.802062,8,5,1,0,1.6585,w,2017-09-23,1,0,0,3,0.270408,290,19,179,20,89,Manchester United,EPL,2017
h,3.47508,0.244321,3.47508,0.244321,9,3,4,0,2.944,w,2017-09-30,1,0,0,3,3.230759,200,19,376,26,89,Manchester United,EPL,2017
a,0.230358,1.92702,0.230358,1.92702,3,9,0,0,0.2231,d,2017-10-14,0,1,0,1,-1.696662,336,25,192,22,89,Manchester United,EPL,2017
a,0.807135,1.26744,0.807135,1.26744,6,5,1,2,0.8752,l,2017-10-21,0,0,1,0,-0.46030499999999985,79,21,398,19,89,Manchester United,EPL,2017
h,0.943496,1.08708,0.943496,1.08708,4,6,1,0,1.1813999999999998,w,2017-10-28,1,0,0,3,-0.14358400000000004,240,23,175,24,89,Manchester United,EPL,2017
a,0.773586,1.8417,0.773586,1.8417,5,7,0,1,0.5867,l,2017-11-05,0,0,1,0,-1.068114,212,33,169,29,89,Manchester United,EPL,2017
h,2.57424,1.08708,2.57424,1.08708,14,6,4,1,2.3798,w,2017-11-18,1,0,0,3,1.48716,192,20,346,16,89,Manchester United,EPL,2017
h,1.50148,0.565072,1.50148,0.565072,7,5,1,0,2.2484,w,2017-11-25,1,0,0,3,0.9364079999999999,245,21,283,19,89,Manchester United,EPL,2017
a,1.63491,1.29277,1.63491,0.5316,5,4,4,2,1.6182,w,2017-11-28,1,0,0,3,1.10331,262,16,196,22,89,Manchester United,EPL,2017
a,2.06831,4.24057,2.06831,4.24057,8,32,3,1,0.2754,w,2017-12-02,1,0,0,3,-2.17226,294,15,92,20,89,Manchester United,EPL,2017
h,1.43756,2.03041,1.43756,2.03041,2,14,1,2,0.9001000000000001,l,2017-12-10,0,0,1,0,-0.5928499999999999,324,25,178,28,89,Manchester United,EPL,2017
h,1.24043,0.815792,1.24043,0.815792,13,6,1,0,1.7484000000000002,w,2017-12-13,1,0,0,3,0.42463799999999996,233,26,360,14,89,Manchester United,EPL,2017
a,0.898984,1.076,0.898984,1.076,4,3,2,1,1.0879,w,2017-12-17,1,0,0,3,-0.17701600000000006,240,18,302,24,89,Manchester United,EPL,2017
a,2.15281,1.56465,2.15281,1.56465,10,5,2,2,1.8217,d,2017-12-23,0,1,0,1,0.58816,245,18,229,28,89,Manchester United,EPL,2017
h,1.80763,0.786214,1.80763,0.786214,14,3,2,2,2.1572,d,2017-12-26,0,1,0,1,1.021416,121,14,297,14,89,Manchester United,EPL,2017
h,1.87247,0.85013,1.87247,0.85013,11,6,0,0,2.1597,d,2017-12-30,0,1,0,1,1.02234,221,22,268,18,89,Manchester United,EPL,2017
a,1.26247,1.23952,1.26247,1.23952,5,8,2,0,1.3972,w,2018-01-01,1,0,0,3,0.022950000000000026,163,20,286,18,89,Manchester United,EPL,2017
h,1.9485,1.47603,1.9485,1.47603,16,7,3,0,1.7183000000000002,w,2018-01-15,1,0,0,3,0.47246999999999995,249,26,366,13,89,Manchester United,EPL,2017
a,0.860828,0.568215,0.860828,0.568215,8,6,1,0,1.5876000000000001,w,2018-01-20,1,0,0,3,0.292613,226,19,219,17,89,Manchester United,EPL,2017
a,0.817997,2.0117,0.817997,2.0117,4,15,0,2,0.5595,l,2018-01-31,0,0,1,0,-1.1937029999999997,267,27,267,35,89,Manchester United,EPL,2017
h,1.63389,0.13049,0.743937,0.13049,14,4,2,0,2.7742999999999998,w,2018-02-03,1,0,0,3,0.613447,143,18,442,23,89,Manchester United,EPL,2017
a,1.71995,0.676656,1.71995,0.676656,13,4,0,1,2.1787,l,2018-02-11,0,0,1,0,1.043294,170,22,322,24,89,Manchester United,EPL,2017
h,1.30036,1.68958,1.30036,1.68958,7,8,2,1,1.0293999999999999,w,2018-02-25,1,0,0,3,-0.3892200000000001,317,31,203,21,89,Manchester United,EPL,2017
a,1.25439,0.74138,1.25439,0.74138,13,4,3,2,1.8156,w,2018-03-05,1,0,0,3,0.5130099999999999,109,17,335,22,89,Manchester United,EPL,2017
h,0.845051,0.777089,0.845051,0.777089,3,9,2,1,1.4121,w,2018-03-10,1,0,0,3,0.06796199999999997,273,17,134,23,89,Manchester United,EPL,2017
h,2.14368,0.138813,2.14368,0.138813,16,4,2,0,2.7922000000000002,w,2018-03-31,1,0,0,3,2.004867,217,25,450,18,89,Manchester United,EPL,2017
a,1.21683,3.42967,1.21683,3.42967,3,17,3,2,0.2505,w,2018-04-07,1,0,0,3,-2.21284,364,29,170,24,89,Manchester United,EPL,2017
h,0.639748,0.824508,0.639748,0.824508,11,1,0,1,1.101,l,2018-04-15,0,0,1,0,-0.18476000000000004,156,27,376,19,89,Manchester United,EPL,2017
a,1.61597,1.18301,1.61597,1.18301,12,1,2,0,1.7300000000000002,w,2018-04-18,1,0,0,3,0.43296,237,27,314,15,89,Manchester United,EPL,2017
h,1.54667,0.651541,1.54667,0.651541,8,5,2,1,2.1611,w,2018-04-29,1,0,0,3,0.895129,279,32,367,21,89,Manchester United,EPL,2017
a,0.652444,0.922771,0.652444,0.922771,11,3,0,1,1.0174,l,2018-05-04,0,0,1,0,-0.270327,160,19,378,17,89,Manchester United,EPL,2017
a,0.596075,0.783043,0.596075,0.783043,6,5,0,0,1.1255000000000002,d,2018-05-10,0,1,0,1,-0.18696800000000002,275,28,298,31,89,Manchester United,EPL,2017
h,0.45805,0.654288,0.45805,0.654288,5,5,1,0,1.0829,w,2018-05-13,1,0,0,3,-0.19623799999999997,262,14,250,27,89,Manchester United,EPL,2017
h,2.17647,2.61549,2.17647,1.85432,2,10,3,3,1.0226,d,2017-08-12,0,1,0,1,0.32215000000000016,259,23,206,14,90,Watford,EPL,2017
a,2.17717,0.766694,2.17717,0.766694,7,7,2,0,2.3991,w,2017-08-19,1,0,0,3,1.4104759999999998,230,25,165,16,90,Watford,EPL,2017
h,0.281459,0.952357,0.281459,0.952357,5,8,0,0,0.6756,d,2017-08-26,0,1,0,1,-0.670898,258,8,156,22,90,Watford,EPL,2017
a,0.57794,0.331259,0.57794,0.331259,3,6,2,0,1.5306,w,2017-09-09,1,0,0,3,0.24668099999999998,201,21,192,19,90,Watford,EPL,2017
h,0.803933,3.99349,0.803933,3.23232,1,16,0,6,0.0545,l,2017-09-16,0,0,1,0,-2.428387,384,13,188,23,90,Watford,EPL,2017
a,1.25817,1.50811,1.25817,1.50811,3,5,2,1,1.089,w,2017-09-23,1,0,0,3,-0.24994000000000005,249,26,259,22,90,Watford,EPL,2017
a,1.62462,1.93896,1.62462,1.93896,11,5,2,2,1.0928,d,2017-09-30,0,1,0,1,-0.31434000000000006,165,20,322,20,90,Watford,EPL,2017
h,1.63418,0.988468,0.873011,0.988468,4,8,2,1,1.9394999999999998,w,2017-10-14,1,0,0,3,-0.11545700000000003,309,19,264,23,90,Watford,EPL,2017
a,1.79693,1.78315,1.79693,1.78315,8,4,2,4,1.3739000000000001,l,2017-10-21,0,0,1,0,0.013779999999999903,268,31,207,22,90,Watford,EPL,2017
h,1.13448,0.778883,1.13448,0.778883,13,4,0,1,1.6319,l,2017-10-28,0,0,1,0,0.35559699999999994,114,18,295,9,90,Watford,EPL,2017
a,2.05534,2.5796,1.29417,1.81843,6,7,2,3,0.9804999999999999,l,2017-11-05,0,0,1,0,-0.52426,120,13,211,29,90,Watford,EPL,2017
h,1.24547,1.43369,1.24547,1.43369,12,3,2,0,1.1397,w,2017-11-19,1,0,0,3,-0.18821999999999983,238,25,289,19,90,Watford,EPL,2017
a,2.05844,0.86002,2.05844,0.86002,7,10,3,0,2.2603,w,2017-11-25,1,0,0,3,1.19842,254,28,237,25,90,Watford,EPL,2017
h,1.29277,1.63491,0.5316,1.63491,4,5,2,4,1.0968,l,2017-11-28,0,0,1,0,-1.10331,196,22,262,16,90,Watford,EPL,2017
h,0.352672,0.788817,0.352672,0.788817,6,3,1,1,0.7602,d,2017-12-02,0,1,0,1,-0.436145,235,23,208,21,90,Watford,EPL,2017
a,0.819233,0.485632,0.819233,0.485632,7,6,0,1,1.6745,l,2017-12-09,0,0,1,0,0.333601,161,14,177,16,90,Watford,EPL,2017
a,1.40441,1.10545,1.40441,1.10545,1,3,1,2,1.5967,l,2017-12-12,0,0,1,0,0.2989599999999999,225,21,167,19,90,Watford,EPL,2017
h,0.589103,3.49193,0.589103,2.73076,7,4,1,4,0.058499999999999996,l,2017-12-16,0,0,1,0,-2.141657,152,18,261,33,90,Watford,EPL,2017
a,1.30044,1.40139,1.30044,1.40139,4,3,0,1,1.2835999999999999,l,2017-12-23,0,0,1,0,-0.10094999999999987,226,21,183,16,90,Watford,EPL,2017
h,1.43009,1.54771,1.43009,1.54771,6,4,2,1,1.2358,w,2017-12-26,1,0,0,3,-0.11761999999999984,189,32,140,19,90,Watford,EPL,2017
h,1.17794,1.31479,1.17794,1.31479,5,4,1,2,1.2101,l,2017-12-30,0,0,1,0,-0.13684999999999992,334,27,292,28,90,Watford,EPL,2017
a,0.965283,2.77398,0.965283,2.77398,2,14,1,3,0.2963,l,2018-01-02,0,0,1,0,-1.808697,536,21,142,26,90,Watford,EPL,2017
h,1.67369,0.857637,1.67369,0.857637,13,6,2,2,2.0095,d,2018-01-13,0,1,0,1,0.8160529999999999,178,24,210,19,90,Watford,EPL,2017
a,0.740795,1.51932,0.740795,0.758155,4,6,0,2,0.6549,l,2018-01-20,0,0,1,0,-0.017360000000000042,235,21,192,22,90,Watford,EPL,2017
a,0.740773,0.722172,0.740773,0.722172,6,5,0,0,1.3363,d,2018-01-31,0,1,0,1,0.01860099999999998,121,18,111,16,90,Watford,EPL,2017
h,2.12696,0.573557,1.36579,0.573557,13,5,4,1,2.5432,w,2018-02-05,1,0,0,3,0.7922330000000001,312,32,218,19,90,Watford,EPL,2017
a,0.799928,1.83359,0.799928,1.83359,9,2,0,2,0.5711999999999999,l,2018-02-10,0,0,1,0,-1.033662,102,19,208,23,90,Watford,EPL,2017
h,0.606929,0.665127,0.606929,0.665127,4,4,1,0,1.1953,w,2018-02-24,1,0,0,3,-0.05819799999999997,170,31,199,28,90,Watford,EPL,2017
h,1.23526,1.09115,1.23526,1.09115,4,3,1,0,1.4497,w,2018-03-03,1,0,0,3,0.14410999999999996,166,20,193,34,90,Watford,EPL,2017
a,1.54676,2.38263,0.785587,2.38263,7,8,0,3,0.7555999999999999,l,2018-03-11,0,0,1,0,-1.5970429999999998,284,17,151,20,90,Watford,EPL,2017
a,0.35476,1.81208,0.35476,1.81208,2,14,0,5,0.3206,l,2018-03-17,0,0,1,0,-1.45732,371,19,224,19,90,Watford,EPL,2017
h,0.76133,2.1146,0.76133,1.35343,15,7,2,2,0.4241,d,2018-03-31,0,1,0,1,-0.5921,243,34,176,10,90,Watford,EPL,2017
h,1.36685,1.38319,1.36685,1.38319,10,1,1,2,1.3159,l,2018-04-07,0,0,1,0,-0.01634000000000002,131,23,200,28,90,Watford,EPL,2017
a,0.306273,0.929512,0.306273,0.929512,7,7,0,1,0.6414,l,2018-04-14,0,0,1,0,-0.623239,145,16,204,25,90,Watford,EPL,2017
h,0.59455,0.182325,0.59455,0.182325,2,6,0,0,1.7199,d,2018-04-21,0,1,0,1,0.41222500000000006,174,44,156,18,90,Watford,EPL,2017
a,1.36928,1.76757,1.36928,1.76757,5,13,0,2,1.0616,l,2018-04-30,0,0,1,0,-0.39829000000000003,329,22,176,31,90,Watford,EPL,2017
h,2.81246,0.613901,1.89999,0.613901,2,6,2,1,2.807,w,2018-05-05,1,0,0,3,1.286089,318,18,215,14,90,Watford,EPL,2017
a,0.654288,0.45805,0.654288,0.45805,5,5,0,1,1.4852,l,2018-05-13,0,0,1,0,0.19623799999999997,250,27,262,14,90,Watford,EPL,2017
a,0.564237,1.35651,0.564237,1.35651,3,4,3,2,0.6622999999999999,w,2017-08-12,1,0,0,3,-0.7922730000000001,285,12,179,18,92,Burnley,EPL,2017
h,1.37242,0.653058,1.37242,0.653058,4,0,0,1,1.9652999999999998,l,2017-08-19,0,0,1,0,0.719362,88,16,266,19,92,Burnley,EPL,2017
a,0.670943,2.3497,0.670943,2.3497,5,15,1,1,0.35309999999999997,d,2017-08-27,0,1,0,1,-1.678757,319,18,145,21,92,Burnley,EPL,2017
h,0.429329,1.72996,0.429329,1.72996,2,8,1,0,0.3872,w,2017-09-10,1,0,0,3,-1.3006309999999999,209,26,108,23,92,Burnley,EPL,2017
a,0.334402,2.18727,0.334402,2.18727,0,19,1,1,0.18130000000000002,d,2017-09-16,0,1,0,1,-1.852868,367,18,145,11,92,Burnley,EPL,2017
h,0.369454,0.312561,0.369454,0.312561,2,2,0,0,1.3209,d,2017-09-23,0,1,0,1,0.05689300000000003,230,17,246,20,92,Burnley,EPL,2017
a,0.383977,0.93376,0.383977,0.93376,6,18,1,0,0.8124,w,2017-10-01,1,0,0,3,-0.549783,242,15,122,14,92,Burnley,EPL,2017
h,0.70219,0.835192,0.70219,0.835192,11,4,1,1,1.1421999999999999,d,2017-10-14,0,1,0,1,-0.13300200000000006,120,18,224,17,92,Burnley,EPL,2017
a,0.14859,3.71812,0.14859,2.95695,4,13,0,3,0.0139,l,2017-10-21,0,0,1,0,-2.80836,523,25,102,18,92,Burnley,EPL,2017
h,1.0271,0.516369,1.0271,0.516369,6,5,1,0,1.8477999999999999,w,2017-10-30,1,0,0,3,0.5107309999999999,297,20,237,20,92,Burnley,EPL,2017
a,0.137743,0.789259,0.137743,0.789259,2,7,1,0,0.6065,w,2017-11-04,1,0,0,3,-0.651516,301,8,157,20,92,Burnley,EPL,2017
h,1.5427,0.431402,1.5427,0.431402,7,3,2,0,2.3122,w,2017-11-18,1,0,0,3,1.111298,274,23,141,16,92,Burnley,EPL,2017
h,0.402745,1.75184,0.402745,0.990669,0,12,0,1,0.3133,l,2017-11-26,0,0,1,0,-0.587924,335,21,181,15,92,Burnley,EPL,2017
a,1.08519,0.915088,1.08519,0.915088,5,6,2,1,1.4594,w,2017-11-29,1,0,0,3,0.1701020000000001,307,23,164,16,92,Burnley,EPL,2017
