h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda.att,ppda.def,ppda_allowed.att,ppda_allowed.def,team_id,team_name,league_name,year
a,0.91785,1.06276,0.91785,1.06276,2,5,3,1,1.2887,w,2017-02-04,1,0,0,3,-0.14490999999999987,274,29,213,21,81,West Ham,EPL,2016
h,1.17553,0.769974,1.17553,0.769974,5,2,2,2,1.6998,d,2017-02-11,0,1,0,1,0.4055559999999999,129,18,305,22,81,West Ham,EPL,2016
a,1.48144,1.21279,1.48144,0.451621,4,4,1,1,1.5567,d,2017-02-25,0,1,0,1,1.029819,120,28,265,23,81,West Ham,EPL,2016
h,0.450583,2.01134,0.450583,2.01134,6,11,1,2,0.25370000000000004,l,2017-03-06,0,0,1,0,-1.5607570000000002,327,25,349,22,81,West Ham,EPL,2016
a,1.25315,3.68186,1.25315,2.15952,10,6,2,3,0.2066,l,2017-03-11,0,0,1,0,-0.9063700000000001,167,26,159,29,81,West Ham,EPL,2016
h,2.32174,2.17004,2.32174,2.17004,8,6,2,3,1.4849,l,2017-03-18,0,0,1,0,0.15169999999999995,168,22,279,18,81,West Ham,EPL,2016
a,1.24571,0.778704,1.24571,0.778704,3,2,1,2,1.7188999999999999,l,2017-04-01,0,0,1,0,0.46700600000000014,188,23,254,23,81,West Ham,EPL,2016
a,0.303905,2.16023,0.303905,2.16023,1,16,0,3,0.1966,l,2017-04-05,0,0,1,0,-1.856325,401,20,198,27,81,West Ham,EPL,2016
h,1.20573,0.307666,1.20573,0.307666,5,5,1,0,2.13,w,2017-04-08,1,0,0,3,0.898064,226,32,195,15,81,West Ham,EPL,2016
a,1.42815,1.14121,1.42815,1.14121,3,6,2,2,1.6307999999999998,d,2017-04-15,0,1,0,1,0.28694,193,15,235,26,81,West Ham,EPL,2016
h,0.668323,0.104476,0.668323,0.104476,2,2,0,0,1.8908,d,2017-04-22,0,1,0,1,0.563847,337,24,178,24,81,West Ham,EPL,2016
a,0.65149,1.35509,0.65149,1.35509,3,14,0,0,0.7501,d,2017-04-29,0,1,0,1,-0.7035999999999999,270,23,209,26,81,West Ham,EPL,2016
h,2.21043,0.451017,2.21043,0.451017,7,4,1,0,2.699,w,2017-05-05,1,0,0,3,1.7594130000000001,303,18,117,16,81,West Ham,EPL,2016
h,1.03963,3.28962,1.03963,3.28962,0,11,0,4,0.1755,l,2017-05-14,0,0,1,0,-2.2499900000000004,364,15,160,16,81,West Ham,EPL,2016
a,1.67299,1.70802,1.67299,1.70802,5,6,2,1,1.3027,w,2017-05-21,1,0,0,3,-0.03503000000000012,198,22,240,20,81,West Ham,EPL,2016
a,1.12348,0.790063,1.12348,0.790063,8,5,1,1,1.6417,d,2016-08-13,0,1,0,1,0.3334170000000001,184,34,230,31,82,Tottenham,EPL,2016
h,2.25623,0.357943,2.25623,0.357943,2,6,1,0,2.7171000000000003,w,2016-08-20,1,0,0,3,1.8982869999999998,155,32,259,31,82,Tottenham,EPL,2016
h,0.590511,1.92569,0.590511,1.16452,3,11,1,1,0.372,d,2016-08-27,0,1,0,1,-0.574009,212,28,221,31,82,Tottenham,EPL,2016
a,2.77025,1.01771,2.77025,1.01771,9,10,4,0,2.5244999999999997,w,2016-09-10,1,0,0,3,1.75254,156,18,268,20,82,Tottenham,EPL,2016
h,2.52591,0.960821,2.52591,0.960821,10,2,1,0,2.4295999999999998,w,2016-09-18,1,0,0,3,1.565089,103,19,354,20,82,Tottenham,EPL,2016
a,1.4158,0.361508,1.4158,0.361508,12,0,2,1,2.2536000000000005,w,2016-09-24,1,0,0,3,1.054292,230,23,276,40,82,Tottenham,EPL,2016
h,1.69975,0.909513,0.938577,0.909513,2,13,2,0,2.0314,w,2016-10-02,1,0,0,3,0.02906399999999998,260,44,157,22,82,Tottenham,EPL,2016
a,1.32318,1.30365,1.32318,1.30365,13,2,1,1,1.3067,d,2016-10-15,0,1,0,1,0.019530000000000047,80,19,325,21,82,Tottenham,EPL,2016
a,0.74529,0.523371,0.74529,0.523371,11,3,0,0,1.4978,d,2016-10-22,0,1,0,1,0.22191899999999998,153,28,281,25,82,Tottenham,EPL,2016
h,1.69833,0.740987,0.937162,0.740987,9,6,1,1,2.1678,d,2016-10-29,0,1,0,1,0.1961750000000001,111,15,267,33,82,Tottenham,EPL,2016
a,1.19585,0.675745,0.434685,0.675745,3,9,1,1,1.8889999999999998,d,2016-11-06,0,1,0,1,-0.24106000000000005,170,25,285,41,82,Tottenham,EPL,2016
h,2.53396,1.76706,1.77279,1.0059,5,4,3,2,1.99,w,2016-11-19,1,0,0,3,0.7668900000000001,147,31,379,26,82,Tottenham,EPL,2016
a,0.422568,1.24948,0.422568,1.24948,3,7,1,2,0.6015,l,2016-11-26,0,0,1,0,-0.8269119999999999,207,33,238,26,82,Tottenham,EPL,2016
h,3.9767,0.0342109,3.2155300000000002,0.0342109,14,0,5,0,2.9983999999999997,w,2016-12-03,1,0,0,3,3.1813191,228,27,339,27,82,Tottenham,EPL,2016
a,0.720341,1.04894,0.720341,1.04894,1,11,0,1,1.0441,l,2016-12-11,0,0,1,0,-0.328599,100,24,183,30,82,Tottenham,EPL,2016
h,2.83077,0.570636,2.83077,0.570636,9,3,3,0,2.8109,w,2016-12-15,1,0,0,3,2.260134,184,11,413,27,82,Tottenham,EPL,2016
h,1.50755,1.17031,1.50755,1.17031,7,4,2,1,1.5601,w,2016-12-18,1,0,0,3,0.33724,143,16,226,26,82,Tottenham,EPL,2016
a,1.61035,0.403743,0.849177,0.403743,7,1,4,1,2.4221999999999997,w,2016-12-28,1,0,0,3,0.44543399999999994,162,27,321,21,82,Tottenham,EPL,2016
a,3.06509,1.26331,3.06509,1.26331,10,6,4,1,2.5328,w,2017-01-01,1,0,0,3,1.8017800000000002,127,16,337,22,82,Tottenham,EPL,2016
h,1.00945,0.912754,1.00945,0.912754,1,6,2,0,1.4436,w,2017-01-05,1,0,0,3,0.096696,310,28,255,19,82,Tottenham,EPL,2016
h,2.65474,0.165019,2.65474,0.165019,9,1,4,0,2.8743,w,2017-01-14,1,0,0,3,2.489721,117,23,380,30,82,Tottenham,EPL,2016
a,1.12391,2.52702,1.12391,2.52702,4,11,2,2,0.4518,d,2017-01-21,0,1,0,1,-1.4031099999999999,225,19,225,31,82,Tottenham,EPL,2016
a,0.682758,0.228009,0.682758,0.228009,6,4,0,0,1.7614999999999998,d,2017-01-31,0,1,0,1,0.45474899999999996,91,12,255,22,82,Tottenham,EPL,2016
h,2.10053,0.50484,1.33936,0.50484,14,6,1,0,2.5905,w,2017-02-04,1,0,0,3,0.8345200000000002,150,21,296,16,82,Tottenham,EPL,2016
a,0.622104,2.38009,0.622104,2.38009,3,10,0,2,0.257,l,2017-02-11,0,0,1,0,-1.757986,162,21,218,32,82,Tottenham,EPL,2016
h,1.89002,0.743596,1.89002,0.743596,11,2,4,0,2.252,w,2017-02-26,1,0,0,3,1.146424,183,21,351,22,82,Tottenham,EPL,2016
h,1.70225,0.808013,1.70225,0.808013,3,2,3,2,2.0444,w,2017-03-05,1,0,0,3,0.8942370000000001,253,23,238,25,82,Tottenham,EPL,2016
h,1.64328,0.839989,0.882109,0.839989,8,5,2,1,2.065,w,2017-03-19,1,0,0,3,0.042120000000000046,246,23,210,23,82,Tottenham,EPL,2016
a,2.36346,0.44677,2.36346,0.44677,7,3,2,0,2.68,w,2017-04-01,1,0,0,3,1.91669,153,17,349,21,82,Tottenham,EPL,2016
a,2.2242,0.872579,2.2242,0.872579,19,3,3,1,2.3970999999999996,w,2017-04-05,1,0,0,3,1.3516210000000002,118,20,323,16,82,Tottenham,EPL,2016
h,1.18779,0.369968,1.18779,0.369968,6,1,4,0,2.0643000000000002,w,2017-04-08,1,0,0,3,0.8178219999999998,219,33,263,18,82,Tottenham,EPL,2016
h,3.28588,0.211502,3.28588,0.211502,15,5,4,0,2.9252000000000002,w,2017-04-15,1,0,0,3,3.0743780000000003,165,19,364,16,82,Tottenham,EPL,2016
a,1.00589,0.321722,1.00589,0.321722,8,2,1,0,1.9985,w,2017-04-26,1,0,0,3,0.6841679999999999,111,33,280,33,82,Tottenham,EPL,2016
h,3.46042,0.589537,2.69925,0.589537,10,3,2,0,2.884,w,2017-04-30,1,0,0,3,2.109713,216,15,194,24,82,Tottenham,EPL,2016
a,0.451017,2.21043,0.451017,2.21043,4,7,0,1,0.191,l,2017-05-05,0,0,1,0,-1.7594130000000001,117,16,303,18,82,Tottenham,EPL,2016
h,2.10698,1.03696,2.10698,1.03696,6,3,2,1,2.17,w,2017-05-14,1,0,0,3,1.07002,196,23,300,14,82,Tottenham,EPL,2016
a,2.64912,0.725721,2.64912,0.725721,9,2,6,1,2.6471999999999998,w,2017-05-18,1,0,0,3,1.9233989999999999,161,21,338,29,82,Tottenham,EPL,2016
a,3.89027,0.812723,3.89027,0.812723,19,3,7,1,2.8830999999999998,w,2017-05-21,1,0,0,3,3.077547,205,22,315,23,82,Tottenham,EPL,2016
h,1.18197,1.6591,0.420799,1.6591,2,12,3,4,1.0038,l,2016-08-14,0,0,1,0,-1.238301,260,30,278,29,83,Arsenal,EPL,2016
a,0.521509,0.553693,0.521509,0.553693,12,8,0,0,1.2273999999999998,d,2016-08-20,0,1,0,1,-0.03218399999999999,153,23,268,36,83,Arsenal,EPL,2016
a,2.03271,1.07775,1.27154,1.07775,11,8,3,1,2.1507,w,2016-08-27,1,0,0,3,0.1937899999999999,204,29,286,29,83,Arsenal,EPL,2016
h,1.89219,1.17522,1.13102,1.17522,13,1,2,1,1.9176999999999997,w,2016-09-10,1,0,0,3,-0.04420000000000002,248,23,297,24,83,Arsenal,EPL,2016
a,3.63453,0.969693,2.87336,0.208524,14,5,4,1,2.8276000000000003,w,2016-09-17,1,0,0,3,2.6648359999999998,357,33,371,10,83,Arsenal,EPL,2016
h,1.66224,0.613553,1.66224,0.613553,15,4,3,0,2.2051,w,2016-09-24,1,0,0,3,1.048687,274,24,236,20,83,Arsenal,EPL,2016
a,1.85433,0.608783,1.85433,0.608783,15,0,1,0,2.399,w,2016-10-02,1,0,0,3,1.2455470000000002,188,24,359,12,83,Arsenal,EPL,2016
h,3.50519,1.74979,3.50519,1.74979,11,7,3,2,2.4,w,2016-10-15,1,0,0,3,1.7553999999999998,299,23,240,28,83,Arsenal,EPL,2016
h,0.711811,1.55581,0.711811,1.55581,13,0,0,0,0.6436999999999999,d,2016-10-22,0,1,0,1,-0.8439989999999999,87,19,287,14,83,Arsenal,EPL,2016
a,2.48348,0.853434,2.48348,0.0922651,12,1,4,1,2.5643,w,2016-10-29,1,0,0,3,2.3912149,133,21,321,23,83,Arsenal,EPL,2016
h,0.675745,1.19585,0.675745,0.434685,9,3,1,1,0.8081,d,2016-11-06,0,1,0,1,0.24106000000000005,285,41,170,25,83,Arsenal,EPL,2016
a,0.575813,0.511462,0.575813,0.511462,5,4,1,1,1.3966,d,2016-11-19,0,1,0,1,0.06435100000000005,192,18,262,41,83,Arsenal,EPL,2016
h,2.8697,2.0491,2.8697,1.28793,21,6,3,1,1.9242000000000001,w,2016-11-27,1,0,0,3,1.58177,218,27,223,18,83,Arsenal,EPL,2016
a,2.96923,0.882486,2.96923,0.882486,13,3,5,1,2.6339,w,2016-12-03,1,0,0,3,2.086744,245,18,238,31,83,Arsenal,EPL,2016
h,1.58027,1.29401,1.58027,0.532843,11,10,3,1,1.5396999999999998,w,2016-12-10,1,0,0,3,1.047427,136,25,239,16,83,Arsenal,EPL,2016
a,1.3508,1.46034,1.3508,1.46034,15,3,1,2,1.2774,l,2016-12-13,0,0,1,0,-0.10953999999999997,164,27,275,24,83,Arsenal,EPL,2016
a,0.609893,1.5186,0.609893,1.5186,5,6,1,2,0.6143000000000001,l,2016-12-18,0,0,1,0,-0.9087069999999999,296,17,225,36,83,Arsenal,EPL,2016
h,1.97881,0.687502,1.97881,0.687502,24,0,1,0,2.3027,w,2016-12-26,1,0,0,3,1.291308,129,29,314,13,83,Arsenal,EPL,2016
h,1.67138,0.221469,1.67138,0.221469,19,2,2,0,2.5104,w,2017-01-01,1,0,0,3,1.4499110000000002,162,26,320,14,83,Arsenal,EPL,2016
a,1.12629,1.55859,1.12629,0.79742,22,4,3,3,0.9812,d,2017-01-03,0,1,0,1,0.32887,162,24,290,25,83,Arsenal,EPL,2016
a,2.31811,0.488485,2.31811,0.488485,21,7,4,0,2.6768,w,2017-01-14,1,0,0,3,1.8296249999999998,259,34,338,24,83,Arsenal,EPL,2016
h,1.86443,1.29948,1.10326,0.538307,19,7,2,1,1.7929,w,2017-01-22,1,0,0,3,0.5649529999999999,115,14,302,17,83,Arsenal,EPL,2016
h,1.07765,0.918309,1.07765,0.918309,15,2,1,2,1.4051,l,2017-01-31,0,0,1,0,0.15934099999999995,82,20,335,33,83,Arsenal,EPL,2016
a,0.950035,1.95451,0.950035,1.95451,7,8,1,3,0.6213000000000001,l,2017-02-04,0,0,1,0,-1.004475,198,22,286,36,83,Arsenal,EPL,2016
h,3.1235,0.466403,2.36233,0.466403,17,4,2,0,2.9131,w,2017-02-11,1,0,0,3,1.895927,247,23,249,22,83,Arsenal,EPL,2016
a,0.729203,2.70435,0.729203,2.70435,5,15,1,3,0.2501,l,2017-03-04,0,0,1,0,-1.9751469999999998,191,21,206,20,83,Arsenal,EPL,2016
a,0.995221,2.11737,0.995221,2.11737,9,4,1,3,0.5666,l,2017-03-18,0,0,1,0,-1.1221490000000003,94,19,367,18,83,Arsenal,EPL,2016
h,0.738497,1.40021,0.738497,1.40021,6,5,2,2,0.7809999999999999,d,2017-04-02,0,1,0,1,-0.661713,260,34,201,30,83,Arsenal,EPL,2016
h,2.16023,0.303905,2.16023,0.303905,16,1,3,0,2.6836,w,2017-04-05,1,0,0,3,1.856325,198,27,401,20,83,Arsenal,EPL,2016
a,0.44226,2.15968,0.44226,1.39851,10,10,0,3,0.22599999999999998,l,2017-04-10,0,0,1,0,-0.9562499999999999,87,20,324,28,83,Arsenal,EPL,2016
a,1.0689,1.72075,1.0689,1.72075,8,10,2,1,0.8644000000000001,w,2017-04-17,1,0,0,3,-0.65185,151,36,336,24,83,Arsenal,EPL,2016
h,0.410203,0.595173,0.410203,0.595173,10,4,1,0,1.0697,w,2017-04-26,1,0,0,3,-0.18496999999999997,158,16,309,13,83,Arsenal,EPL,2016
a,0.589537,3.46042,0.589537,2.69925,3,10,0,2,0.0718,l,2017-04-30,0,0,1,0,-2.109713,194,24,216,15,83,Arsenal,EPL,2016
h,1.03986,0.576173,1.03986,0.576173,8,3,2,0,1.7894,w,2017-05-07,1,0,0,3,0.46368699999999996,305,19,275,18,83,Arsenal,EPL,2016
a,1.35954,1.25259,1.35954,1.25259,15,4,2,0,1.4449999999999998,w,2017-05-10,1,0,0,3,0.10694999999999988,234,20,229,14,83,Arsenal,EPL,2016
a,2.63639,1.30239,2.63639,1.30239,9,4,4,1,2.4001,w,2017-05-13,1,0,0,3,1.334,133,17,337,27,83,Arsenal,EPL,2016
h,3.83905,0.271744,3.83905,0.271744,23,4,2,0,2.9566,w,2017-05-16,1,0,0,3,3.567306,176,22,266,12,83,Arsenal,EPL,2016
h,3.35075,1.8831,3.35075,1.12193,15,10,3,1,2.2782,w,2017-05-21,1,0,0,3,2.22882,211,17,242,16,83,Arsenal,EPL,2016
a,1.72089,1.04903,1.72089,1.04903,2,5,1,0,1.9345999999999999,w,2016-08-13,1,0,0,3,0.6718600000000001,165,16,230,21,84,Swansea,EPL,2016
h,1.14134,2.18655,1.14134,2.18655,11,5,0,2,0.6091,l,2016-08-20,0,0,1,0,-1.04521,307,30,303,12,84,Swansea,EPL,2016
a,0.32818,2.47977,0.32818,1.60174,4,3,1,2,0.1179,l,2016-08-27,0,0,1,0,-1.2735599999999998,204,18,205,35,84,Swansea,EPL,2016
h,1.2304,2.19035,0.469231,2.19035,3,14,2,2,0.7393000000000001,d,2016-09-11,0,1,0,1,-1.721119,287,28,234,17,84,Swansea,EPL,2016
a,0.490661,2.15218,0.490661,2.15218,4,7,0,1,0.3099,l,2016-09-18,0,0,1,0,-1.661519,237,14,213,25,84,Swansea,EPL,2016
h,1.11096,2.57704,1.11096,1.81587,5,23,1,3,0.4302,l,2016-09-24,0,0,1,0,-0.7049100000000001,320,28,229,23,84,Swansea,EPL,2016
h,2.65842,2.02239,2.65842,1.26122,2,16,1,2,1.8587000000000002,l,2016-10-01,0,0,1,0,1.3972,291,21,229,25,84,Swansea,EPL,2016
a,1.74979,3.50519,1.74979,3.50519,7,11,2,3,0.4653,l,2016-10-15,0,0,1,0,-1.7553999999999998,240,28,299,23,84,Swansea,EPL,2016
h,1.33215,0.478578,1.33215,0.478578,5,6,0,0,2.1412999999999998,d,2016-10-22,0,1,0,1,0.853572,219,29,214,27,84,Swansea,EPL,2016
a,1.10058,2.16407,1.10058,2.16407,4,10,1,3,0.6138,l,2016-11-01,0,0,1,0,-1.0634900000000003,189,24,269,15,84,Swansea,EPL,2016
h,0.51266,1.00006,0.51266,1.00006,1,10,1,3,0.8114,l,2016-11-06,0,0,1,0,-0.48739999999999994,452,17,292,25,84,Swansea,EPL,2016
a,1.07471,1.54877,0.31354,1.54877,3,2,1,1,0.923,d,2016-11-19,0,1,0,1,-1.23523,259,20,141,25,84,Swansea,EPL,2016
h,3.3955,2.28156,3.3955,2.28156,8,5,5,4,2.1726,w,2016-11-26,1,0,0,3,1.1139400000000004,134,26,189,22,84,Swansea,EPL,2016
a,0.0342109,3.9767,0.0342109,3.2155300000000002,0,14,0,5,8e-4,l,2016-12-03,0,0,1,0,-3.1813191,339,27,228,27,84,Swansea,EPL,2016
h,2.18185,0.672058,1.42068,0.672058,5,5,3,0,2.5092000000000003,w,2016-12-10,1,0,0,3,0.7486219999999999,144,25,260,19,84,Swansea,EPL,2016
a,1.07221,1.78268,1.07221,1.78268,1,2,1,3,0.8334,l,2016-12-15,0,0,1,0,-0.7104699999999999,171,17,345,23,84,Swansea,EPL,2016
a,0.602249,1.71549,0.602249,0.954322,7,2,0,3,0.46620000000000006,l,2016-12-17,0,0,1,0,-0.35207299999999997,245,25,283,16,84,Swansea,EPL,2016
h,0.954864,3.40585,0.954864,3.40585,5,6,1,4,0.1653,l,2016-12-26,0,0,1,0,-2.450986,227,25,328,18,84,Swansea,EPL,2016
h,0.515218,2.43608,0.515218,2.43608,4,9,0,3,0.2005,l,2016-12-31,0,0,1,0,-1.920862,339,27,245,20,84,Swansea,EPL,2016
a,1.18905,0.331276,1.18905,0.331276,5,3,2,1,2.1603,w,2017-01-04,1,0,0,3,0.8577739999999999,233,21,248,33,84,Swansea,EPL,2016
h,0.488485,2.31811,0.488485,2.31811,7,21,0,4,0.2132,l,2017-01-14,0,0,1,0,-1.8296249999999998,338,24,259,34,84,Swansea,EPL,2016
a,1.60482,1.24037,1.60482,1.24037,8,14,3,2,1.7044000000000001,w,2017-01-21,1,0,0,3,0.36444999999999994,422,11,153,32,84,Swansea,EPL,2016
h,0.760046,0.907103,0.760046,0.907103,2,5,2,1,1.1605999999999999,w,2017-01-31,1,0,0,3,-0.147057,347,22,238,26,84,Swansea,EPL,2016
a,0.11445,2.87972,0.11445,2.87972,0,13,1,2,0.015,l,2017-02-05,0,0,1,0,-2.7652699999999997,367,18,156,17,84,Swansea,EPL,2016
h,0.693376,0.672883,0.693376,0.672883,2,6,2,0,1.3304,w,2017-02-12,1,0,0,3,0.020492999999999983,263,19,270,23,84,Swansea,EPL,2016
a,0.280172,1.22573,0.280172,1.22573,1,19,1,3,0.5119,l,2017-02-25,0,0,1,0,-0.945558,413,27,219,21,84,Swansea,EPL,2016
h,1.44545,0.933851,1.44545,0.172682,5,2,3,2,1.7092,w,2017-03-04,1,0,0,3,1.272768,117,9,350,28,84,Swansea,EPL,2016
a,1.44148,1.98818,1.44148,1.98818,3,7,1,2,0.9510000000000001,l,2017-03-11,0,0,1,0,-0.5467,211,16,201,19,84,Swansea,EPL,2016
a,0.37687,1.00816,0.37687,1.00816,3,5,0,2,0.7217,l,2017-03-18,0,0,1,0,-0.6312899999999999,236,24,249,28,84,Swansea,EPL,2016
h,0.64382,0.748206,0.64382,0.748206,5,5,0,0,1.1727,d,2017-04-02,0,1,0,1,-0.10438600000000009,195,25,205,18,84,Swansea,EPL,2016
h,0.872579,2.2242,0.872579,2.2242,3,19,1,3,0.3997,l,2017-04-05,0,0,1,0,-1.3516210000000002,323,16,118,20,84,Swansea,EPL,2016
a,0.307666,1.20573,0.307666,1.20573,5,5,0,1,0.5628,l,2017-04-08,0,0,1,0,-0.898064,195,15,226,32,84,Swansea,EPL,2016
a,0.641001,1.22039,0.641001,1.22039,7,1,0,1,0.8015,l,2017-04-15,0,0,1,0,-0.579389,282,23,202,15,84,Swansea,EPL,2016
h,0.475636,1.69454,0.475636,0.933369,3,9,2,0,0.37950000000000006,w,2017-04-22,1,0,0,3,-0.457733,273,20,243,15,84,Swansea,EPL,2016
a,0.775713,1.99224,0.775713,1.23107,10,5,1,1,0.47009999999999996,d,2017-04-30,0,1,0,1,-0.4553570000000001,297,20,224,18,84,Swansea,EPL,2016
h,2.09244,0.270186,2.09244,0.270186,4,5,1,0,2.7889,w,2017-05-06,1,0,0,3,1.8222539999999998,354,15,200,19,84,Swansea,EPL,2016
a,0.344096,1.03765,0.344096,1.03765,2,4,2,0,0.6389,w,2017-05-13,1,0,0,3,-0.693554,242,14,237,25,84,Swansea,EPL,2016
h,1.74555,1.60674,1.74555,1.60674,5,5,2,1,1.4965000000000002,w,2017-05-21,1,0,0,3,0.13880999999999988,162,18,351,14,84,Swansea,EPL,2016
a,0.485626,1.80523,0.485626,1.80523,4,4,1,1,0.3097,d,2016-08-13,0,1,0,1,-1.319604,199,22,234,32,85,Stoke,EPL,2016
h,1.31066,2.17198,0.549491,1.41081,3,9,1,4,0.6835,l,2016-08-20,0,0,1,0,-0.861319,253,19,208,44,85,Stoke,EPL,2016
a,0.187415,2.31835,0.187415,1.55718,9,9,0,1,0.11019999999999999,l,2016-08-27,0,0,1,0,-1.3697650000000001,279,25,207,29,85,Stoke,EPL,2016
h,1.01771,2.77025,1.01771,2.77025,10,9,0,4,0.3444,l,2016-09-10,0,0,1,0,-1.75254,268,20,156,18,85,Stoke,EPL,2016
a,1.20308,1.31366,1.20308,1.31366,3,3,1,4,1.2599999999999998,l,2016-09-18,0,0,1,0,-0.11058000000000012,285,32,175,29,85,Stoke,EPL,2016
h,0.979673,0.270862,0.979673,0.270862,4,3,1,1,2.0007,d,2016-09-24,0,1,0,1,0.7088110000000001,153,21,203,26,85,Stoke,EPL,2016
a,1.20043,2.80988,1.20043,2.80988,6,11,1,1,0.3766,d,2016-10-02,0,1,0,1,-1.60945,274,13,122,29,85,Stoke,EPL,2016
h,2.29543,0.587572,2.29543,0.587572,12,6,2,0,2.5776999999999997,w,2016-10-15,1,0,0,3,1.707858,182,16,271,19,85,Stoke,EPL,2016
a,1.04273,0.701606,1.04273,0.701606,6,7,2,0,1.6251,w,2016-10-22,1,0,0,3,0.341124,257,22,264,29,85,Stoke,EPL,2016
h,2.16407,1.10058,2.16407,1.10058,10,4,3,1,2.1675,w,2016-11-01,1,0,0,3,1.0634900000000003,269,15,189,24,85,Stoke,EPL,2016
a,0.81046,0.404528,0.81046,0.404528,5,2,1,1,1.6904000000000001,d,2016-11-05,0,1,0,1,0.40593199999999996,314,17,172,17,85,Stoke,EPL,2016
h,1.60429,1.2401199999999999,0.843118,1.2401199999999999,8,4,0,1,1.6605,l,2016-11-19,0,0,1,0,-0.39700199999999986,157,24,169,28,85,Stoke,EPL,2016
a,0.704736,0.541915,0.704736,0.541915,2,4,1,0,1.4641,w,2016-11-27,1,0,0,3,0.162821,169,22,191,38,85,Stoke,EPL,2016
h,1.12929,0.773995,1.12929,0.773995,5,9,2,0,1.6958,w,2016-12-03,1,0,0,3,0.3552949999999999,150,13,252,29,85,Stoke,EPL,2016
a,1.29401,1.58027,0.532843,1.58027,10,11,1,3,1.1731,l,2016-12-10,0,0,1,0,-1.047427,239,16,136,25,85,Stoke,EPL,2016
h,0.333754,0.723114,0.333754,0.723114,1,15,0,0,0.8867,d,2016-12-15,0,1,0,1,-0.38936000000000004,227,4,85,27,85,Stoke,EPL,2016
h,2.518,1.25572,1.75683,1.25572,7,4,2,2,2.3251,d,2016-12-17,0,1,0,1,0.5011099999999999,160,17,302,18,85,Stoke,EPL,2016
a,0.389104,1.66669,0.389104,1.66669,0,13,1,4,0.38859999999999995,l,2016-12-27,0,0,1,0,-1.2775859999999999,351,22,176,29,85,Stoke,EPL,2016
a,0.858417,1.94737,0.858417,1.94737,6,14,2,4,0.5958,l,2016-12-31,0,0,1,0,-1.088953,259,13,168,21,85,Stoke,EPL,2016
h,1.85359,0.510395,1.85359,0.510395,4,8,2,0,2.4779999999999998,w,2017-01-04,1,0,0,3,1.3431950000000001,180,15,215,27,85,Stoke,EPL,2016
a,1.22897,1.1365,1.22897,1.1365,8,7,3,1,1.4151,w,2017-01-14,1,0,0,3,0.09246999999999983,228,20,226,29,85,Stoke,EPL,2016
h,0.353777,1.74295,0.353777,1.74295,4,11,1,1,0.3665,d,2017-01-21,0,1,0,1,-1.389173,279,23,173,24,85,Stoke,EPL,2016
h,1.7362,0.870158,1.7362,0.870158,8,3,1,1,2.0914,d,2017-02-01,0,1,0,1,0.866042,273,32,209,15,85,Stoke,EPL,2016
a,1.10818,1.84983,1.10818,1.84983,4,6,0,1,0.8289,l,2017-02-04,0,0,1,0,-0.7416500000000001,142,25,239,8,85,Stoke,EPL,2016
h,0.720883,0.202159,0.720883,0.202159,6,2,1,0,1.8952,w,2017-02-11,1,0,0,3,0.5187240000000001,184,26,215,33,85,Stoke,EPL,2016
a,0.743596,1.89002,0.743596,1.89002,2,11,0,4,0.5159,l,2017-02-26,0,0,1,0,-1.146424,351,22,183,21,85,Stoke,EPL,2016
h,2.97584,0.274611,2.97584,0.274611,6,5,2,0,2.9034999999999997,w,2017-03-04,1,0,0,3,2.7012289999999997,195,29,232,40,85,Stoke,EPL,2016
a,0.337194,1.3049,0.337194,1.3049,2,2,0,0,0.4842,d,2017-03-08,0,1,0,1,-0.967706,346,20,152,27,85,Stoke,EPL,2016
h,0.952053,1.95538,0.190884,1.95538,3,10,1,2,0.5952,l,2017-03-18,0,0,1,0,-1.7644959999999998,309,26,119,24,85,Stoke,EPL,2016
a,1.36671,1.97444,1.36671,1.97444,6,4,0,2,0.9313,l,2017-04-01,0,0,1,0,-0.6077299999999999,181,20,227,17,85,Stoke,EPL,2016
a,1.17275,0.348885,1.17275,0.348885,5,2,0,1,2.1372,l,2017-04-04,0,0,1,0,0.823865,185,24,181,29,85,Stoke,EPL,2016
h,2.13972,1.02225,2.13972,1.02225,1,6,1,2,2.2565999999999997,l,2017-04-08,0,0,1,0,1.11747,268,16,187,22,85,Stoke,EPL,2016
h,2.01829,1.17696,2.01829,1.17696,9,5,3,1,2.0261,w,2017-04-15,1,0,0,3,0.8413299999999999,232,26,164,20,85,Stoke,EPL,2016
a,1.69454,0.475636,0.933369,0.475636,9,3,0,2,2.4333,l,2017-04-22,0,0,1,0,0.457733,243,15,273,20,85,Stoke,EPL,2016
h,1.35509,0.65149,1.35509,0.65149,14,3,0,0,1.9699000000000002,d,2017-04-29,0,1,0,1,0.7035999999999999,209,26,270,23,85,Stoke,EPL,2016
a,2.3019,1.30668,2.3019,1.30668,4,3,2,2,2.1336,d,2017-05-06,0,1,0,1,0.9952199999999998,281,29,196,18,85,Stoke,EPL,2016
h,1.30239,2.63639,1.30239,2.63639,4,9,1,4,0.42310000000000003,l,2017-05-13,0,0,1,0,-1.334,337,27,133,17,85,Stoke,EPL,2016
